year;week; SMN;SMT;VCI;TCI; VHI
1983; 7; 0.035;262.71; 28.85; 46.52; 37.69;
1983; 8; 0.038;265.07; 27.13; 45.48; 36.31;
1983; 9; 0.039;267.81; 24.72; 44.24; 34.48;
1983;10; 0.043;272.26; 23.34; 39.22; 31.28;
1983;11; 0.052;277.51; 25.40; 32.01; 28.70;
1983;12; 0.061;281.95; 27.81; 26.45; 27.13;
1983;13; 0.078;285.98; 32.69; 22.31; 27.50;
1983;14; 0.099;288.69; 36.64; 19.63; 28.14;
1983;15; 0.124;290.93; 40.43; 19.43; 29.93;
1983;16; 0.151;292.06; 42.17; 24.60; 33.39;
1983;17; 0.180;292.89; 42.86; 32.15; 37.51;
1983;18; 0.215;294.35; 44.31; 39.50; 41.90;
1983;19; 0.256;296.08; 46.96; 44.54; 45.75;
1983;20; 0.296;297.65; 49.78; 45.15; 47.46;
1983;21; 0.322;298.70; 48.15; 45.91; 47.03;
1983;22; 0.330;298.77; 37.82; 51.00; 44.41;
1983;23; 0.326;298.99; 22.44; 54.38; 38.41;
1983;24; 0.314;298.99; 11.01; 61.36; 36.18;
1983;25; 0.299;299.07;  6.75; 66.87; 36.81;
1983;26; 0.286;299.36;  5.79; 68.63; 37.21;
1983;27; 0.283;299.61;  7.60; 66.78; 37.19;
1983;28; 0.276;299.43; 10.29; 68.30; 39.30;
1983;29; 0.274;299.04; 14.50; 72.35; 43.43;
1983;30; 0.274;298.46; 20.14; 77.93; 49.04;
1983;31; 0.285;297.93; 31.44; 82.37; 56.91;
1983;32; 0.296;297.60; 42.05; 83.65; 62.85;
1983;33; 0.305;297.42; 50.26; 82.61; 66.43;
1983;34; 0.306;297.12; 56.63; 80.79; 68.71;
1983;35; 0.302;296.87; 62.40; 75.51; 68.95;
1983;36; 0.286;295.80; 61.90; 71.78; 66.84;
1983;37; 0.266;294.49; 60.23; 65.97; 63.10;
1983;38; 0.248;292.87; 61.29; 62.64; 61.97;
1983;39; 0.227;290.34; 60.44; 66.16; 63.30;
1983;40; 0.210;288.36; 60.34; 61.56; 60.95;
1983;41; 0.192;285.69; 58.81; 59.32; 59.06;
1983;42; 0.171;282.83; 56.45; 56.39; 56.42;
1983;43; 0.144;279.94; 51.64; 51.01; 51.33;
1983;44; 0.112;276.66; 42.12; 47.88; 45.00;
1983;45; 0.087;272.89; 34.75; 48.53; 41.64;
1983;46; 0.071;269.33; 31.06; 47.60; 39.33;
1983;47; 0.059;266.57; 28.35; 45.78; 37.07;
1983;48; 0.052;264.74; 27.97; 40.99; 34.48;
1983;49; 0.045;263.43; 25.60; 35.54; 30.57;
1983;50; 0.045;261.99; 28.75; 32.45; 30.60;
1983;51; 0.045;260.48; 36.28; 35.15; 35.71;
1983;52; 0.044;258.62; 42.98; 42.01; 42.49;
1984; 1; 0.045;257.83; 57.72; 44.81; 51.26;
1984; 2; 0.046;257.28; 62.45; 46.84; 54.65;
1984; 3; 0.046;257.60; 62.40; 45.68; 54.04;
1984; 4; 0.046;259.77; 59.14; 39.31; 49.23;
1984; 5; 0.045;261.67; 53.97; 36.62; 45.30;
1984; 6; 0.044;263.57; 47.29; 36.52; 41.91;
1984; 7; 0.046;265.59; 40.76; 36.98; 38.87;
1984; 8; 0.047;267.25; 35.72; 38.83; 37.28;
1984; 9; 0.047;269.59; 30.91; 38.68; 34.80;
1984;10; 0.047;272.43; 26.28; 38.68; 32.48;
1984;11; 0.054;276.11; 27.31; 36.96; 32.13;
1984;12; 0.066;280.30; 30.64; 32.59; 31.62;
1984;13; 0.081;284.04; 34.38; 29.42; 31.90;
1984;14; 0.103;287.54; 38.79; 23.67; 31.23;
1984;15; 0.127;289.92; 41.55; 22.95; 32.25;
1984;16; 0.158;291.94; 44.97; 24.85; 34.91;
1984;17; 0.201;294.40; 50.47; 24.96; 37.72;
1984;18; 0.249;295.85; 56.68; 30.57; 43.62;
1984;19; 0.292;297.31; 60.54; 35.89; 48.21;
1984;20; 0.323;298.57; 60.31; 38.21; 49.26;
1984;21; 0.346;299.30; 58.75; 41.34; 50.04;
1984;22; 0.355;299.77; 50.94; 42.85; 46.89;
1984;23; 0.351;299.33; 37.88; 51.45; 44.66;
1984;24; 0.346;299.59; 31.42; 55.44; 43.43;
1984;25; 0.340;300.64; 30.75; 50.80; 40.77;
1984;26; 0.324;300.96; 26.15; 52.33; 39.24;
1984;27; 0.300;300.77; 16.84; 55.59; 36.21;
1984;28; 0.274;300.51;  9.69; 58.28; 33.98;
1984;29; 0.258;300.53;  6.79; 58.60; 32.69;
1984;30; 0.244;300.38;  5.86; 60.26; 33.06;
1984;31; 0.228;299.51;  4.57; 67.88; 36.22;
1984;32; 0.219;298.80;  5.03; 72.55; 38.79;
1984;33; 0.218;298.49;  7.21; 72.54; 39.88;
1984;34; 0.219;298.10; 11.09; 71.41; 41.25;
1984;35; 0.217;297.59; 15.37; 68.20; 41.78;
1984;36; 0.211;296.54; 19.98; 63.71; 41.84;
1984;37; 0.208;296.03; 26.96; 48.78; 37.87;
1984;38; 0.200;295.20; 32.64; 36.35; 34.49;
1984;39; 0.185;293.11; 35.23; 35.34; 35.29;
1984;40; 0.165;290.06; 34.45; 43.08; 38.76;
1984;41; 0.151;287.30; 36.05; 42.66; 39.35;
1984;42; 0.140;284.80; 39.97; 37.86; 38.91;
1984;43; 0.126;281.85; 41.55; 36.41; 38.98;
1984;44; 0.110;278.52; 40.75; 36.03; 38.39;
1984;45; 0.098;274.70; 41.07; 38.29; 39.68;
1984;46; 0.089;270.62; 42.22; 40.99; 41.60;
1984;47; 0.084;267.82; 45.32; 39.93; 42.62;
1984;48; 0.082;266.02; 50.77; 35.43; 43.10;
1984;49; 0.081;266.47; 55.20; 22.74; 38.97;
1984;50;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;51;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;52;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 1;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 2;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 3;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 4;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 5;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 6;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 7;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 8;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 9; 0.041;269.86; 24.57; 37.94; 31.25;
1985;10; 0.038;271.15; 19.15; 43.26; 31.20;
1985;11; 0.039;273.07; 17.60; 48.64; 33.12;
1985;12; 0.044;275.92; 18.25; 49.71; 33.98;
1985;13; 0.055;279.67; 21.07; 46.05; 33.56;
1985;14; 0.073;283.43; 24.77; 38.78; 31.77;
1985;15; 0.098;287.02; 29.23; 33.77; 31.50;
1985;16; 0.131;290.24; 34.40; 31.54; 32.97;
1985;17; 0.171;293.36; 39.34; 29.76; 34.55;
1985;18; 0.211;296.14; 42.57; 28.19; 35.38;
1985;19; 0.247;298.40; 43.71; 26.61; 35.16;
1985;20; 0.275;298.61; 40.96; 37.12; 39.04;
1985;21; 0.301;298.77; 38.20; 45.21; 41.71;
1985;22; 0.322;298.99; 33.14; 49.14; 41.14;
1985;23; 0.332;298.46; 26.55; 59.00; 42.78;
1985;24; 0.339;298.07; 27.61; 69.99; 48.80;
1985;25; 0.347;298.15; 35.54; 75.71; 55.63;
1985;26; 0.346;298.09; 38.43; 81.02; 59.73;
1985;27; 0.341;298.11; 38.84; 80.93; 59.88;
1985;28; 0.336;298.41; 41.31; 77.61; 59.46;
1985;29; 0.333;299.42; 44.48; 68.69; 56.59;
1985;30; 0.326;300.59; 45.34; 58.05; 51.69;
1985;31; 0.314;301.77; 45.06; 46.78; 45.92;
1985;32; 0.300;302.63; 43.22; 36.88; 40.05;
1985;33; 0.282;302.96; 38.19; 30.33; 34.26;
1985;34; 0.264;302.80; 33.36; 26.09; 29.72;
1985;35; 0.244;301.74; 29.42; 26.15; 27.79;
1985;36; 0.217;299.62; 22.35; 30.90; 26.63;
1985;37; 0.194;297.37; 18.21; 34.05; 26.13;
1985;38; 0.174;295.31; 17.03; 35.20; 26.11;
1985;39; 0.151;292.37; 14.49; 43.42; 28.95;
1985;40; 0.128;289.19; 12.70; 52.13; 32.41;
1985;41; 0.109;286.08; 12.47; 54.46; 33.47;
1985;42; 0.091;282.64; 12.34; 57.68; 35.01;
1985;43; 0.075;279.57; 13.14; 53.86; 33.50;
1985;44; 0.064;276.67; 14.69; 48.14; 31.42;
1985;45; 0.053;273.72; 13.86; 44.33; 29.10;
1985;46; 0.042;270.82; 11.96; 40.69; 26.33;
1985;47; 0.031;267.03;  9.21; 43.71; 26.46;
1985;48; 0.026;263.30;  7.87; 47.07; 27.47;
1985;49; 0.022;260.77;  6.19; 46.68; 26.44;
1985;50; 0.020;259.58;  4.65; 42.67; 23.66;
1985;51; 0.020;259.29;  5.84; 40.35; 23.09;
1985;52; 0.019;258.79;  6.90; 41.04; 23.97;
1986; 1; 0.021;258.27; 11.95; 42.51; 27.23;
1986; 2; 0.022;258.28; 17.67; 42.11; 29.89;
1986; 3; 0.024;259.61; 23.61; 36.52; 30.07;
1986; 4; 0.026;261.03; 27.27; 33.60; 30.44;
1986; 5; 0.029;263.07; 30.06; 30.34; 30.20;
1986; 6; 0.030;265.40; 28.28; 29.07; 28.68;
1986; 7; 0.031;268.10; 24.08; 27.67; 25.87;
1986; 8; 0.033;270.75; 21.91; 27.01; 24.46;
1986; 9; 0.033;273.29; 19.21; 26.52; 22.87;
1986;10; 0.036;276.93; 17.48; 23.59; 20.53;
1986;11; 0.042;281.83; 18.64; 16.19; 17.42;
1986;12; 0.052;287.06; 22.16;  7.17; 14.67;
1986;13; 0.070;291.51; 28.11;  2.08; 15.10;
1986;14; 0.090;293.77; 32.39;  1.53; 16.96;
1986;15; 0.115;295.98; 36.12;  1.14; 18.63;
1986;16; 0.148;298.21; 41.19;  1.07; 21.13;
1986;17; 0.191;299.21; 46.67;  2.38; 24.52;
1986;18; 0.234;299.89; 51.10;  5.44; 28.27;
1986;19; 0.276;300.52; 54.66; 11.09; 32.87;
1986;20; 0.312;301.20; 56.08; 16.28; 36.18;
1986;21; 0.343;301.91; 57.82; 19.17; 38.50;
1986;22; 0.359;301.95; 53.24; 23.80; 38.52;
1986;23; 0.364;302.19; 45.15; 25.29; 35.22;
1986;24; 0.359;302.31; 38.96; 28.65; 33.81;
1986;25; 0.352;302.16; 37.11; 35.15; 36.13;
1986;26; 0.345;302.30; 37.41; 38.75; 38.08;
1986;27; 0.332;302.41; 33.48; 39.78; 36.63;
1986;28; 0.321;302.83; 33.06; 36.67; 34.87;
1986;29; 0.315;303.51; 35.15; 30.96; 33.05;
1986;30; 0.308;304.13; 36.48; 25.38; 30.93;
1986;31; 0.295;304.40; 35.74; 22.61; 29.17;
1986;32; 0.280;304.17; 33.72; 22.95; 28.33;
1986;33; 0.265;304.08; 29.92; 20.07; 25.00;
1986;34; 0.250;303.65; 26.38; 18.35; 22.37;
1986;35; 0.231;302.76; 22.46; 16.43; 19.44;
1986;36; 0.210;301.08; 18.88; 15.92; 17.40;
1986;37; 0.191;298.69; 16.73; 20.07; 18.40;
1986;38; 0.171;295.76; 15.33; 30.41; 22.87;
1986;39; 0.152;292.83; 15.15; 38.71; 26.93;
1986;40; 0.130;290.03; 13.80; 43.61; 28.71;
1986;41; 0.106;286.74; 11.42; 48.59; 30.01;
1986;42; 0.081;282.87;  8.32; 56.03; 32.18;
1986;43; 0.057;278.24;  4.20; 63.91; 34.06;
1986;44; 0.040;274.65;  1.96; 60.20; 31.08;
1986;45; 0.030;271.78;  1.52; 54.23; 27.87;
1986;46; 0.024;269.68;  1.64; 45.62; 23.63;
1986;47; 0.020;267.82;  2.17; 40.00; 21.08;
1986;48; 0.019;265.95;  2.70; 35.57; 19.14;
1986;49; 0.018;262.60;  3.14; 38.63; 20.88;
1986;50; 0.020;257.97;  5.11; 48.99; 27.05;
1986;51; 0.024;253.38; 10.88; 65.59; 38.23;
1986;52; 0.027;250.44; 18.03; 78.51; 48.27;
1987; 1; 0.027;248.26; 25.39; 88.67; 57.03;
1987; 2; 0.027;246.82; 27.54; 93.73; 60.63;
1987; 3; 0.027;246.57; 28.95; 93.94; 61.44;
1987; 4; 0.025;247.88; 25.65; 91.24; 58.45;
1987; 5; 0.021;249.92; 20.66; 86.55; 53.60;
1987; 6; 0.019;251.89; 15.75; 82.10; 48.93;
1987; 7; 0.018;253.99; 10.20; 77.86; 44.03;
1987; 8; 0.016;255.82;  7.05; 76.28; 41.66;
1987; 9; 0.014;258.05;  4.27; 76.31; 40.29;
1987;10; 0.013;259.76;  1.48; 81.54; 41.51;
1987;11; 0.012;261.40;  0.27; 91.23; 45.75;
1987;12; 0.012;263.06;  0.04; 97.63; 48.83;
1987;13; 0.015;264.94;  0.02; 99.68; 49.85;
1987;14; 0.021;266.16;  0.03; 99.94; 49.98;
1987;15; 0.031;268.45;  0.02; 99.97; 50.00;
1987;16; 0.044;271.89;  0.01; 99.97; 49.99;
1987;17; 0.065;277.91;  0.02; 99.82; 49.92;
1987;18; 0.095;284.05;  0.03; 99.21; 49.62;
1987;19; 0.132;288.43;  0.03; 98.17; 49.10;
1987;20; 0.173;291.34;  0.08; 93.68; 46.88;
1987;21; 0.217;293.05;  0.35; 91.07; 45.71;
1987;22; 0.261;294.67;  1.91; 85.04; 43.48;
1987;23; 0.301;295.89;  8.18; 81.82; 45.00;
1987;24; 0.335;296.72; 24.17; 82.87; 53.52;
1987;25; 0.363;297.28; 44.41; 84.43; 64.42;
1987;26; 0.381;297.91; 58.01; 83.00; 70.51;
1987;27; 0.390;298.34; 65.30; 78.77; 72.03;
1987;28; 0.393;298.91; 70.66; 72.98; 71.82;
1987;29; 0.388;299.05; 72.10; 72.21; 72.15;
1987;30; 0.385;299.17; 74.99; 71.40; 73.20;
1987;31; 0.375;298.73; 75.09; 75.16; 75.12;
1987;32; 0.358;297.87; 72.11; 81.17; 76.64;
1987;33; 0.337;297.10; 66.70; 85.43; 76.07;
1987;34; 0.315;296.35; 60.90; 87.83; 74.37;
1987;35; 0.295;295.67; 58.15; 87.31; 72.73;
1987;36; 0.271;294.53; 53.26; 85.08; 69.17;
1987;37; 0.247;292.75; 48.97; 84.73; 66.85;
1987;38; 0.227;291.27; 48.42; 80.33; 64.37;
1987;39; 0.208;290.08; 48.46; 69.01; 58.74;
1987;40; 0.189;288.05; 47.70; 64.98; 56.34;
1987;41; 0.169;285.71; 45.97; 59.07; 52.52;
1987;42; 0.145;282.07; 42.66; 63.13; 52.89;
1987;43; 0.055;263.22; 47.95; 24.01; 35.98;
1987;44; 0.094;272.06; 32.27; 75.01; 53.64;
1987;45; 0.073;268.29; 26.70; 71.45; 49.08;
1987;46; 0.059;265.43; 23.62; 64.10; 43.86;
1987;47; 0.051;263.60; 23.09; 57.53; 40.31;
1987;48; 0.046;262.25; 24.19; 50.84; 37.51;
1987;49; 0.043;261.21; 24.07; 44.44; 34.25;
1987;50; 0.041;260.13; 25.04; 40.04; 32.54;
1987;51; 0.039;259.62; 29.31; 38.75; 34.03;
1987;52; 0.039;259.55; 35.84; 37.44; 36.64;
1988; 1; 0.039;258.48; 47.16; 41.35; 44.25;
1988; 2; 0.039;258.19; 49.91; 42.41; 46.16;
1988; 3; 0.039;258.40; 49.69; 42.02; 45.85;
1988; 4; 0.038;257.63; 46.32; 48.83; 47.58;
1988; 5; 0.037;257.77; 42.70; 53.38; 48.04;
1988; 6; 0.037;258.39; 37.97; 56.91; 47.44;
1988; 7; 0.037;258.31; 31.24; 62.79; 47.01;
1988; 8; 0.037;259.23; 27.20; 65.09; 46.14;
1988; 9; 0.039;260.12; 25.00; 69.00; 47.00;
1988;10; 0.042;262.34; 22.57; 71.88; 47.23;
1988;11; 0.047;266.43; 22.86; 71.43; 47.15;
1988;12; 0.051;271.06; 21.91; 66.17; 44.04;
1988;13; 0.057;275.70; 21.77; 59.56; 40.66;
1988;14; 0.073;279.65; 24.45; 52.10; 38.27;
1988;15; 0.098;283.43; 28.72; 46.73; 37.73;
1988;16; 0.125;286.84; 31.90; 44.52; 38.21;
1988;17; 0.150;288.17; 31.68; 54.26; 42.97;
1988;18; 0.181;289.86; 31.61; 66.55; 49.08;
1988;19; 0.216;291.73; 31.86; 75.57; 53.72;
1988;20; 0.253;293.28; 32.25; 78.78; 55.52;
1988;21; 0.283;294.48; 30.63; 79.29; 54.96;
1988;22; 0.311;295.30; 28.50; 79.14; 53.82;
1988;23; 0.335;295.93; 29.32; 80.59; 54.96;
1988;24; 0.357;296.78; 38.16; 81.64; 59.90;
1988;25; 0.368;296.97; 47.16; 85.93; 66.54;
1988;26; 0.376;297.15; 55.27; 88.63; 71.95;
1988;27; 0.385;297.71; 62.32; 84.38; 73.35;
1988;28; 0.389;298.23; 68.53; 79.22; 73.87;
1988;29; 0.385;298.56; 70.65; 76.59; 73.62;
1988;30; 0.375;298.55; 69.95; 77.06; 73.50;
1988;31; 0.363;298.45; 69.33; 77.67; 73.50;
1988;32; 0.351;298.39; 68.85; 76.38; 72.62;
1988;33; 0.337;298.44; 66.44; 72.93; 69.69;
1988;34; 0.312;297.84; 59.45; 73.87; 66.66;
1988;35; 0.280;296.68; 49.96; 77.05; 63.50;
1988;36; 0.258;295.24; 45.68; 77.11; 61.39;
1988;37; 0.243;293.48; 47.07; 76.09; 61.58;
1988;38; 0.239;291.65; 55.33; 75.37; 65.35;
1988;39; 0.240;289.76; 67.19; 72.02; 69.60;
1988;40; 0.240;287.80; 74.97; 67.12; 71.05;
1988;41; 0.230;285.53; 77.35; 60.86; 69.10;
1988;42; 0.214;283.02; 77.53; 54.42; 65.98;
1988;43; 0.194;280.14; 76.66; 49.37; 63.02;
1988;44; 0.167;276.95; 71.32; 45.97; 58.65;
1988;45; 0.142;273.93; 66.51; 42.89; 54.70;
1988;46; 0.120;271.54; 61.57; 37.30; 49.44;
1988;47; 0.097;269.66; 54.27; 32.47; 43.37;
1988;48; 0.079;267.86; 48.11; 28.07; 38.09;
1988;49; 0.066;266.04; 42.94; 24.98; 33.96;
1988;50; 0.057;264.17; 39.83; 23.61; 31.72;
1988;51; 0.050;262.89; 41.23; 24.92; 33.08;
1988;52; 0.043;262.54; 41.26; 24.09; 32.68;
1989; 1; 0.040;262.63; 47.53; 22.04; 34.79;
1989; 2; 0.037;263.52; 44.64; 18.09; 31.37;
1989; 3; 0.035;264.61; 41.83; 14.77; 28.30;
1989; 4; 0.038;266.70; 44.45; 10.16; 27.31;
1989; 5; 0.041;269.15; 46.99;  6.93; 26.96;
1989; 6; 0.045;270.82; 46.97;  8.66; 27.81;
1989; 7; 0.051;272.50; 46.18; 12.15; 29.17;
1989; 8; 0.059;274.96; 46.99; 13.00; 30.00;
1989; 9; 0.071;277.74; 50.00; 11.86; 30.93;
1989;10; 0.088;280.50; 55.75; 11.42; 33.59;
1989;11; 0.109;282.91; 62.31; 12.12; 37.22;
1989;12; 0.129;285.31; 66.41; 13.77; 40.09;
1989;13; 0.154;288.01; 71.97; 14.91; 43.44;
1989;14; 0.186;290.79; 77.57; 12.18; 44.87;
1989;15; 0.221;293.10; 81.82; 11.60; 46.71;
1989;16; 0.263;294.90; 85.15; 13.70; 49.43;
1989;17; 0.301;296.37; 86.33; 15.70; 51.01;
1989;18; 0.339;297.81; 87.86; 18.23; 53.05;
1989;19; 0.368;298.52; 87.72; 26.37; 57.05;
1989;20; 0.384;298.89; 85.58; 35.38; 60.48;
1989;21; 0.393;299.48; 80.70; 39.71; 60.20;
1989;22; 0.395;299.78; 71.65; 42.54; 57.10;
1989;23; 0.386;299.68; 58.18; 48.23; 53.20;
1989;24; 0.370;299.55; 45.18; 55.82; 50.50;
1989;25; 0.354;299.22; 38.21; 65.26; 51.74;
1989;26; 0.347;299.25; 38.94; 69.80; 54.37;
1989;27; 0.349;299.58; 42.44; 67.16; 54.80;
1989;28; 0.345;299.93; 45.88; 63.77; 54.83;
1989;29; 0.338;300.25; 46.95; 61.41; 54.18;
1989;30; 0.328;300.47; 46.37; 59.75; 53.06;
1989;31; 0.319;300.94; 47.78; 55.17; 51.47;
1989;32; 0.308;301.38; 47.59; 49.21; 48.40;
1989;33; 0.292;300.99; 43.57; 49.54; 46.55;
1989;34; 0.278;300.17; 41.37; 52.07; 46.72;
1989;35; 0.264;299.12; 41.30; 53.14; 47.22;
1989;36; 0.250;297.49; 41.47; 54.08; 47.78;
1989;37; 0.235;295.97; 42.39; 49.76; 46.07;
1989;38; 0.226;294.14; 48.09; 48.36; 48.22;
1989;39; 0.221;292.40; 56.88; 43.16; 50.02;
1989;40; 0.215;290.24; 63.12; 40.98; 52.05;
1989;41; 0.208;288.26; 67.55; 32.65; 50.10;
1989;42; 0.198;286.47; 70.86; 22.57; 46.71;
1989;43; 0.187;284.12; 74.37; 19.40; 46.89;
1989;44; 0.173;281.74; 76.09; 16.38; 46.23;
1989;45; 0.149;278.86; 71.12; 16.45; 43.78;
1989;46; 0.121;275.07; 62.52; 20.99; 41.76;
1989;47; 0.094;270.62; 52.28; 28.23; 40.26;
1989;48; 0.072;266.64; 43.02; 33.12; 38.07;
1989;49; 0.058;263.60; 35.89; 35.03; 35.46;
1989;50; 0.048;262.25; 30.94; 31.56; 31.25;
1989;51; 0.040;261.24; 29.43; 31.97; 30.70;
1989;52; 0.035;260.34; 29.46; 34.12; 31.79;
1990; 1; 0.032;259.79; 33.01; 35.43; 34.22;
1990; 2; 0.032;260.01; 34.96; 34.23; 34.60;
1990; 3; 0.034;260.85; 39.83; 31.28; 35.56;
1990; 4; 0.037;262.15; 44.79; 29.14; 36.96;
1990; 5; 0.044;265.01; 52.30; 22.55; 37.43;
1990; 6; 0.056;268.99; 60.72; 15.15; 37.94;
1990; 7; 0.074;273.35; 70.22;  9.11; 39.66;
1990; 8; 0.092;277.44; 76.45;  4.94; 40.69;
1990; 9; 0.110;280.56; 80.84;  2.78; 41.81;
1990;10; 0.273;294.36; 65.48; 39.90; 52.69;
1990;11; 0.148;285.62; 85.53;  2.19; 43.86;
1990;12; 0.167;287.78; 86.74;  4.39; 45.56;
1990;13; 0.182;289.17; 85.63; 10.52; 48.07;
1990;14; 0.198;290.31; 82.39; 13.80; 48.09;
1990;15; 0.212;290.57; 77.76; 20.70; 49.23;
1990;16; 0.233;290.66; 74.41; 29.84; 52.13;
1990;17; 0.265;291.59; 74.45; 38.12; 56.29;
1990;18; 0.307;293.16; 78.04; 46.93; 62.48;
1990;19; 0.346;294.44; 81.35; 57.02; 69.18;
1990;20; 0.367;295.38; 78.38; 63.69; 71.03;
1990;21; 0.370;295.70; 70.33; 70.94; 70.63;
1990;22; 0.363;296.08; 55.48; 73.96; 64.72;
1990;23; 0.359;296.88; 42.18; 73.49; 57.83;
1990;24; 0.355;297.52; 36.40; 75.74; 56.07;
1990;25; 0.355;298.86; 39.52; 69.14; 54.33;
1990;26; 0.353;300.06; 42.48; 61.64; 52.06;
1990;27; 0.342;300.68; 39.15; 56.46; 47.81;
1990;28; 0.323;300.86; 34.53; 54.92; 44.72;
1990;29; 0.301;300.69; 28.11; 56.95; 42.53;
1990;30; 0.284;300.67; 24.81; 57.50; 41.15;
1990;31; 0.274;300.76; 25.77; 56.49; 41.13;
1990;32; 0.266;300.58; 26.81; 56.44; 41.63;
1990;33; 0.255;300.11; 24.82; 57.86; 41.34;
1990;34; 0.243;299.28; 22.84; 60.69; 41.77;
1990;35; 0.230;298.11; 21.76; 63.52; 42.64;
1990;36; 0.216;296.56; 22.13; 64.21; 43.17;
1990;37; 0.204;294.79; 24.17; 63.01; 43.59;
1990;38; 0.195;293.21; 29.31; 59.26; 44.28;
1990;39; 0.189;291.68; 37.80; 51.50; 44.65;
1990;40; 0.181;289.84; 43.42; 45.37; 44.39;
1990;41; 0.169;287.73; 46.00; 38.00; 42.00;
1990;42; 0.149;285.08; 44.48; 35.53; 40.00;
1990;43; 0.124;281.46; 40.59; 39.71; 40.15;
1990;44; 0.102;278.50; 36.61; 36.84; 36.72;
1990;45; 0.085;276.29; 33.73; 30.77; 32.25;
