year;week; SMN;SMT;VCI;TCI; VHI
1986;52; 0.029;253.40; 20.50; 71.64; 46.07;
1987; 1; 0.028;250.88; 24.69; 79.48; 52.09;
1987; 2; 0.027;249.00; 25.48; 86.03; 55.75;
1987; 3; 0.026;247.94; 25.34; 91.64; 58.49;
1987; 4; 0.022;248.16; 20.99; 91.79; 56.39;
1987; 5; 0.018;249.11; 16.32; 89.41; 52.86;
1987; 6; 0.015;250.05; 12.51; 85.68; 49.10;
1987; 7; 0.014;251.47;  8.60; 80.98; 44.79;
1987; 8; 0.014;253.22;  7.10; 79.32; 43.21;
1987; 9; 0.013;255.84;  5.71; 76.16; 40.93;
1987;10; 0.013;257.78;  2.64; 79.03; 40.84;
1987;11; 0.014;260.25;  0.70; 82.53; 41.62;
1987;12; 0.018;263.25;  0.22; 88.64; 44.43;
1987;13; 0.026;266.82;  0.10; 94.11; 47.11;
1987;14; 0.037;270.12;  0.07; 97.93; 49.00;
1987;15; 0.056;274.13;  0.21; 99.17; 49.69;
1987;16; 0.079;278.18;  0.51; 98.41; 49.46;
1987;17; 0.108;282.94;  0.91; 94.34; 47.63;
1987;18; 0.139;286.97;  1.00; 89.37; 45.18;
1987;19; 0.183;289.77;  1.74; 87.16; 44.45;
1987;20; 0.230;292.02;  3.04; 83.11; 43.08;
1987;21; 0.271;293.83;  4.64; 76.08; 40.36;
1987;22; 0.311;295.13;  7.89; 67.33; 37.61;
1987;23; 0.342;295.77; 11.36; 64.79; 38.08;
1987;24; 0.373;296.56; 19.55; 59.72; 39.63;
1987;25; 0.403;297.10; 36.21; 55.92; 46.07;
1987;26; 0.426;297.44; 51.91; 53.27; 52.59;
1987;27; 0.436;297.46; 59.50; 53.30; 56.40;
1987;28; 0.436;297.56; 62.15; 53.17; 57.66;
1987;29; 0.430;297.44; 62.32; 57.83; 60.08;
1987;30; 0.421;297.07; 62.33; 66.06; 64.19;
1987;31; 0.405;296.02; 59.40; 78.80; 69.10;
1987;32; 0.392;295.27; 59.12; 84.64; 71.88;
1987;33; 0.381;294.71; 61.07; 86.59; 73.83;
1987;34; 0.367;293.96; 62.05; 86.78; 74.41;
1987;35; 0.352;293.04; 63.76; 85.65; 74.70;
1987;36; 0.332;291.74; 62.73; 84.21; 73.47;
1987;37; 0.309;290.15; 61.18; 83.89; 72.54;
1987;38; 0.287;288.75; 60.10; 82.42; 71.26;
1987;39; 0.267;287.23; 59.98; 77.19; 68.58;
1987;40; 0.245;285.58; 59.93; 68.87; 64.40;
1987;41; 0.224;283.45; 60.90; 63.64; 62.27;
1987;42; 0.201;280.70; 61.99; 64.52; 63.26;
1987;43; 0.063;260.56; 54.76; 44.79; 49.77;
1987;44; 0.141;273.40; 53.93; 68.13; 61.03;
1987;45; 0.112;269.69; 45.23; 68.48; 56.86;
1987;46; 0.089;266.83; 39.40; 65.84; 52.62;
1987;47; 0.075;264.27; 36.84; 63.41; 50.12;
1987;48; 0.064;262.02; 35.55; 63.50; 49.52;
1987;49; 0.057;260.31; 35.17; 62.98; 49.07;
1987;50; 0.052;258.59; 34.76; 60.91; 47.84;
1987;51; 0.048;257.15; 37.24; 60.30; 48.77;
1987;52; 0.046;255.10; 42.25; 64.61; 53.43;
1988; 1; 0.044;253.44; 46.88; 68.87; 57.87;
1988; 2; 0.043;253.07; 47.10; 69.19; 58.14;
1988; 3; 0.042;254.07; 45.18; 66.42; 55.80;
1988; 4; 0.039;255.33; 41.57; 63.36; 52.47;
1988; 5; 0.039;255.51; 38.85; 65.28; 52.07;
1988; 6; 0.040;256.41; 35.80; 63.24; 49.52;
1988; 7; 0.040;257.19; 30.24; 62.03; 46.13;
1988; 8; 0.042;257.26; 27.12; 66.08; 46.60;
1988; 9; 0.045;257.68; 25.41; 69.78; 47.60;
1988;10; 0.046;258.83; 21.51; 74.23; 47.87;
1988;11; 0.054;261.61; 21.79; 75.71; 48.75;
1988;12; 0.059;264.86; 20.55; 79.13; 49.84;
1988;13; 0.068;269.24; 20.15; 79.41; 49.78;
1988;14; 0.090;274.00; 24.23; 76.28; 50.26;
1988;15; 0.121;278.26; 28.66; 75.13; 51.89;
1988;16; 0.155;282.12; 31.62; 73.53; 52.58;
1988;17; 0.184;284.67; 31.29; 79.97; 55.63;
1988;18; 0.218;286.98; 31.94; 84.94; 58.44;
1988;19; 0.258;289.20; 31.66; 87.12; 59.39;
1988;20; 0.298;291.14; 31.86; 87.54; 59.70;
1988;21; 0.331;292.20; 32.39; 89.07; 60.73;
1988;22; 0.362;293.05; 34.15; 86.75; 60.45;
1988;23; 0.387;293.61; 37.55; 85.45; 61.50;
1988;24; 0.411;294.42; 44.13; 81.31; 62.72;
1988;25; 0.415;294.61; 44.78; 81.12; 62.95;
1988;26; 0.415;295.13; 44.96; 77.19; 61.08;
1988;27; 0.417;296.05; 48.47; 68.26; 58.36;
1988;28; 0.419;296.66; 52.09; 62.84; 57.47;
1988;29; 0.415;297.00; 53.88; 62.54; 58.21;
1988;30; 0.404;297.02; 53.36; 66.33; 59.84;
1988;31; 0.390;296.87; 51.64; 69.71; 60.67;
1988;32; 0.374;296.78; 49.13; 69.06; 59.09;
1988;33; 0.353;296.57; 45.85; 67.31; 56.58;
1988;34; 0.324;295.63; 39.63; 68.67; 54.15;
1988;35; 0.294;294.37; 33.91; 70.18; 52.05;
1988;36; 0.271;292.96; 31.47; 69.27; 50.37;
1988;37; 0.254;291.51; 32.53; 66.55; 49.54;
1988;38; 0.240;289.93; 35.56; 66.89; 51.22;
1988;39; 0.232;288.40; 41.47; 62.24; 51.86;
1988;40; 0.228;286.89; 50.57; 52.46; 51.51;
1988;41; 0.211;284.11; 53.61; 55.50; 54.56;
1988;42; 0.202;281.82; 61.46; 51.91; 56.68;
1988;43; 0.189;278.80; 67.81; 53.79; 60.80;
1988;44; 0.170;275.64; 69.50; 50.47; 59.99;
1988;45; 0.146;272.81; 66.19; 47.16; 56.67;
1988;46; 0.115;270.12; 57.25; 45.78; 51.51;
1988;47; 0.091;267.52; 49.12; 44.69; 46.90;
1988;48; 0.071;264.85; 41.38; 48.01; 44.70;
1988;49; 0.058;262.66; 35.04; 51.02; 43.03;
1988;50; 0.049;261.21; 31.17; 48.51; 39.84;
1988;51; 0.044;260.52; 32.31; 45.09; 38.70;
1988;52; 0.037;260.67; 30.09; 40.39; 35.24;
1989; 1; 0.033;261.16; 31.86; 35.87; 33.86;
1989; 2; 0.033;262.87; 33.23; 27.82; 30.52;
1989; 3; 0.033;264.62; 33.70; 22.54; 28.12;
1989; 4; 0.036;266.49; 36.51; 18.78; 27.64;
1989; 5; 0.041;268.60; 40.46; 15.79; 28.12;
1989; 6; 0.047;270.43; 42.16; 13.92; 28.04;
1989; 7; 0.053;272.09; 40.85; 12.86; 26.85;
1989; 8; 0.063;274.03; 41.19; 11.77; 26.48;
1989; 9; 0.076;276.29; 44.73; 10.76; 27.75;
1989;10; 0.095;278.70; 49.85; 10.23; 30.04;
1989;11; 0.118;280.94; 55.45;  9.74; 32.59;
1989;12; 0.140;282.99; 60.23; 11.81; 36.02;
1989;13; 0.166;285.16; 66.77; 13.48; 40.12;
1989;14; 0.196;287.33; 72.63; 14.12; 43.38;
1989;15; 0.228;289.49; 74.88; 14.57; 44.72;
1989;16; 0.262;290.87; 75.65; 18.84; 47.25;
1989;17; 0.297;292.15; 76.08; 25.98; 51.03;
1989;18; 0.335;293.46; 77.35; 33.87; 55.61;
1989;19; 0.372;294.39; 77.70; 42.97; 60.33;
1989;20; 0.405;295.04; 77.75; 51.63; 64.69;
1989;21; 0.424;295.94; 76.11; 52.86; 64.48;
1989;22; 0.427;296.43; 68.12; 53.21; 60.67;
1989;23; 0.419;296.48; 55.08; 57.05; 56.07;
1989;24; 0.407;296.67; 40.60; 58.12; 49.36;
1989;25; 0.393;296.77; 30.02; 58.98; 44.50;
1989;26; 0.385;297.17; 26.29; 55.78; 41.03;
1989;27; 0.378;297.73; 25.29; 50.05; 37.67;
1989;28; 0.363;298.23; 21.70; 45.56; 33.63;
1989;29; 0.345;298.59; 17.71; 44.83; 31.27;
1989;30; 0.322;298.63; 13.50; 48.80; 31.15;
1989;31; 0.308;299.08; 11.73; 46.41; 29.07;
1989;32; 0.296;299.76; 10.57; 37.98; 24.27;
1989;33; 0.275;299.12;  7.61; 40.78; 24.20;
1989;34; 0.257;298.09;  6.77; 42.29; 24.53;
1989;35; 0.239;296.87;  7.11; 41.92; 24.51;
1989;36; 0.227;294.98;  9.73; 45.94; 27.83;
1989;37; 0.214;293.13; 12.52; 46.64; 29.58;
1989;38; 0.201;290.66; 15.50; 57.45; 36.47;
1989;39; 0.197;288.54; 23.92; 60.26; 42.09;
1989;40; 0.196;286.87; 34.05; 52.43; 43.24;
1989;41; 0.191;285.13; 43.12; 42.60; 42.86;
1989;42; 0.185;283.29; 52.93; 34.93; 43.93;
1989;43; 0.181;281.14; 65.46; 31.86; 48.66;
1989;44; 0.179;279.52; 77.83; 19.13; 48.48;
1989;45; 0.166;277.81; 81.61; 12.22; 46.91;
1989;46; 0.139;274.62; 76.98; 18.60; 47.79;
1989;47; 0.111;271.08; 67.87; 25.13; 46.50;
1989;48; 0.088;268.70; 59.48; 28.06; 43.77;
1989;49; 0.076;267.23; 55.26; 29.01; 42.14;
1989;50; 0.065;265.55; 50.34; 28.02; 39.18;
1989;51; 0.058;264.90; 49.38; 24.75; 37.07;
1989;52; 0.058;265.16; 56.30; 20.08; 38.19;
1990; 1; 0.059;266.03; 64.68; 14.15; 39.41;
1990; 2; 0.063;267.26; 70.47;  8.62; 39.55;
1990; 3; 0.068;268.65; 74.71;  5.41; 40.06;
1990; 4; 0.071;270.30; 77.02;  3.31; 40.17;
1990; 5; 0.076;272.23; 77.83;  2.01; 39.92;
1990; 6; 0.085;274.00; 78.30;  1.39; 39.84;
1990; 7; 0.103;275.55; 80.72;  1.59; 41.16;
1990; 8; 0.118;277.19; 79.96;  1.77; 40.87;
1990; 9; 0.137;279.09; 82.28;  2.02; 42.15;
1990;10; 0.310;294.33; 67.32; 26.50; 46.91;
1990;11; 0.185;282.83; 90.43;  3.17; 46.80;
1990;12; 0.206;285.19; 92.22;  3.27; 47.74;
1990;13; 0.220;286.90; 91.63;  5.78; 48.71;
1990;14; 0.233;288.00; 89.48; 10.74; 50.11;
1990;15; 0.252;288.73; 85.62; 18.60; 52.11;
1990;16; 0.276;289.28; 81.78; 28.91; 55.34;
1990;17; 0.308;290.11; 80.97; 41.83; 61.40;
1990;18; 0.352;291.41; 84.50; 52.40; 68.45;
1990;19; 0.386;292.48; 84.20; 62.17; 73.18;
1990;20; 0.408;293.18; 79.81; 71.49; 75.65;
1990;21; 0.415;293.37; 72.45; 81.12; 76.79;
1990;22; 0.420;293.53; 65.08; 84.34; 74.71;
1990;23; 0.428;294.14; 61.64; 81.81; 71.72;
1990;24; 0.432;294.74; 57.98; 78.65; 68.32;
1990;25; 0.434;295.71; 57.08; 70.50; 63.79;
1990;26; 0.428;296.34; 53.92; 64.75; 59.33;
1990;27; 0.418;296.59; 49.31; 62.26; 55.78;
1990;28; 0.405;296.68; 44.64; 62.27; 53.45;
1990;29; 0.386;296.53; 38.68; 67.26; 52.97;
1990;30; 0.365;296.38; 34.01; 72.76; 53.39;
1990;31; 0.351;296.24; 31.96; 76.02; 53.99;
1990;32; 0.339;296.02; 31.67; 76.81; 54.24;
1990;33; 0.328;295.54; 33.22; 78.11; 55.67;
1990;34; 0.316;294.65; 35.69; 79.43; 57.56;
1990;35; 0.300;293.42; 37.24; 81.04; 59.14;
1990;36; 0.281;291.79; 36.86; 83.03; 59.94;
1990;37; 0.263;290.26; 37.55; 82.11; 59.83;
1990;38; 0.250;289.10; 40.87; 77.50; 59.18;
1990;39; 0.239;287.67; 45.89; 71.33; 58.61;
1990;40; 0.223;286.04; 48.50; 62.99; 55.75;
1990;41; 0.202;284.17; 48.88; 54.81; 51.85;
1990;42; 0.172;281.76; 44.91; 52.56; 48.73;
1990;43; 0.134;278.10; 35.84; 59.76; 47.80;
1990;44; 0.104;274.87; 28.89; 56.17; 42.53;
1990;45; 0.083;272.81; 24.14; 46.76; 35.45;
