year;week; SMN;SMT;VCI;TCI; VHI
1983;14; 0.162;280.26; 37.93; 53.88; 45.91;
1983;15; 0.195;283.13; 41.74; 55.31; 48.52;
1983;16; 0.231;285.60; 45.52; 56.26; 50.89;
1983;17; 0.268;288.17; 48.07; 52.13; 50.10;
1983;18; 0.304;289.98; 48.53; 51.00; 49.77;
1983;19; 0.335;291.33; 46.76; 50.93; 48.85;
1983;20; 0.361;292.56; 43.44; 49.86; 46.65;
1983;21; 0.379;293.09; 39.12; 51.68; 45.40;
1983;22; 0.396;293.76; 38.75; 48.18; 43.46;
1983;23; 0.408;294.07; 38.28; 47.07; 42.67;
1983;24; 0.405;293.59; 30.92; 53.49; 42.20;
1983;25; 0.402;293.45; 25.22; 57.48; 41.35;
1983;26; 0.403;293.72; 24.66; 55.72; 40.19;
1983;27; 0.399;293.68; 21.90; 58.73; 40.31;
1983;28; 0.387;293.32; 17.46; 67.73; 42.59;
1983;29; 0.373;293.05; 15.13; 75.32; 45.22;
1983;30; 0.361;293.03; 14.71; 78.30; 46.50;
1983;31; 0.362;293.06; 18.60; 77.06; 47.83;
1983;32; 0.365;293.16; 22.59; 73.57; 48.08;
1983;33; 0.365;293.45; 26.16; 64.81; 45.48;
1983;34; 0.363;293.77; 32.38; 49.84; 41.11;
1983;35; 0.363;294.18; 41.55; 29.01; 35.28;
1983;36; 0.350;293.55; 45.47; 22.19; 33.83;
1983;37; 0.330;292.29; 45.08; 22.56; 33.82;
1983;38; 0.309;290.85; 44.03; 22.68; 33.35;
1983;39; 0.286;288.70; 43.01; 28.12; 35.56;
1983;40; 0.259;286.58; 39.10; 31.11; 35.11;
1983;41; 0.231;284.40; 33.51; 32.64; 33.08;
1983;42; 0.201;282.01; 29.88; 36.58; 33.23;
1983;43; 0.170;279.88; 26.68; 39.12; 32.90;
1983;44; 0.140;277.07; 22.75; 40.39; 31.57;
1983;45; 0.115;274.04; 19.16; 42.54; 30.85;
1983;46; 0.094;270.85; 17.56; 45.57; 31.57;
1983;47; 0.079;268.27; 19.27; 47.50; 33.38;
1983;48; 0.072;266.81; 24.25; 45.77; 35.01;
1983;49; 0.064;265.38; 22.78; 44.71; 33.75;
1983;50; 0.061;264.68; 24.86; 40.06; 32.46;
1983;51; 0.058;263.56; 26.22; 37.28; 31.75;
1983;52; 0.054;262.38; 26.27; 37.64; 31.96;
1984; 1; 0.053;261.44; 29.20; 39.46; 34.33;
1984; 2; 0.051;260.76; 28.40; 44.27; 36.34;
1984; 3; 0.049;259.65; 28.80; 50.91; 39.86;
1984; 4; 0.047;259.20; 27.64; 55.31; 41.47;
1984; 5; 0.043;258.95; 23.30; 61.10; 42.20;
1984; 6; 0.041;258.86; 19.32; 66.76; 43.04;
1984; 7; 0.041;258.51; 17.06; 73.09; 45.08;
1984; 8; 0.040;258.56; 15.41; 78.56; 46.98;
1984; 9; 0.040;260.08; 14.28; 79.08; 46.68;
1984;10; 0.045;262.53; 13.40; 78.28; 45.84;
1984;11; 0.057;266.37; 14.34; 72.70; 43.52;
1984;12; 0.075;270.36; 15.96; 70.35; 43.15;
1984;13; 0.095;275.21; 15.87; 63.81; 39.84;
1984;14; 0.122;279.49; 16.16; 59.10; 37.63;
1984;15; 0.154;283.10; 19.20; 55.69; 37.44;
1984;16; 0.186;285.63; 21.30; 56.09; 38.69;
1984;17; 0.219;287.89; 22.51; 55.31; 38.91;
1984;18; 0.258;289.72; 24.54; 54.11; 39.32;
1984;19; 0.294;290.77; 25.23; 57.25; 41.24;
1984;20; 0.327;291.22; 25.34; 64.39; 44.86;
1984;21; 0.353;291.13; 25.45; 71.71; 48.58;
1984;22; 0.369;290.53; 24.52; 79.69; 52.11;
1984;23; 0.380;289.97; 23.49; 86.44; 54.97;
1984;24; 0.391;289.95; 24.75; 89.43; 57.09;
1984;25; 0.401;290.12; 27.01; 92.35; 59.68;
1984;26; 0.403;290.10; 26.95; 95.41; 61.18;
1984;27; 0.407;290.39; 28.31; 96.66; 62.48;
1984;28; 0.413;291.03; 34.41; 95.81; 65.11;
1984;29; 0.414;291.64; 39.95; 93.43; 66.69;
1984;30; 0.409;292.07; 41.92; 90.71; 66.32;
1984;31; 0.391;291.89; 34.66; 91.50; 63.08;
1984;32; 0.372;291.64; 26.31; 92.04; 59.18;
1984;33; 0.355;291.32; 19.91; 91.33; 55.62;
1984;34; 0.337;290.79; 16.81; 89.20; 53.01;
1984;35; 0.313;289.66; 13.23; 89.15; 51.19;
1984;36; 0.288;288.32; 12.76; 86.51; 49.63;
1984;37; 0.265;287.25; 12.52; 83.17; 47.85;
1984;38; 0.240;285.76;  9.87; 87.05; 48.46;
1984;39; 0.215;284.06;  7.29; 88.82; 48.05;
1984;40; 0.202;282.98;  8.23; 77.08; 42.66;
1984;41; 0.194;281.41; 12.12; 69.11; 40.62;
1984;42; 0.185;279.98; 20.34; 59.84; 40.09;
1984;43; 0.171;278.39; 27.17; 54.40; 40.78;
1984;44; 0.149;275.71; 28.88; 52.99; 40.94;
1984;45; 0.132;271.99; 31.04; 57.98; 44.51;
1984;46; 0.118;269.24; 36.77; 54.79; 45.78;
1984;47; 0.111;267.15; 48.45; 52.09; 50.27;
1984;48; 0.109;265.31; 59.67; 51.82; 55.75;
1984;49; 0.109;266.17; 64.89; 40.54; 52.72;
1984;50;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;51;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;52;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 1;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 2;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 3;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 4;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 5;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 6;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 7;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 8;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 9; 0.066;261.99; 24.36; 64.65; 44.51;
1985;10; 0.061;261.81; 21.07; 73.77; 47.42;
1985;11; 0.067;265.24; 19.10; 71.94; 45.52;
1985;12; 0.081;269.93; 19.17; 69.82; 44.49;
1985;13; 0.107;275.86; 22.07; 59.47; 40.77;
1985;14; 0.139;280.71; 25.73; 50.46; 38.09;
1985;15; 0.174;284.48; 30.14; 44.24; 37.19;
1985;16; 0.210;287.32; 34.42; 40.77; 37.59;
1985;17; 0.246;289.50; 36.29; 39.41; 37.85;
1985;18; 0.277;290.68; 34.44; 44.19; 39.32;
1985;19; 0.312;291.86; 33.82; 45.71; 39.76;
1985;20; 0.338;292.87; 30.31; 47.05; 38.68;
1985;21; 0.357;292.77; 26.26; 55.26; 40.76;
1985;22; 0.371;292.49; 23.51; 60.87; 42.19;
1985;23; 0.379;292.04; 20.74; 67.10; 43.92;
1985;24; 0.382;291.44; 17.82; 75.47; 46.64;
1985;25; 0.389;291.47; 18.80; 79.01; 48.91;
1985;26; 0.395;291.82; 20.87; 77.32; 49.10;
1985;27; 0.400;292.25; 23.07; 75.84; 49.46;
1985;28; 0.400;292.71; 25.77; 75.58; 50.68;
1985;29; 0.403;293.30; 33.22; 72.29; 52.76;
1985;30; 0.405;293.95; 39.72; 67.01; 53.36;
1985;31; 0.404;294.83; 42.51; 55.68; 49.10;
1985;32; 0.409;295.51; 48.56; 44.63; 46.59;
1985;33; 0.406;295.87; 51.62; 33.92; 42.77;
1985;34; 0.391;295.53; 49.30; 26.24; 37.77;
1985;35; 0.372;294.56; 46.89; 24.11; 35.50;
1985;36; 0.353;292.87; 47.34; 30.72; 39.03;
1985;37; 0.331;290.92; 46.08; 39.09; 42.59;
1985;38; 0.309;289.09; 44.54; 45.26; 44.90;
1985;39; 0.287;286.89; 43.52; 52.47; 47.99;
1985;40; 0.260;284.44; 39.62; 59.06; 49.34;
1985;41; 0.233;282.09; 35.30; 61.09; 48.19;
1985;42; 0.207;279.68; 34.06; 63.50; 48.78;
1985;43; 0.183;277.13; 34.36; 67.19; 50.77;
1985;44; 0.159;274.26; 35.08; 66.57; 50.83;
1985;45; 0.134;270.73; 31.68; 67.92; 49.80;
1985;46; 0.097;266.08; 19.76; 74.84; 47.30;
1985;47; 0.067;262.37;  8.34; 78.65; 43.49;
1985;48; 0.048;258.69;  3.65; 84.08; 43.87;
1985;49; 0.042;255.59;  3.39; 86.85; 45.12;
1985;50; 0.037;252.76;  2.13; 89.54; 45.84;
1985;51; 0.033;250.45;  1.96; 91.37; 46.66;
1985;52; 0.030;249.08;  2.02; 91.19; 46.61;
1986; 1; 0.027;249.78;  1.66; 88.23; 44.94;
1986; 2; 0.028;252.41;  3.04; 81.45; 42.24;
1986; 3; 0.027;255.06;  6.26; 73.05; 39.66;
1986; 4; 0.026;256.67;  8.08; 68.23; 38.15;
1986; 5; 0.025;257.45;  8.45; 68.74; 38.59;
1986; 6; 0.026;258.56;  8.16; 69.19; 38.67;
1986; 7; 0.027;260.13;  7.76; 67.93; 37.84;
1986; 8; 0.029;262.28;  8.58; 64.98; 36.78;
1986; 9; 0.033;264.63; 10.27; 61.65; 35.96;
1986;10; 0.040;267.26; 10.59; 59.20; 34.89;
1986;11; 0.055;270.69; 13.29; 53.61; 33.45;
1986;12; 0.077;274.81; 17.28; 49.64; 33.46;
1986;13; 0.108;279.48; 22.56; 41.07; 31.81;
1986;14; 0.148;283.79; 30.16; 30.30; 30.23;
1986;15; 0.195;287.55; 41.32; 19.56; 30.44;
1986;16; 0.239;290.23; 49.49; 14.73; 32.11;
1986;17; 0.286;292.32; 56.61; 11.69; 34.15;
1986;18; 0.336;293.96; 64.13;  9.95; 37.04;
1986;19; 0.375;295.41; 66.42;  8.63; 37.53;
1986;20; 0.406;296.78; 66.71;  6.60; 36.65;
1986;21; 0.428;297.45; 65.64;  7.92; 36.78;
1986;22; 0.444;297.70; 65.74;  9.58; 37.66;
1986;23; 0.450;297.90; 62.67;  9.78; 36.23;
1986;24; 0.448;297.72; 56.05; 11.38; 33.72;
1986;25; 0.443;297.58; 50.20; 12.39; 31.30;
1986;26; 0.432;297.18; 41.96; 16.16; 29.06;
1986;27; 0.421;296.57; 34.42; 23.90; 29.16;
1986;28; 0.406;296.25; 28.37; 30.14; 29.26;
1986;29; 0.390;296.05; 24.06; 36.02; 30.04;
1986;30; 0.379;295.93; 23.07; 41.72; 32.40;
1986;31; 0.370;295.74; 21.25; 44.18; 32.72;
1986;32; 0.363;295.00; 19.71; 51.02; 35.37;
1986;33; 0.359;294.52; 21.43; 51.04; 36.23;
1986;34; 0.350;293.47; 23.57; 54.01; 38.79;
1986;35; 0.341;292.45; 28.40; 53.12; 40.76;
1986;36; 0.328;291.06; 33.14; 54.04; 43.59;
1986;37; 0.315;289.10; 37.53; 62.10; 49.82;
1986;38; 0.301;287.33; 40.11; 68.63; 54.37;
1986;39; 0.287;285.59; 43.66; 70.65; 57.16;
1986;40; 0.270;283.86; 44.84; 67.26; 56.05;
1986;41; 0.246;282.36; 42.55; 58.42; 50.48;
1986;42; 0.221;280.99; 42.23; 48.98; 45.60;
1986;43; 0.191;279.09; 39.75; 47.74; 43.74;
1986;44; 0.158;276.05; 34.25; 49.97; 42.11;
1986;45; 0.128;273.66; 28.00; 45.21; 36.60;
1986;46; 0.099;271.88; 21.09; 38.20; 29.64;
1986;47; 0.078;269.23; 17.91; 40.97; 29.44;
1986;48; 0.062;266.44; 15.78; 46.49; 31.14;
1986;49; 0.051;263.23; 12.03; 53.40; 32.71;
1986;50; 0.046;259.97; 10.38; 59.70; 35.04;
1986;51; 0.041;257.23;  9.73; 64.05; 36.89;
1986;52; 0.040;254.97; 12.13; 68.23; 40.18;
1987; 1; 0.037;253.22; 12.48; 74.45; 43.47;
1987; 2; 0.034;252.78; 10.13; 79.87; 45.00;
1987; 3; 0.036;253.09; 14.77; 81.61; 48.19;
1987; 4; 0.033;253.27; 15.05; 82.81; 48.93;
1987; 5; 0.030;252.78; 11.93; 88.15; 50.04;
1987; 6; 0.029;252.93; 10.56; 91.62; 51.09;
1987; 7; 0.031;254.47; 10.52; 90.36; 50.44;
1987; 8; 0.034;256.41; 11.59; 88.38; 49.99;
1987; 9; 0.037;258.06; 12.35; 88.23; 50.29;
1987;10; 0.040;259.78; 10.50; 90.29; 50.40;
1987;11; 0.047;261.99;  9.13; 92.58; 50.85;
1987;12; 0.060;265.22;  8.49; 94.38; 51.43;
1987;13; 0.080;269.14;  7.91; 95.66; 51.78;
1987;14; 0.113;274.04; 11.17; 94.76; 52.96;
1987;15; 0.140;278.26; 11.01; 94.59; 52.80;
1987;16; 0.164;281.66;  9.85; 92.00; 50.93;
1987;17; 0.193;284.69;  9.57; 86.47; 48.02;
1987;18; 0.221;286.64;  6.46; 85.76; 46.11;
1987;19; 0.258;287.65;  7.19; 89.19; 48.19;
1987;20; 0.298;289.22; 10.17; 84.60; 47.38;
1987;21; 0.337;290.77; 15.76; 75.16; 45.46;
1987;22; 0.370;291.49; 23.77; 70.40; 47.09;
1987;23; 0.394;292.11; 30.08; 66.23; 48.16;
1987;24; 0.415;293.15; 37.26; 58.01; 47.63;
1987;25; 0.436;294.10; 46.96; 50.41; 48.68;
1987;26; 0.449;294.65; 54.24; 45.02; 49.63;
1987;27; 0.456;295.39; 58.50; 38.10; 48.30;
1987;28; 0.448;295.51; 55.87; 39.75; 47.81;
1987;29; 0.426;295.21; 46.76; 47.12; 46.94;
1987;30; 0.404;294.65; 38.40; 58.08; 48.24;
1987;31; 0.387;293.56; 31.40; 71.19; 51.29;
1987;32; 0.381;292.79; 30.86; 78.17; 54.52;
1987;33; 0.377;292.02; 32.97; 82.70; 57.84;
1987;34; 0.373;291.37; 37.48; 81.94; 59.71;
1987;35; 0.365;290.65; 41.97; 76.96; 59.47;
1987;36; 0.357;289.69; 48.52; 70.76; 59.64;
1987;37; 0.344;288.83; 52.64; 65.10; 58.87;
1987;38; 0.323;287.47; 51.26; 66.45; 58.85;
1987;39; 0.299;286.16; 50.06; 62.57; 56.32;
1987;40; 0.279;285.10; 50.31; 50.53; 50.42;
1987;41; 0.255;283.00; 48.21; 50.09; 49.15;
1987;42; 0.224;280.44; 44.34; 55.24; 49.79;
1987;43; 0.087;265.00; 50.58; 31.08; 40.83;
1987;44; 0.152;274.29; 30.29; 66.54; 48.42;
1987;45; 0.115;271.24; 19.12; 64.18; 41.65;
1987;46; 0.086;268.44; 11.61; 60.60; 36.11;
1987;47; 0.069;266.61;  9.78; 56.02; 32.90;
1987;48; 0.056;265.58;  9.95; 51.18; 30.57;
1987;49; 0.052;264.66; 12.07; 47.70; 29.88;
1987;50; 0.051;264.38; 14.99; 41.41; 28.20;
1987;51; 0.049;263.46; 16.64; 38.03; 27.33;
1987;52; 0.049;263.10; 20.37; 35.08; 27.72;
1988; 1; 0.052;263.24; 27.45; 32.60; 30.03;
1988; 2; 0.052;262.76; 28.95; 36.76; 32.86;
1988; 3; 0.053;262.77; 32.30; 38.74; 35.52;
1988; 4; 0.053;262.93; 33.82; 40.45; 37.14;
1988; 5; 0.055;263.14; 33.03; 44.24; 38.64;
1988; 6; 0.056;263.85; 29.99; 47.22; 38.60;
1988; 7; 0.054;264.16; 26.17; 50.70; 38.43;
1988; 8; 0.053;264.15; 23.19; 56.43; 39.81;
1988; 9; 0.054;264.33; 21.86; 61.97; 41.91;
1988;10; 0.057;265.29; 20.02; 66.55; 43.29;
1988;11; 0.064;267.42; 17.99; 67.54; 42.76;
1988;12; 0.074;270.05; 15.51; 71.49; 43.50;
1988;13; 0.089;273.90; 12.51; 70.42; 41.46;
1988;14; 0.113;277.81; 11.59; 69.56; 40.57;
1988;15; 0.142;280.56; 12.67; 74.82; 43.75;
1988;16; 0.172;282.98; 14.86; 78.18; 46.52;
1988;17; 0.204;284.90; 15.46; 81.79; 48.62;
1988;18; 0.238;287.06; 15.33; 79.96; 47.64;
1988;19; 0.274;289.20; 15.94; 72.91; 44.42;
1988;20; 0.312;291.03; 18.35; 65.74; 42.05;
1988;21; 0.339;291.72; 18.82; 65.46; 42.14;
1988;22; 0.360;292.00; 19.75; 65.35; 42.55;
1988;23; 0.377;292.25; 21.50; 64.83; 43.16;
1988;24; 0.393;292.70; 25.25; 62.51; 43.88;
1988;25; 0.404;292.99; 28.09; 62.51; 45.30;
1988;26; 0.418;293.61; 34.71; 57.20; 45.95;
1988;27; 0.431;294.26; 42.60; 52.02; 47.31;
1988;28; 0.442;294.66; 52.92; 50.72; 51.82;
1988;29; 0.446;294.74; 60.11; 53.44; 56.78;
1988;30; 0.442;294.56; 62.08; 59.49; 60.78;
1988;31; 0.433;294.08; 60.11; 65.07; 62.59;
1988;32; 0.429;294.04; 61.19; 63.06; 62.12;
1988;33; 0.422;294.08; 62.04; 56.69; 59.37;
1988;34; 0.402;293.15; 56.23; 58.13; 57.18;
1988;35; 0.380;292.06; 51.58; 57.77; 54.68;
1988;36; 0.360;290.83; 50.90; 55.91; 53.41;
1988;37; 0.337;289.53; 49.22; 56.01; 52.62;
1988;38; 0.311;288.21; 45.60; 56.61; 51.10;
1988;39; 0.292;286.89; 46.51; 52.53; 49.52;
1988;40; 0.280;285.70; 50.60; 42.43; 46.51;
1988;41; 0.262;282.71; 51.83; 53.39; 52.61;
1988;42; 0.240;280.42; 54.18; 55.07; 54.63;
1988;43; 0.211;277.45; 51.58; 64.04; 57.81;
1988;44; 0.176;273.92; 45.63; 69.46; 57.54;
1988;45; 0.146;271.08; 40.22; 65.09; 52.65;
1988;46; 0.120;268.74; 36.68; 58.13; 47.41;
1988;47; 0.096;266.33; 32.67; 56.94; 44.81;
1988;48; 0.080;264.51; 30.72; 55.90; 43.31;
1988;49; 0.069;262.88; 27.35; 55.08; 41.21;
1988;50; 0.061;262.44; 23.57; 49.33; 36.45;
1988;51; 0.060;263.06; 26.75; 39.53; 33.14;
1988;52; 0.063;264.18; 33.56; 30.43; 31.99;
1989; 1; 0.068;265.91; 44.41; 20.81; 32.61;
1989; 2; 0.073;267.55; 50.42; 14.93; 32.67;
1989; 3; 0.078;269.53; 56.59;  8.47; 32.53;
1989; 4; 0.083;271.42; 59.87;  4.62; 32.24;
1989; 5; 0.088;272.59; 58.85;  5.43; 32.14;
1989; 6; 0.094;273.51; 56.65;  7.82; 32.24;
1989; 7; 0.100;274.55; 55.00;  8.63; 31.82;
1989; 8; 0.111;276.48; 57.30;  6.86; 32.08;
1989; 9; 0.119;278.34; 58.32;  6.15; 32.24;
1989;10; 0.128;279.50; 58.07;  8.79; 33.43;
1989;11; 0.138;280.82; 56.71;  9.07; 32.89;
1989;12; 0.157;282.27; 58.33; 15.30; 36.82;
1989;13; 0.180;283.83; 60.89; 18.50; 39.70;
1989;14; 0.211;285.92; 64.71; 16.74; 40.73;
1989;15; 0.241;287.82; 66.67; 17.73; 42.20;
1989;16; 0.271;289.51; 66.57; 21.25; 43.91;
1989;17; 0.304;290.74; 65.84; 27.11; 46.48;
1989;18; 0.342;291.76; 67.44; 32.61; 50.03;
1989;19; 0.377;292.44; 68.33; 39.35; 53.84;
1989;20; 0.405;292.60; 67.09; 49.64; 58.37;
1989;21; 0.426;293.36; 65.32; 48.93; 57.12;
1989;22; 0.435;293.67; 61.13; 48.97; 55.05;
1989;23; 0.437;293.58; 55.56; 51.82; 53.69;
1989;24; 0.441;293.96; 52.41; 49.73; 51.07;
1989;25; 0.444;294.18; 50.88; 49.49; 50.18;
1989;26; 0.450;294.64; 53.87; 45.30; 49.59;
1989;27; 0.448;294.97; 52.36; 43.40; 47.88;
1989;28; 0.432;294.92; 45.48; 47.43; 46.45;
1989;29; 0.411;294.82; 37.57; 52.40; 44.98;
1989;30; 0.396;294.64; 33.99; 58.39; 46.19;
1989;31; 0.391;294.78; 34.09; 56.44; 45.27;
1989;32; 0.390;294.99; 36.74; 51.43; 44.09;
1989;33; 0.386;294.47; 38.73; 52.12; 45.42;
1989;34; 0.381;293.79; 43.34; 50.26; 46.80;
1989;35; 0.372;292.66; 46.45; 50.28; 48.36;
1989;36; 0.361;291.71; 51.22; 45.31; 48.27;
1989;37; 0.344;290.80; 52.83; 40.51; 46.67;
1989;38; 0.328;289.35; 54.07; 41.81; 47.94;
1989;39; 0.318;288.14; 60.00; 35.41; 47.71;
1989;40; 0.302;286.84; 63.09; 27.60; 45.35;
1989;41; 0.273;284.94; 59.33; 25.81; 42.57;
1989;42; 0.248;282.99; 59.12; 25.73; 42.42;
1989;43; 0.223;281.00; 59.42; 28.53; 43.98;
1989;44; 0.200;279.07; 61.21; 21.95; 41.58;
1989;45; 0.166;276.97; 54.15; 19.37; 36.76;
1989;46; 0.131;273.79; 45.58; 26.10; 35.84;
1989;47; 0.106;271.03; 41.95; 31.17; 36.56;
1989;48; 0.089;268.77; 38.75; 35.35; 37.05;
1989;49; 0.082;267.62; 38.04; 34.20; 36.12;
1989;50; 0.074;266.35; 35.99; 32.66; 34.32;
1989;51; 0.075;266.27; 41.08; 25.85; 33.47;
1989;52; 0.086;267.64; 55.28; 16.08; 35.68;
1990; 1; 0.092;268.62; 69.82;  9.31; 39.57;
1990; 2; 0.097;269.64; 74.84;  5.74; 40.29;
1990; 3; 0.100;270.11; 78.60;  5.01; 41.80;
1990; 4; 0.108;271.17; 82.51;  3.35; 42.93;
1990; 5; 0.118;272.80; 83.27;  2.90; 43.09;
1990; 6; 0.133;275.19; 84.30;  1.03; 42.67;
1990; 7; 0.147;276.59; 85.45;  0.73; 43.09;
1990; 8; 0.163;278.06; 88.46;  0.50; 44.48;
1990; 9; 0.176;279.68; 90.38;  0.40; 45.39;
1990;10; 0.340;288.56; 66.42; 65.22; 65.82;
1990;11; 0.205;282.66; 91.54;  0.79; 46.17;
1990;12; 0.221;285.47; 91.32;  0.45; 45.89;
1990;13; 0.229;287.20; 86.84;  0.70; 43.77;
1990;14; 0.239;287.92; 79.70;  3.48; 41.59;
1990;15; 0.253;288.29; 73.41; 13.72; 43.56;
1990;16; 0.267;288.03; 64.91; 34.23; 49.57;
1990;17; 0.294;288.31; 61.09; 50.46; 55.78;
1990;18; 0.327;289.00; 60.37; 60.86; 60.62;
1990;19; 0.353;289.53; 56.37; 69.38; 62.87;
1990;20; 0.371;289.86; 49.11; 77.41; 63.26;
1990;21; 0.379;289.86; 39.35; 83.50; 61.43;
1990;22; 0.385;290.12; 32.55; 83.19; 57.87;
1990;23; 0.393;290.71; 29.39; 79.38; 54.39;
1990;24; 0.403;291.58; 29.32; 73.78; 51.55;
1990;25; 0.412;292.89; 31.27; 63.58; 47.43;
1990;26; 0.412;293.47; 30.27; 58.49; 44.38;
1990;27; 0.410;293.62; 28.42; 59.49; 43.96;
1990;28; 0.410;293.74; 31.50; 62.45; 46.97;
1990;29; 0.403;293.71; 32.82; 66.87; 49.84;
1990;30; 0.397;293.69; 34.23; 70.30; 52.26;
1990;31; 0.391;293.93; 34.05; 66.63; 50.34;
1990;32; 0.381;293.97; 31.27; 63.73; 47.50;
1990;33; 0.371;293.54; 29.76; 63.62; 46.69;
1990;34; 0.355;292.45; 27.33; 67.58; 47.45;
1990;35; 0.333;290.96; 24.65; 72.80; 48.72;
1990;36; 0.308;289.09; 23.91; 77.74; 50.82;
1990;37; 0.289;287.70; 24.86; 78.31; 51.58;
1990;38; 0.278;286.92; 29.13; 73.47; 51.30;
1990;39; 0.266;286.05; 33.00; 64.50; 48.75;
1990;40; 0.249;284.91; 33.58; 53.46; 43.52;
1990;41; 0.234;283.81; 35.69; 40.16; 37.92;
1990;42; 0.207;282.26; 33.86; 34.18; 34.02;
1990;43; 0.171;278.79; 26.83; 50.83; 38.83;
1990;44; 0.139;275.56; 22.03; 54.85; 38.44;
1990;45; 0.114;273.66; 18.54; 45.25; 31.89;
