year;week; SMN;SMT;VCI;TCI; VHI
1982;51; 0.036;258.56; 21.91; 61.78; 41.84;
1982;52; 0.036;257.33; 24.14; 61.01; 42.57;
1983; 1; 0.035;256.64; 27.66; 63.74; 45.70;
1983; 2; 0.033;256.29; 28.24; 63.86; 46.05;
1983; 3; 0.033;256.18; 30.17; 64.22; 47.20;
1983; 4; 0.034;256.34; 30.27; 66.95; 48.61;
1983; 5; 0.033;257.54; 27.67; 67.76; 47.72;
1983; 6; 0.031;258.38; 22.80; 70.85; 46.82;
1983; 7; 0.031;260.02; 17.92; 72.35; 45.13;
1983; 8; 0.034;262.58; 16.95; 70.28; 43.61;
1983; 9; 0.037;265.83; 16.26; 66.82; 41.54;
1983;10; 0.043;270.67; 16.88; 59.19; 38.04;
1983;11; 0.052;276.60; 19.76; 46.24; 33.00;
1983;12; 0.064;282.12; 22.47; 34.55; 28.51;
1983;13; 0.082;286.98; 27.09; 26.07; 26.58;
1983;14; 0.103;290.05; 30.91; 21.87; 26.39;
1983;15; 0.125;292.43; 33.38; 20.44; 26.91;
1983;16; 0.148;294.09; 33.97; 22.90; 28.43;
1983;17; 0.174;295.83; 33.80; 26.13; 29.97;
1983;18; 0.204;297.76; 33.65; 29.13; 31.39;
1983;19; 0.231;299.07; 30.34; 34.85; 32.59;
1983;20; 0.253;300.29; 26.26; 35.46; 30.86;
1983;21; 0.267;301.30; 21.78; 36.90; 29.34;
1983;22; 0.270;301.68; 14.01; 41.31; 27.66;
1983;23; 0.267;301.55;  7.18; 46.67; 26.92;
1983;24; 0.261;301.29;  4.82; 53.94; 29.38;
1983;25; 0.262;301.59;  6.09; 57.20; 31.65;
1983;26; 0.263;301.64;  8.41; 60.68; 34.54;
1983;27; 0.266;301.57; 12.67; 63.10; 37.88;
1983;28; 0.265;301.17; 17.55; 65.22; 41.39;
1983;29; 0.265;300.58; 23.22; 68.70; 45.96;
1983;30; 0.266;299.88; 29.67; 72.85; 51.26;
1983;31; 0.274;299.21; 40.41; 76.31; 58.36;
1983;32; 0.280;298.91; 49.80; 76.68; 63.24;
1983;33; 0.285;298.85; 57.28; 75.76; 66.52;
1983;34; 0.284;298.69; 60.81; 75.07; 67.94;
1983;35; 0.277;298.83; 62.35; 68.21; 65.28;
1983;36; 0.257;297.80; 58.08; 64.23; 61.15;
1983;37; 0.236;296.97; 53.43; 55.31; 54.37;
1983;38; 0.217;295.74; 51.14; 50.06; 50.60;
1983;39; 0.195;293.59; 47.99; 52.93; 50.46;
1983;40; 0.177;291.76; 45.28; 48.35; 46.82;
1983;41; 0.160;289.01; 42.43; 47.43; 44.93;
1983;42; 0.143;286.00; 39.82; 46.73; 43.28;
1983;43; 0.121;282.38; 35.60; 49.67; 42.64;
1983;44; 0.096;278.52; 28.73; 49.63; 39.18;
1983;45; 0.078;274.90; 24.76; 51.73; 38.24;
1983;46; 0.067;271.50; 23.68; 55.03; 39.35;
1983;47; 0.059;268.41; 23.13; 57.80; 40.46;
1983;48; 0.055;266.18; 24.11; 55.24; 39.67;
1983;49; 0.050;264.35; 23.59; 52.68; 38.14;
1983;50; 0.048;262.80; 26.68; 51.60; 39.14;
1983;51; 0.047;260.90; 30.54; 52.46; 41.50;
1983;52; 0.044;258.91; 32.07; 55.40; 43.73;
1984; 1; 0.044;258.76; 38.68; 55.77; 47.22;
1984; 2; 0.046;259.01; 42.94; 53.40; 48.17;
1984; 3; 0.046;259.62; 44.90; 51.32; 48.11;
1984; 4; 0.045;260.81; 43.11; 50.03; 46.57;
1984; 5; 0.043;262.50; 38.67; 48.88; 43.78;
1984; 6; 0.043;265.38; 34.06; 44.00; 39.03;
1984; 7; 0.045;268.24; 28.89; 41.56; 35.22;
1984; 8; 0.046;270.19; 25.11; 42.97; 34.04;
1984; 9; 0.046;272.07; 21.49; 44.49; 32.99;
1984;10; 0.046;274.16; 18.42; 46.42; 32.42;
1984;11; 0.054;277.32; 20.47; 43.03; 31.75;
1984;12; 0.066;280.91; 23.37; 38.69; 31.03;
1984;13; 0.081;284.20; 26.60; 37.02; 31.81;
1984;14; 0.106;287.48; 31.87; 32.42; 32.14;
1984;15; 0.134;290.01; 36.41; 31.44; 33.93;
1984;16; 0.167;291.83; 40.69; 34.61; 37.65;
1984;17; 0.207;293.73; 45.68; 40.00; 42.84;
1984;18; 0.250;294.89; 50.38; 52.00; 51.19;
1984;19; 0.286;296.52; 52.44; 57.84; 55.14;
1984;20; 0.312;297.96; 52.15; 57.07; 54.61;
1984;21; 0.329;298.79; 51.18; 59.71; 55.44;
1984;22; 0.333;299.24; 45.27; 63.12; 54.19;
1984;23; 0.326;299.22; 37.73; 67.49; 52.61;
1984;24; 0.321;299.89; 35.53; 66.73; 51.13;
1984;25; 0.312;300.88; 32.21; 63.64; 47.92;
1984;26; 0.295;301.34; 25.06; 63.33; 44.19;
1984;27; 0.277;301.72; 18.48; 61.56; 40.02;
1984;28; 0.257;301.91; 14.24; 58.84; 36.54;
1984;29; 0.243;302.32; 12.90; 54.47; 33.69;
1984;30; 0.229;302.52; 12.10; 51.72; 31.91;
1984;31; 0.213;302.29; 11.15; 52.27; 31.71;
1984;32; 0.203;302.07; 11.63; 52.03; 31.83;
1984;33; 0.197;301.87; 12.78; 51.92; 32.35;
1984;34; 0.191;301.44; 13.64; 52.92; 33.28;
1984;35; 0.184;300.58; 14.17; 53.71; 33.94;
1984;36; 0.175;299.20; 14.92; 52.38; 33.65;
1984;37; 0.172;298.37; 18.55; 42.51; 30.53;
1984;38; 0.163;297.19; 21.42; 35.57; 28.49;
1984;39; 0.149;294.83; 22.18; 40.05; 31.11;
1984;40; 0.135;291.63; 22.37; 49.30; 35.83;
1984;41; 0.124;288.81; 24.04; 48.81; 36.43;
1984;42; 0.118;285.94; 27.93; 46.29; 37.11;
1984;43; 0.108;282.48; 30.05; 48.28; 39.16;
1984;44; 0.098;278.70; 30.31; 48.27; 39.29;
1984;45; 0.091;275.45; 31.86; 48.45; 40.16;
1984;46; 0.086;272.12; 34.11; 51.67; 42.89;
1984;47; 0.084;270.16; 37.55; 49.35; 43.45;
1984;48; 0.085;269.25; 42.35; 41.51; 41.93;
1984;49; 0.085;269.37; 47.02; 31.28; 39.15;
1984;50;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;51;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;52;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 1;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 2;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 3;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 4;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 5;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 6;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 7;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 8;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 9; 0.037;270.32; 15.24; 49.71; 32.48;
1985;10; 0.032;271.69; 11.29; 54.79; 33.04;
1985;11; 0.033;273.45; 10.80; 57.83; 34.31;
1985;12; 0.038;276.16; 11.46; 57.31; 34.39;
1985;13; 0.049;279.68; 13.66; 54.32; 33.99;
1985;14; 0.067;283.30; 17.05; 48.53; 32.79;
1985;15; 0.091;286.89; 21.05; 44.54; 32.79;
1985;16; 0.124;290.15; 25.65; 42.34; 34.00;
1985;17; 0.169;293.47; 32.27; 41.23; 36.75;
1985;18; 0.207;296.18; 34.68; 41.58; 38.13;
1985;19; 0.239;298.57; 33.74; 39.30; 36.52;
1985;20; 0.266;299.10; 32.09; 46.25; 39.17;
1985;21; 0.292;299.12; 33.35; 56.43; 44.89;
1985;22; 0.314;298.86; 35.40; 66.35; 50.88;
1985;23; 0.331;298.45; 39.64; 74.36; 57.00;
1985;24; 0.345;298.37; 48.19; 80.58; 64.38;
1985;25; 0.356;298.35; 55.94; 86.39; 71.17;
1985;26; 0.358;298.34; 58.62; 89.29; 73.95;
1985;27; 0.356;298.48; 59.70; 88.59; 74.15;
1985;28; 0.353;298.78; 62.01; 84.09; 73.05;
1985;29; 0.350;299.59; 65.44; 76.30; 70.87;
1985;30; 0.344;300.60; 68.36; 66.97; 67.66;
1985;31; 0.332;301.42; 69.26; 58.95; 64.10;
1985;32; 0.319;302.10; 69.23; 51.60; 60.42;
1985;33; 0.305;302.52; 66.87; 46.67; 56.77;
1985;34; 0.288;302.29; 62.22; 45.92; 54.07;
1985;35; 0.269;301.45; 57.38; 46.29; 51.84;
1985;36; 0.243;299.71; 49.97; 47.75; 48.86;
1985;37; 0.221;297.70; 44.03; 48.64; 46.33;
1985;38; 0.201;295.76; 41.38; 49.99; 45.68;
1985;39; 0.178;293.14; 37.42; 57.67; 47.54;
1985;40; 0.155;290.28; 32.32; 63.35; 47.83;
1985;41; 0.135;287.32; 28.80; 64.28; 46.54;
1985;42; 0.116;284.31; 26.03; 62.19; 44.11;
1985;43; 0.101;281.62; 25.86; 55.53; 40.69;
1985;44; 0.090;278.62; 25.83; 49.26; 37.55;
1985;45; 0.076;275.76; 23.93; 47.17; 35.55;
1985;46; 0.062;273.13; 20.72; 46.90; 33.81;
1985;47; 0.046;269.58; 15.54; 52.38; 33.96;
1985;48; 0.037;265.34; 12.62; 59.26; 35.94;
1985;49; 0.030;261.97; 10.67; 62.99; 36.83;
1985;50; 0.028;259.73; 11.13; 64.53; 37.83;
1985;51; 0.027;258.52; 13.90; 61.96; 37.93;
1985;52; 0.025;257.37; 12.50; 60.94; 36.72;
1986; 1; 0.025;256.84; 14.81; 63.04; 38.92;
1986; 2; 0.026;257.60; 17.76; 58.77; 38.26;
1986; 3; 0.027;259.75; 21.72; 49.76; 35.74;
1986; 4; 0.029;262.04; 24.28; 43.87; 34.08;
1986; 5; 0.030;264.46; 25.23; 39.95; 32.59;
1986; 6; 0.032;267.34; 23.83; 35.50; 29.67;
1986; 7; 0.035;270.55; 21.52; 31.66; 26.59;
1986; 8; 0.039;273.50; 20.12; 29.49; 24.81;
1986; 9; 0.043;275.83; 20.03; 29.56; 24.79;
1986;10; 0.051;279.33; 21.24; 26.85; 24.05;
1986;11; 0.064;283.89; 25.60; 18.03; 21.81;
1986;12; 0.083;288.84; 30.80;  7.36; 19.08;
1986;13; 0.107;292.84; 37.12;  2.70; 19.91;
1986;14; 0.134;294.99; 43.20;  2.16; 22.68;
1986;15; 0.166;296.66; 48.39;  2.45; 25.42;
1986;16; 0.203;298.29; 53.75;  3.13; 28.44;
1986;17; 0.241;299.15; 57.48;  6.46; 31.97;
1986;18; 0.274;299.81; 59.32; 13.45; 36.39;
1986;19; 0.299;300.47; 57.53; 22.50; 40.02;
1986;20; 0.318;301.15; 54.39; 27.92; 41.16;
1986;21; 0.333;301.98; 52.70; 30.69; 41.70;
1986;22; 0.340;302.46; 48.64; 34.19; 41.42;
1986;23; 0.336;302.79; 42.71; 35.15; 38.93;
1986;24; 0.327;302.87; 38.78; 38.99; 38.89;
1986;25; 0.317;302.92; 34.75; 44.67; 39.71;
1986;26; 0.308;303.29; 31.86; 45.99; 38.93;
1986;27; 0.296;303.43; 27.80; 47.33; 37.56;
1986;28; 0.285;303.78; 27.78; 44.11; 35.95;
1986;29; 0.281;304.54; 30.95; 37.28; 34.12;
1986;30; 0.277;305.26; 34.92; 30.44; 32.68;
1986;31; 0.268;305.57; 37.51; 27.07; 32.29;
1986;32; 0.257;305.37; 37.72; 26.59; 32.16;
1986;33; 0.244;305.24; 35.83; 25.57; 30.70;
1986;34; 0.230;304.85; 32.99; 25.62; 29.30;
1986;35; 0.212;304.07; 28.10; 24.78; 26.44;
1986;36; 0.189;302.52; 21.95; 23.94; 22.95;
1986;37; 0.169;300.27; 16.27; 25.26; 20.76;
1986;38; 0.151;297.46; 13.30; 33.21; 23.25;
1986;39; 0.133;294.51; 11.61; 43.78; 27.69;
1986;40; 0.112;291.60;  8.30; 50.18; 29.24;
1986;41; 0.090;288.29;  4.92; 54.60; 29.76;
1986;42; 0.070;284.72;  2.64; 58.15; 30.40;
1986;43; 0.051;280.68;  1.23; 62.28; 31.76;
1986;44; 0.039;277.32;  0.79; 56.91; 28.85;
1986;45; 0.031;274.58;  0.96; 53.42; 27.19;
1986;46; 0.027;272.35;  1.91; 50.69; 26.30;
1986;47; 0.025;270.34;  3.25; 48.60; 25.92;
1986;48; 0.023;268.54;  4.00; 44.71; 24.36;
1986;49; 0.021;265.62;  4.51; 47.25; 25.88;
1986;50; 0.022;261.31;  7.21; 57.48; 32.34;
1986;51; 0.024;257.12; 10.65; 67.48; 39.07;
1986;52; 0.024;254.18; 12.17; 73.88; 43.03;
1987; 1; 0.024;251.84; 13.63; 84.08; 48.86;
1987; 2; 0.023;250.47; 14.78; 89.00; 51.89;
1987; 3; 0.023;250.06; 16.58; 90.80; 53.69;
1987; 4; 0.020;251.10; 14.14; 90.09; 52.12;
1987; 5; 0.017;253.02; 10.43; 88.02; 49.23;
1987; 6; 0.016;254.87;  7.95; 86.14; 47.05;
1987; 7; 0.015;256.85;  4.70; 85.49; 45.10;
1987; 8; 0.014;258.11;  2.60; 87.42; 45.01;
1987; 9; 0.012;259.99;  1.00; 88.51; 44.76;
1987;10; 0.011;261.84;  0.09; 91.42; 45.75;
1987;11; 0.011;263.35;  0.00; 96.52; 48.26;
1987;12; 0.012;265.64;  0.00; 98.96; 49.48;
1987;13; 0.016;268.19;  0.00; 99.58; 49.79;
1987;14; 0.023;270.37;  0.00; 99.73; 49.87;
1987;15; 0.035;273.95;  0.03; 99.35; 49.69;
1987;16; 0.052;278.00;  0.04; 99.40; 49.72;
1987;17; 0.078;283.64;  0.07; 99.28; 49.68;
1987;18; 0.111;288.68;  0.16; 98.36; 49.26;
1987;19; 0.154;292.09;  0.49; 95.87; 48.18;
1987;20; 0.193;294.36;  1.54; 88.82; 45.18;
1987;21; 0.228;295.30;  3.94; 90.37; 47.15;
1987;22; 0.264;296.53;  9.99; 86.69; 48.34;
1987;23; 0.297;297.50; 21.69; 82.58; 52.14;
1987;24; 0.330;298.35; 40.13; 80.56; 60.34;
1987;25; 0.360;299.14; 58.29; 79.39; 68.84;
1987;26; 0.380;299.77; 71.06; 77.03; 74.05;
1987;27; 0.387;300.07; 76.37; 75.45; 75.91;
1987;28; 0.385;300.44; 78.79; 70.81; 74.80;
1987;29; 0.377;300.73; 79.47; 67.20; 73.33;
1987;30; 0.366;300.99; 79.75; 63.82; 71.79;
1987;31; 0.349;300.63; 77.79; 65.20; 71.49;
1987;32; 0.329;300.01; 74.67; 68.07; 71.37;
1987;33; 0.307;299.21; 68.16; 73.00; 70.58;
1987;34; 0.283;298.45; 60.42; 77.11; 68.77;
1987;35; 0.262;297.92; 54.45; 75.98; 65.21;
1987;36; 0.236;296.80; 47.02; 73.06; 60.04;
1987;37; 0.213;294.92; 40.59; 74.29; 57.44;
1987;38; 0.194;293.35; 37.78; 73.83; 55.81;
1987;39; 0.175;292.03; 36.35; 69.10; 52.73;
1987;40; 0.156;289.60; 33.21; 70.25; 51.73;
1987;41; 0.137;286.50; 30.04; 71.99; 51.02;
1987;42; 0.119;282.56; 27.50; 77.45; 52.47;
1987;43; 0.050;264.63; 33.02; 36.29; 34.66;
1987;44; 0.077;272.09; 19.92; 87.49; 53.70;
1987;45; 0.061;268.10; 16.33; 87.52; 51.93;
1987;46; 0.049;265.49; 13.85; 84.40; 49.12;
1987;47; 0.043;264.80; 14.17; 75.07; 44.62;
1987;48; 0.041;264.33; 15.14; 63.83; 39.49;
1987;49; 0.038;263.97; 15.83; 54.35; 35.09;
1987;50; 0.037;263.23; 17.94; 49.57; 33.76;
1987;51; 0.035;263.07; 20.66; 42.87; 31.77;
1987;52; 0.035;263.32; 23.02; 36.39; 29.70;
1988; 1; 0.035;262.79; 27.90; 37.53; 32.72;
1988; 2; 0.036;262.15; 30.92; 38.86; 34.89;
1988; 3; 0.036;262.30; 32.97; 39.04; 36.01;
1988; 4; 0.036;261.35; 32.66; 47.27; 39.96;
1988; 5; 0.036;260.45; 30.83; 57.16; 44.00;
1988; 6; 0.036;260.46; 27.60; 63.46; 45.53;
1988; 7; 0.037;260.85; 23.14; 68.62; 45.88;
1988; 8; 0.040;261.42; 21.12; 72.59; 46.85;
1988; 9; 0.043;261.74; 19.89; 77.84; 48.87;
1988;10; 0.046;262.33; 18.73; 83.11; 50.92;
1988;11; 0.054;264.92; 20.53; 84.05; 52.29;
1988;12; 0.061;268.52; 21.26; 81.33; 51.29;
1988;13; 0.073;273.41; 23.14; 75.18; 49.16;
1988;14; 0.094;279.00; 27.51; 64.45; 45.98;
1988;15; 0.127;283.75; 33.84; 57.64; 45.74;
1988;16; 0.162;288.01; 39.08; 52.63; 45.85;
1988;17; 0.190;290.07; 39.60; 62.01; 50.81;
1988;18; 0.218;291.46; 38.69; 77.22; 57.96;
1988;19; 0.245;293.12; 36.22; 84.43; 60.33;
1988;20; 0.274;295.11; 35.76; 80.43; 58.09;
1988;21; 0.296;296.50; 35.59; 78.73; 57.16;
1988;22; 0.311;297.34; 34.50; 78.76; 56.63;
1988;23; 0.326;297.77; 37.75; 79.48; 58.62;
1988;24; 0.338;298.39; 44.83; 79.66; 62.24;
1988;25; 0.341;298.76; 47.94; 81.96; 64.95;
1988;26; 0.342;299.11; 50.31; 81.96; 66.13;
1988;27; 0.344;299.52; 53.57; 79.81; 66.69;
1988;28; 0.345;299.85; 58.56; 75.55; 67.06;
1988;29; 0.343;300.21; 62.38; 71.40; 66.89;
1988;30; 0.332;300.31; 62.94; 69.28; 66.11;
1988;31; 0.318;300.10; 62.78; 69.29; 66.04;
1988;32; 0.301;299.99; 60.71; 68.19; 64.45;
1988;33; 0.283;299.94; 56.16; 67.24; 61.70;
1988;34; 0.256;299.08; 46.47; 72.04; 59.25;
1988;35; 0.220;297.59; 32.26; 78.24; 55.25;
1988;36; 0.195;296.10; 25.00; 77.88; 51.44;
1988;37; 0.180;294.70; 22.41; 74.62; 48.52;
1988;38; 0.176;293.43; 27.54; 71.41; 49.48;
1988;39; 0.179;292.03; 38.81; 68.03; 53.42;
1988;40; 0.185;290.44; 49.71; 61.39; 55.55;
1988;41; 0.181;287.94; 53.38; 57.94; 55.66;
1988;42; 0.177;284.90; 56.75; 56.89; 56.82;
1988;43; 0.168;281.69; 58.96; 55.12; 57.04;
1988;44; 0.153;278.77; 56.70; 48.44; 52.57;
1988;45; 0.134;275.94; 53.12; 46.10; 49.61;
1988;46; 0.117;273.72; 51.03; 43.72; 47.38;
1988;47; 0.100;272.03; 46.99; 40.43; 43.71;
1988;48; 0.084;270.29; 41.49; 36.88; 39.19;
1988;49; 0.072;268.63; 38.19; 34.52; 36.36;
1988;50; 0.064;266.96; 37.89; 33.89; 35.89;
1988;51; 0.058;265.86; 39.35; 31.31; 35.33;
1988;52; 0.054;266.01; 40.84; 25.67; 33.26;
1989; 1; 0.053;266.83; 48.23; 20.53; 34.38;
1989; 2; 0.053;268.26; 50.92; 13.13; 32.02;
1989; 3; 0.052;269.33; 50.48; 10.11; 30.30;
1989; 4; 0.055;271.06; 52.97;  7.55; 30.26;
1989; 5; 0.061;273.30; 55.75;  5.09; 30.42;
1989; 6; 0.068;274.62; 55.06;  6.61; 30.84;
1989; 7; 0.075;276.21; 52.19;  9.50; 30.85;
1989; 8; 0.085;278.57; 51.14; 10.36; 30.75;
1989; 9; 0.099;281.01; 53.08; 10.24; 31.66;
1989;10; 0.118;283.32; 56.36; 12.06; 34.21;
1989;11; 0.137;285.24; 59.83; 12.84; 36.34;
1989;12; 0.159;287.18; 63.62; 14.07; 38.84;
1989;13; 0.187;289.48; 69.64; 15.99; 42.82;
1989;14; 0.217;291.73; 74.78; 15.24; 45.01;
1989;15; 0.249;293.57; 78.96; 15.85; 47.40;
1989;16; 0.284;295.00; 81.98; 18.86; 50.42;
1989;17; 0.310;296.19; 81.23; 24.45; 52.84;
1989;18; 0.331;297.35; 79.55; 32.60; 56.07;
1989;19; 0.346;298.04; 75.57; 44.31; 59.94;
1989;20; 0.353;298.61; 69.33; 50.97; 60.15;
1989;21; 0.356;299.46; 63.44; 53.59; 58.52;
1989;22; 0.351;299.95; 54.64; 56.66; 55.65;
1989;23; 0.336;299.98; 43.88; 60.56; 52.22;
1989;24; 0.319;300.13; 35.12; 64.16; 49.64;
1989;25; 0.306;300.26; 29.52; 68.81; 49.17;
1989;26; 0.302;300.78; 28.73; 67.82; 48.27;
1989;27; 0.299;301.37; 29.77; 64.36; 47.07;
1989;28; 0.295;302.09; 32.79; 57.44; 45.11;
1989;29; 0.288;302.90; 34.78; 50.05; 42.41;
1989;30; 0.274;303.42; 33.72; 44.64; 39.18;
1989;31; 0.260;303.93; 33.56; 39.52; 36.54;
1989;32; 0.246;304.36; 32.06; 34.19; 33.12;
1989;33; 0.230;304.01; 28.44; 34.97; 31.70;
1989;34; 0.217;303.14; 26.07; 39.15; 32.61;
1989;35; 0.208;301.88; 25.91; 42.78; 34.34;
1989;36; 0.203;300.01; 28.87; 45.24; 37.05;
1989;37; 0.201;298.29; 33.67; 43.06; 38.36;
1989;38; 0.204;296.43; 43.54; 43.06; 43.30;
1989;39; 0.207;294.50; 55.31; 43.57; 49.44;
1989;40; 0.212;292.14; 65.17; 44.35; 54.76;
1989;41; 0.215;289.99; 71.50; 37.61; 54.55;
1989;42; 0.216;288.03; 76.81; 27.96; 52.38;
1989;43; 0.212;285.94; 80.44; 22.36; 51.40;
1989;44; 0.200;283.67; 80.00; 17.79; 48.90;
1989;45; 0.177;280.45; 74.84; 21.03; 47.94;
1989;46; 0.147;276.66; 67.24; 28.83; 48.04;
1989;47; 0.123;273.23; 59.98; 34.78; 47.38;
1989;48; 0.102;270.59; 51.99; 35.67; 43.83;
1989;49; 0.089;268.99; 48.50; 33.16; 40.83;
1989;50; 0.079;267.80; 48.02; 30.49; 39.26;
1989;51; 0.070;266.66; 48.42; 28.14; 38.28;
1989;52; 0.062;265.91; 47.19; 26.30; 36.74;
1990; 1; 0.059;265.85; 52.71; 25.19; 38.95;
1990; 2; 0.063;266.63; 60.01; 20.28; 40.14;
1990; 3; 0.069;267.81; 67.67; 16.46; 42.06;
1990; 4; 0.075;269.53; 72.95; 13.69; 43.32;
1990; 5; 0.085;272.13; 78.05;  9.13; 43.59;
1990; 6; 0.100;274.88; 83.04;  5.42; 44.23;
1990; 7; 0.124;277.77; 88.71;  3.42; 46.06;
1990; 8; 0.147;280.73; 92.17;  2.43; 47.30;
1990; 9; 0.169;283.29; 93.98;  1.92; 47.95;
1990;10; 0.285;294.68; 63.04; 53.44; 58.24;
1990;11; 0.219;288.22; 97.39;  1.38; 49.39;
1990;12; 0.240;289.84; 97.88;  3.25; 50.56;
1990;13; 0.258;291.17; 97.50;  8.95; 53.22;
1990;14; 0.275;292.31; 96.05; 12.48; 54.27;
1990;15; 0.290;293.00; 93.32; 17.78; 55.55;
1990;16; 0.308;293.32; 90.17; 26.52; 58.34;
1990;17; 0.330;294.19; 88.43; 36.35; 62.39;
1990;18; 0.353;295.45; 87.65; 47.34; 67.49;
1990;19; 0.369;296.54; 85.05; 57.41; 71.23;
1990;20; 0.378;297.65; 80.11; 59.52; 69.81;
1990;21; 0.372;298.19; 71.27; 64.81; 68.04;
1990;22; 0.360;298.86; 59.65; 66.37; 63.01;
1990;23; 0.347;299.75; 50.16; 62.74; 56.45;
1990;24; 0.334;300.20; 43.72; 64.03; 53.88;
1990;25; 0.325;301.03; 39.84; 62.45; 51.15;
1990;26; 0.316;301.87; 36.40; 58.74; 47.57;
1990;27; 0.302;302.40; 31.76; 56.03; 43.90;
1990;28; 0.287;302.82; 28.95; 51.71; 40.33;
1990;29; 0.270;302.93; 25.70; 49.92; 37.81;
1990;30; 0.255;303.17; 23.83; 46.72; 35.27;
1990;31; 0.239;303.36; 23.01; 44.01; 33.51;
1990;32; 0.227;303.23; 22.71; 42.98; 32.85;
1990;33; 0.220;302.84; 23.32; 44.29; 33.81;
1990;34; 0.212;301.96; 23.56; 48.71; 36.14;
1990;35; 0.204;300.77; 24.16; 52.06; 38.11;
1990;36; 0.199;299.05; 26.68; 53.59; 40.14;
1990;37; 0.193;297.24; 29.21; 52.93; 41.07;
1990;38; 0.188;295.55; 34.67; 51.97; 43.32;
1990;39; 0.189;294.24; 44.36; 46.18; 45.27;
1990;40; 0.187;292.63; 51.33; 39.23; 45.28;
1990;41; 0.181;290.59; 53.86; 31.82; 42.84;
1990;42; 0.170;288.19; 53.69; 26.77; 40.23;
1990;43; 0.152;284.87; 51.30; 30.52; 40.91;
1990;44; 0.132;282.40; 46.92; 25.48; 36.20;
1990;45; 0.114;280.48; 43.15; 20.68; 31.92;
