year;week; SMN;SMT;VCI;TCI; VHI
1984; 2; 0.038;253.80; 22.93; 78.55; 50.74;
1984; 3; 0.036;251.88; 22.84; 83.03; 52.93;
1984; 4; 0.034;250.49; 21.60; 86.02; 53.81;
1984; 5; 0.031;249.41; 19.29; 89.97; 54.63;
1984; 6; 0.029;249.50; 17.16; 92.79; 54.98;
1984; 7; 0.027;250.49; 14.63; 93.52; 54.08;
1984; 8; 0.028;251.77; 13.21; 94.19; 53.70;
1984; 9; 0.029;254.42; 11.45; 93.54; 52.49;
1984;10; 0.029;257.49;  7.73; 93.02; 50.37;
1984;11; 0.034;262.45;  6.31; 89.71; 48.01;
1984;12; 0.044;269.18;  5.97; 82.39; 44.18;
1984;13; 0.054;275.63;  4.16; 73.34; 38.75;
1984;14; 0.070;281.51;  5.38; 64.51; 34.94;
1984;15; 0.091;286.19;  9.90; 60.59; 35.25;
1984;16; 0.117;289.60; 10.55; 63.22; 36.89;
1984;17; 0.152;292.44; 12.69; 62.23; 37.46;
1984;18; 0.191;294.29; 16.89; 63.50; 40.19;
1984;19; 0.231;295.62; 21.71; 66.27; 43.99;
1984;20; 0.270;296.71; 28.72; 65.45; 47.09;
1984;21; 0.305;297.15; 36.62; 68.13; 52.38;
1984;22; 0.330;296.94; 43.50; 75.50; 59.50;
1984;23; 0.348;296.28; 51.01; 85.07; 68.04;
1984;24; 0.366;296.38; 61.64; 87.51; 74.57;
1984;25; 0.384;296.91; 72.13; 87.38; 79.76;
1984;26; 0.392;296.88; 78.13; 90.29; 84.21;
1984;27; 0.395;296.99; 81.96; 91.92; 86.94;
1984;28; 0.394;297.30; 84.37; 90.07; 87.22;
1984;29; 0.386;297.52; 83.47; 88.25; 85.86;
1984;30; 0.371;297.56; 79.74; 86.80; 83.27;
1984;31; 0.353;297.27; 76.15; 86.85; 81.50;
1984;32; 0.339;297.26; 75.98; 83.43; 79.71;
1984;33; 0.331;297.14; 77.38; 80.29; 78.83;
1984;34; 0.316;296.81; 75.85; 79.81; 77.83;
1984;35; 0.295;296.37; 71.28; 77.92; 74.60;
1984;36; 0.270;295.87; 64.37; 72.00; 68.18;
1984;37; 0.241;295.37; 54.82; 64.15; 59.48;
1984;38; 0.211;294.35; 44.33; 61.20; 52.76;
1984;39; 0.184;292.87; 36.18; 61.66; 48.92;
1984;40; 0.164;291.13; 31.57; 59.19; 45.38;
1984;41; 0.149;289.14; 30.70; 51.07; 40.89;
1984;42; 0.133;286.84; 30.03; 44.64; 37.33;
1984;43; 0.113;283.67; 27.00; 46.92; 36.96;
1984;44; 0.092;279.58; 22.97; 52.24; 37.61;
1984;45; 0.079;274.64; 21.15; 63.83; 42.49;
1984;46; 0.065;270.57; 18.55; 71.11; 44.83;
1984;47; 0.056;267.87; 17.28; 73.29; 45.29;
1984;48; 0.051;266.04; 17.98; 71.15; 44.56;
1984;49; 0.044;266.86; 16.74; 55.86; 36.30;
1984;50;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;51;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;52;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 1;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 2;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 3;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 4;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 5;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 6;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 7;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 8;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 9; 0.020;262.68;  7.70; 70.43; 39.06;
1985;10; 0.018;261.02;  4.79; 81.51; 43.15;
1985;11; 0.021;263.97;  3.06; 82.44; 42.75;
1985;12; 0.027;267.63;  1.80; 82.94; 42.37;
1985;13; 0.037;272.64;  1.07; 79.11; 40.09;
1985;14; 0.053;279.03;  2.18; 70.93; 36.55;
1985;15; 0.074;284.22;  3.96; 70.15; 37.05;
1985;16; 0.102;288.16;  5.41; 72.18; 38.79;
1985;17; 0.141;290.78;  8.85; 74.83; 41.84;
1985;18; 0.183;293.02; 13.83; 74.20; 44.02;
1985;19; 0.220;295.15; 17.69; 70.36; 44.03;
1985;20; 0.254;296.54; 22.71; 66.94; 44.82;
1985;21; 0.282;295.89; 28.06; 78.97; 53.52;
1985;22; 0.308;295.67; 35.28; 86.10; 60.69;
1985;23; 0.329;296.07; 43.92; 87.00; 65.46;
1985;24; 0.343;296.08; 51.24; 90.01; 70.62;
1985;25; 0.353;296.46; 57.32; 91.26; 74.29;
1985;26; 0.355;296.71; 59.92; 91.72; 75.82;
1985;27; 0.353;297.10; 61.50; 91.13; 76.31;
1985;28; 0.350;297.76; 63.53; 86.59; 75.06;
1985;29; 0.348;298.54; 65.93; 80.59; 73.26;
1985;30; 0.345;299.28; 67.92; 73.66; 70.79;
1985;31; 0.336;300.15; 68.34; 64.65; 66.50;
1985;32; 0.327;300.88; 69.93; 55.01; 62.47;
1985;33; 0.315;301.31; 69.67; 46.74; 58.21;
1985;34; 0.298;301.15; 66.35; 42.87; 54.61;
1985;35; 0.279;300.42; 62.58; 40.87; 51.72;
1985;36; 0.259;298.95; 58.52; 41.96; 50.24;
1985;37; 0.236;297.19; 52.69; 45.74; 49.22;
1985;38; 0.217;295.57; 48.98; 48.24; 48.61;
1985;39; 0.199;293.88; 45.41; 50.12; 47.77;
1985;40; 0.178;291.78; 40.18; 51.32; 45.75;
1985;41; 0.156;289.17; 35.73; 50.26; 42.99;
1985;42; 0.136;286.56; 32.62; 47.23; 39.92;
1985;43; 0.117;284.06; 29.54; 43.81; 36.67;
1985;44; 0.101;281.30; 27.37; 41.35; 34.36;
1985;45; 0.084;278.17; 23.89; 44.19; 34.04;
1985;46; 0.066;274.78; 18.90; 49.81; 34.36;
1985;47; 0.049;271.84; 12.85; 54.35; 33.60;
1985;48; 0.038;268.89;  9.74; 58.55; 34.15;
1985;49; 0.033;266.15;  8.41; 59.02; 33.71;
1985;50; 0.030;263.29;  7.21; 59.88; 33.54;
1985;51; 0.029;260.94;  8.14; 61.61; 34.88;
1985;52; 0.028;258.66;  8.93; 64.24; 36.59;
1986; 1; 0.028;257.39; 11.82; 65.81; 38.82;
1986; 2; 0.029;257.38; 16.23; 66.19; 41.21;
1986; 3; 0.029;257.78; 17.89; 64.77; 41.33;
1986; 4; 0.027;258.18; 17.11; 64.05; 40.58;
1986; 5; 0.025;257.83; 15.38; 66.53; 40.95;
1986; 6; 0.023;258.10; 13.96; 69.07; 41.51;
1986; 7; 0.023;259.72; 12.04; 68.08; 40.06;
1986; 8; 0.024;261.18; 10.56; 68.54; 39.55;
1986; 9; 0.026;263.35; 10.20; 69.00; 39.60;
1986;10; 0.032;266.67;  9.39; 67.21; 38.30;
1986;11; 0.047;271.50; 12.46; 61.61; 37.04;
1986;12; 0.067;277.88; 16.40; 52.14; 34.27;
1986;13; 0.092;284.69; 20.67; 38.04; 29.36;
1986;14; 0.124;289.48; 27.22; 27.75; 27.48;
1986;15; 0.157;293.24; 34.43; 20.57; 27.50;
1986;16; 0.187;295.50; 35.69; 20.12; 27.90;
1986;17; 0.220;297.42; 37.09; 19.45; 28.27;
1986;18; 0.253;298.75; 39.48; 23.19; 31.33;
1986;19; 0.278;300.07; 39.69; 24.44; 32.07;
1986;20; 0.295;301.64; 38.85; 21.22; 30.04;
1986;21; 0.303;302.37; 36.32; 23.67; 30.00;
1986;22; 0.304;302.59; 32.50; 29.28; 30.89;
1986;23; 0.298;302.69; 28.51; 34.34; 31.43;
1986;24; 0.290;302.62; 25.14; 38.10; 31.62;
1986;25; 0.281;302.71; 21.33; 39.93; 30.63;
1986;26; 0.270;302.83; 18.50; 42.05; 30.27;
1986;27; 0.261;302.61; 17.82; 47.67; 32.74;
1986;28; 0.253;302.38; 18.23; 51.01; 34.62;
1986;29; 0.246;302.39; 19.17; 50.73; 34.95;
1986;30; 0.246;302.83; 22.32; 46.17; 34.24;
1986;31; 0.247;303.49; 26.25; 38.76; 32.50;
1986;32; 0.244;303.29; 28.51; 36.12; 32.32;
1986;33; 0.239;303.35; 30.02; 30.52; 30.27;
1986;34; 0.233;303.31; 30.85; 24.65; 27.75;
1986;35; 0.219;302.49; 28.28; 22.23; 25.25;
1986;36; 0.201;300.96; 25.18; 22.95; 24.07;
1986;37; 0.184;299.18; 22.32; 26.53; 24.42;
1986;38; 0.167;297.00; 20.05; 33.76; 26.91;
1986;39; 0.150;294.65; 17.50; 41.61; 29.55;
1986;40; 0.128;291.59; 13.56; 52.98; 33.27;
1986;41; 0.105;288.59;  9.41; 54.93; 32.17;
1986;42; 0.083;286.07;  6.94; 49.28; 28.11;
1986;43; 0.066;282.70;  5.57; 52.74; 29.16;
1986;44; 0.053;278.93;  4.72; 56.05; 30.39;
1986;45; 0.044;276.00;  4.10; 56.35; 30.23;
1986;46; 0.037;273.50;  3.97; 56.57; 30.27;
1986;47; 0.034;271.25;  4.65; 57.49; 31.07;
1986;48; 0.030;268.30;  4.44; 61.46; 32.95;
1986;49; 0.028;264.79;  4.64; 64.89; 34.76;
1986;50; 0.028;262.14;  5.65; 64.57; 35.11;
1986;51; 0.028;259.70;  6.84; 66.57; 36.71;
1986;52; 0.028;257.32;  7.98; 69.41; 38.70;
1987; 1; 0.027;254.62; 10.19; 75.71; 42.95;
1987; 2; 0.026;253.42; 13.71; 79.84; 46.78;
1987; 3; 0.025;253.38; 15.32; 78.88; 47.10;
1987; 4; 0.023;253.77; 14.46; 77.16; 45.81;
1987; 5; 0.022;254.04; 13.20; 77.46; 45.33;
1987; 6; 0.021;255.58; 12.52; 76.18; 44.35;
1987; 7; 0.022;258.25; 11.24; 72.17; 41.71;
1987; 8; 0.023;260.32; 10.38; 70.64; 40.51;
1987; 9; 0.026;261.96; 10.28; 72.41; 41.34;
1987;10; 0.031;263.30;  8.92; 76.15; 42.54;
1987;11; 0.034;264.58;  6.71; 82.10; 44.40;
1987;12; 0.040;266.66;  4.16; 88.24; 46.20;
1987;13; 0.048;269.63;  1.62; 91.72; 46.67;
1987;14; 0.059;273.91;  0.98; 92.63; 46.80;
1987;15; 0.078;280.36;  4.72; 88.14; 46.43;
1987;16; 0.105;286.12;  6.06; 85.88; 45.97;
1987;17; 0.133;290.64;  5.68; 76.86; 41.27;
1987;18; 0.159;293.32;  5.45; 72.53; 38.99;
1987;19; 0.191;295.18;  7.05; 70.75; 38.90;
1987;20; 0.222;297.37; 10.23; 59.48; 34.86;
1987;21; 0.251;298.45; 14.38; 57.17; 35.78;
1987;22; 0.276;299.38; 20.31; 55.74; 38.02;
1987;23; 0.301;300.25; 29.89; 53.87; 41.88;
1987;24; 0.320;300.86; 39.50; 52.30; 45.90;
1987;25; 0.332;301.44; 46.80; 50.63; 48.71;
1987;26; 0.336;302.00; 51.20; 48.93; 50.07;
1987;27; 0.330;302.21; 51.17; 50.97; 51.07;
1987;28; 0.324;302.31; 52.25; 51.64; 51.95;
1987;29; 0.316;302.19; 51.80; 52.45; 52.12;
1987;30; 0.303;301.74; 48.85; 54.74; 51.80;
1987;31; 0.290;300.91; 46.78; 58.97; 52.87;
1987;32; 0.286;300.27; 49.40; 60.26; 54.83;
1987;33; 0.280;299.74; 51.55; 59.88; 55.72;
1987;34; 0.274;299.03; 53.00; 61.31; 57.15;
1987;35; 0.262;298.03; 52.23; 62.91; 57.57;
1987;36; 0.254;297.21; 54.52; 59.10; 56.81;
1987;37; 0.242;296.10; 54.64; 56.81; 55.72;
1987;38; 0.222;294.15; 50.13; 62.94; 56.54;
1987;39; 0.199;292.18; 44.10; 68.85; 56.47;
1987;40; 0.173;289.76; 36.31; 73.22; 54.77;
1987;41; 0.147;286.26; 29.79; 76.92; 53.36;
1987;42; 0.120;282.17; 23.27; 81.95; 52.61;
1987;43; 0.067;266.60; 39.37; 41.01; 40.19;
1987;44; 0.073;273.38; 13.55; 87.93; 50.74;
1987;45; 0.059;270.05; 11.26; 86.92; 49.09;
1987;46; 0.050;267.64; 10.21; 84.52; 47.36;
1987;47; 0.044;266.38; 10.07; 79.56; 44.81;
1987;48; 0.039;265.74; 10.23; 72.11; 41.17;
1987;49; 0.039;265.74; 12.60; 60.42; 36.51;
1987;50; 0.038;265.67; 13.33; 50.65; 31.99;
1987;51; 0.036;265.56; 13.50; 45.40; 29.45;
1987;52; 0.035;265.79; 14.36; 41.58; 27.97;
1988; 1; 0.036;266.15; 17.70; 39.42; 28.56;
1988; 2; 0.035;266.11; 20.81; 40.16; 30.48;
1988; 3; 0.036;266.53; 22.65; 39.08; 30.86;
1988; 4; 0.036;266.99; 23.27; 39.09; 31.18;
1988; 5; 0.038;267.41; 23.60; 39.58; 31.59;
1988; 6; 0.039;268.20; 23.37; 40.68; 32.02;
1988; 7; 0.041;268.83; 22.65; 42.55; 32.60;
1988; 8; 0.047;269.72; 23.47; 44.61; 34.04;
1988; 9; 0.050;270.69; 22.79; 48.18; 35.48;
1988;10; 0.053;272.35; 19.77; 50.57; 35.17;
1988;11; 0.064;274.74; 20.65; 51.03; 35.84;
1988;12; 0.076;278.27; 20.72; 50.19; 35.45;
1988;13; 0.089;281.86; 19.04; 48.68; 33.86;
1988;14; 0.109;285.01; 20.73; 48.21; 34.47;
1988;15; 0.137;287.22; 26.47; 54.48; 40.47;
1988;16; 0.170;289.01; 29.37; 66.49; 47.93;
1988;17; 0.201;290.30; 30.41; 77.86; 54.14;
1988;18; 0.227;291.34; 30.01; 85.21; 57.61;
1988;19; 0.251;292.54; 29.81; 88.97; 59.39;
1988;20; 0.275;293.70; 31.37; 88.42; 59.90;
1988;21; 0.295;294.42; 33.16; 88.30; 60.73;
1988;22; 0.307;294.82; 34.51; 89.92; 62.21;
1988;23; 0.318;295.29; 38.17; 90.53; 64.35;
1988;24; 0.334;296.24; 46.07; 87.67; 66.87;
1988;25; 0.341;297.04; 50.70; 85.77; 68.23;
1988;26; 0.341;297.90; 53.27; 81.92; 67.59;
1988;27; 0.346;298.81; 58.37; 77.73; 68.05;
1988;28; 0.352;299.53; 64.97; 73.02; 69.00;
1988;29; 0.353;299.96; 68.35; 69.58; 68.97;
1988;30; 0.349;300.07; 69.68; 67.62; 68.65;
1988;31; 0.341;299.95; 70.49; 66.32; 68.41;
1988;32; 0.328;300.05; 70.16; 61.67; 65.92;
1988;33; 0.308;299.83; 65.47; 58.77; 62.12;
1988;34; 0.281;298.76; 56.88; 63.40; 60.14;
1988;35; 0.257;297.33; 49.60; 69.15; 59.37;
1988;36; 0.237;295.71; 45.45; 73.18; 59.31;
1988;37; 0.218;294.15; 41.59; 75.26; 58.42;
1988;38; 0.204;292.60; 40.05; 78.10; 59.08;
1988;39; 0.198;291.02; 43.19; 80.90; 62.05;
1988;40; 0.198;289.49; 49.65; 77.17; 63.41;
1988;41; 0.198;286.66; 55.84; 76.79; 66.31;
1988;42; 0.194;284.23; 59.58; 69.31; 64.44;
1988;43; 0.189;281.25; 62.49; 65.82; 64.15;
1988;44; 0.178;278.32; 63.18; 60.84; 62.01;
1988;45; 0.156;276.29; 58.70; 54.87; 56.79;
1988;46; 0.131;275.00; 51.68; 48.55; 50.11;
1988;47; 0.105;273.18; 43.38; 47.85; 45.61;
1988;48; 0.088;271.63; 39.29; 46.05; 42.67;
1988;49; 0.078;270.40; 37.73; 41.55; 39.64;
1988;50; 0.069;270.23; 35.31; 33.39; 34.35;
1988;51; 0.067;270.69; 37.87; 26.93; 32.40;
1988;52; 0.069;271.61; 40.63; 22.23; 31.43;
1989; 1; 0.069;272.49; 41.76; 19.26; 30.51;
1989; 2; 0.071;273.73; 45.58; 16.19; 30.89;
1989; 3; 0.072;275.07; 46.56; 13.19; 29.87;
1989; 4; 0.074;276.52; 47.09; 11.58; 29.34;
1989; 5; 0.080;277.89; 49.70;  9.75; 29.72;
1989; 6; 0.090;279.65; 53.88;  8.30; 31.09;
1989; 7; 0.098;281.55; 56.02;  6.96; 31.49;
1989; 8; 0.105;283.16; 56.33;  6.89; 31.61;
1989; 9; 0.115;285.08; 56.65;  7.26; 31.96;
1989;10; 0.128;286.84; 57.29;  8.25; 32.77;
1989;11; 0.143;288.62; 58.49;  6.55; 32.52;
1989;12; 0.163;290.37; 60.36;  7.55; 33.95;
1989;13; 0.187;292.04; 61.62;  9.00; 35.31;
1989;14; 0.212;293.35; 62.79;  9.78; 36.29;
1989;15; 0.237;294.55; 64.30; 13.25; 38.78;
1989;16; 0.265;295.67; 64.10; 19.14; 41.62;
1989;17; 0.291;296.65; 62.74; 26.07; 44.41;
1989;18; 0.312;297.59; 60.81; 33.30; 47.05;
1989;19; 0.326;298.19; 57.40; 41.70; 49.55;
1989;20; 0.332;298.50; 53.20; 48.94; 51.07;
1989;21; 0.333;298.94; 48.78; 52.45; 50.61;
1989;22; 0.329;299.05; 44.28; 57.84; 51.06;
1989;23; 0.322;298.82; 40.74; 64.65; 52.70;
1989;24; 0.317;298.91; 38.94; 67.23; 53.08;
1989;25; 0.317;299.32; 39.43; 67.48; 53.45;
1989;26; 0.320;300.01; 43.19; 64.77; 53.98;
1989;27; 0.319;300.57; 45.36; 63.65; 54.51;
1989;28; 0.311;301.01; 45.59; 61.47; 53.53;
1989;29; 0.301;301.40; 44.41; 58.39; 51.40;
1989;30; 0.286;301.53; 40.87; 56.32; 48.59;
1989;31; 0.272;301.74; 37.82; 52.50; 45.16;
1989;32; 0.254;301.80; 33.88; 48.14; 41.01;
1989;33; 0.240;301.41; 30.75; 46.39; 38.57;
1989;34; 0.229;300.75; 29.24; 46.66; 37.95;
1989;35; 0.217;299.45; 28.18; 49.96; 39.07;
1989;36; 0.209;297.75; 30.22; 53.86; 42.04;
1989;37; 0.203;296.32; 33.94; 54.64; 44.29;
1989;38; 0.201;294.52; 39.70; 59.18; 49.44;
1989;39; 0.205;292.89; 48.62; 61.14; 54.88;
1989;40; 0.212;291.10; 57.84; 58.98; 58.41;
1989;41; 0.210;289.05; 62.73; 51.00; 56.87;
1989;42; 0.208;286.93; 66.93; 42.41; 54.67;
1989;43; 0.209;285.00; 72.38; 35.52; 53.95;
1989;44; 0.206;283.06; 76.33; 28.85; 52.59;
1989;45; 0.196;280.86; 77.52; 27.90; 52.71;
1989;46; 0.185;278.25; 78.37; 31.23; 54.80;
1989;47; 0.177;276.20; 81.87; 32.73; 57.30;
1989;48; 0.167;274.98; 84.76; 30.49; 57.62;
1989;49; 0.156;274.38; 87.46; 24.81; 56.14;
1989;50; 0.138;273.02; 85.77; 22.37; 54.07;
1989;51; 0.120;272.37; 79.01; 20.55; 49.78;
1989;52; 0.110;273.50; 73.00; 15.70; 44.35;
1990; 1; 0.104;274.51; 69.47; 12.66; 41.06;
1990; 2; 0.098;275.26; 65.92; 11.22; 38.57;
1990; 3; 0.096;276.21; 63.91;  9.58; 36.75;
1990; 4; 0.100;278.07; 64.58;  7.00; 35.79;
1990; 5; 0.107;280.10; 66.88;  3.40; 35.14;
1990; 6; 0.116;281.92; 70.14;  1.77; 35.96;
1990; 7; 0.133;283.52; 76.45;  1.25; 38.85;
1990; 8; 0.150;285.27; 81.27;  0.97; 41.12;
1990; 9; 0.166;287.40; 83.14;  0.80; 41.97;
1990;10; 0.267;294.27; 44.35; 61.98; 53.16;
1990;11; 0.200;290.11; 85.22;  1.58; 43.40;
1990;12; 0.216;292.03; 84.45;  1.42; 42.94;
1990;13; 0.229;293.91; 80.24;  1.59; 40.92;
1990;14; 0.239;294.49; 73.99;  4.39; 39.19;
1990;15; 0.248;294.43; 68.37; 13.94; 41.15;
1990;16; 0.261;294.35; 62.59; 29.06; 45.82;
1990;17; 0.280;294.98; 58.64; 40.66; 49.65;
1990;18; 0.301;296.07; 56.45; 47.37; 51.91;
1990;19; 0.314;297.09; 52.81; 52.42; 52.61;
1990;20; 0.324;297.79; 49.84; 55.72; 52.78;
1990;21; 0.322;298.21; 44.44; 59.12; 51.78;
1990;22; 0.312;298.54; 37.34; 62.42; 49.88;
1990;23; 0.300;298.93; 30.85; 64.01; 47.43;
1990;24; 0.291;299.51; 26.87; 62.47; 44.67;
1990;25; 0.286;300.81; 24.86; 55.12; 39.99;
1990;26; 0.282;301.90; 24.77; 49.21; 36.99;
1990;27; 0.278;302.41; 25.78; 48.99; 37.39;
1990;28; 0.273;302.69; 27.85; 48.69; 38.27;
1990;29; 0.270;302.91; 30.02; 47.09; 38.55;
1990;30; 0.264;302.95; 30.90; 45.76; 38.33;
1990;31; 0.257;302.84; 31.20; 44.42; 37.81;
1990;32; 0.255;302.70; 34.45; 41.32; 37.88;
1990;33; 0.253;302.27; 37.49; 39.64; 38.57;
1990;34; 0.250;301.60; 40.18; 39.57; 39.88;
1990;35; 0.241;300.67; 41.09; 39.20; 40.15;
1990;36; 0.232;299.40; 42.67; 38.29; 40.48;
1990;37; 0.223;298.06; 44.62; 37.59; 41.11;
1990;38; 0.214;296.64; 45.88; 37.34; 41.61;
1990;39; 0.207;295.05; 49.06; 36.85; 42.96;
1990;40; 0.204;293.47; 53.15; 31.97; 42.56;
1990;41; 0.198;291.61; 55.96; 24.04; 40.00;
1990;42; 0.190;289.53; 57.50; 17.92; 37.71;
1990;43; 0.175;286.51; 55.92; 24.72; 40.32;
1990;44; 0.159;283.97; 53.64; 23.63; 38.64;
1990;45; 0.144;282.51; 51.91; 18.76; 35.33;
