year;week; SMN;SMT;VCI;TCI; VHI
1982;47; 0.114;272.01; 51.93; 16.16; 34.04;
1982;48; 0.094;269.72; 43.66; 21.40; 32.53;
1982;49; 0.076;267.15; 34.48; 27.64; 31.06;
1982;50; 0.064;264.93; 30.26; 32.23; 31.24;
1982;51; 0.059;262.95; 29.73; 36.20; 32.96;
1982;52; 0.052;261.37; 25.60; 39.69; 32.64;
1983; 1; 0.046;260.97; 23.32; 36.93; 30.13;
1983; 2; 0.045;260.63; 22.24; 38.63; 30.43;
1983; 3; 0.046;260.31; 24.31; 42.86; 33.58;
1983; 4; 0.045;259.85; 24.50; 48.45; 36.47;
1983; 5; 0.043;259.69; 24.86; 53.44; 39.15;
1983; 6; 0.042;260.40; 22.75; 55.99; 39.37;
1983; 7; 0.041;261.11; 19.72; 60.64; 40.18;
1983; 8; 0.043;261.95; 18.69; 65.33; 42.01;
1983; 9; 0.049;264.03; 19.94; 63.40; 41.67;
1983;10; 0.059;266.74; 22.06; 58.83; 40.45;
1983;11; 0.071;270.23; 24.74; 50.61; 37.67;
1983;12; 0.091;273.94; 29.22; 44.81; 37.01;
1983;13; 0.118;277.85; 35.98; 38.93; 37.46;
1983;14; 0.150;281.61; 42.70; 32.82; 37.76;
1983;15; 0.186;284.52; 47.47; 31.92; 39.69;
1983;16; 0.217;286.51; 47.79; 38.19; 42.99;
1983;17; 0.254;288.89; 49.10; 41.11; 45.11;
1983;18; 0.290;290.84; 48.99; 42.35; 45.67;
1983;19; 0.327;292.26; 48.17; 43.72; 45.95;
1983;20; 0.361;293.15; 46.77; 47.63; 47.20;
1983;21; 0.383;293.58; 41.65; 52.80; 47.23;
1983;22; 0.401;294.00; 37.87; 52.79; 45.33;
1983;23; 0.407;293.94; 30.11; 57.88; 44.00;
1983;24; 0.403;293.60; 20.33; 66.13; 43.23;
1983;25; 0.401;293.96; 16.50; 66.94; 41.72;
1983;26; 0.401;294.49; 16.00; 63.64; 39.82;
1983;27; 0.399;294.78; 16.65; 63.05; 39.85;
1983;28; 0.392;294.83; 16.11; 65.87; 40.99;
1983;29; 0.379;294.92; 14.89; 68.63; 41.76;
1983;30; 0.367;294.86; 15.49; 71.20; 43.34;
1983;31; 0.363;294.68; 17.74; 72.01; 44.87;
1983;32; 0.364;294.52; 22.39; 70.17; 46.28;
1983;33; 0.362;294.21; 27.10; 65.36; 46.23;
1983;34; 0.353;293.79; 28.96; 56.40; 42.68;
1983;35; 0.348;293.43; 34.29; 44.05; 39.17;
1983;36; 0.334;292.41; 37.31; 38.50; 37.90;
1983;37; 0.314;290.98; 39.13; 37.15; 38.14;
1983;38; 0.288;289.08; 36.39; 41.23; 38.81;
1983;39; 0.257;286.43; 30.75; 52.37; 41.56;
1983;40; 0.231;284.22; 27.55; 55.09; 41.32;
1983;41; 0.204;281.74; 24.19; 59.77; 41.98;
1983;42; 0.180;279.29; 23.90; 62.40; 43.15;
1983;43; 0.154;276.80; 24.66; 59.56; 42.11;
1983;44; 0.133;273.69; 26.87; 57.89; 42.38;
1983;45; 0.109;269.80; 25.27; 62.66; 43.96;
1983;46; 0.088;265.43; 20.95; 68.35; 44.65;
1983;47; 0.073;262.89; 18.39; 64.89; 41.64;
1983;48; 0.066;261.25; 20.19; 60.43; 40.31;
1983;49; 0.062;260.33; 22.05; 55.83; 38.94;
1983;50; 0.060;259.79; 26.53; 52.63; 39.58;
1983;51; 0.057;258.99; 27.85; 51.93; 39.89;
1983;52; 0.055;258.08; 29.75; 52.84; 41.29;
1984; 1; 0.056;258.12; 36.95; 48.49; 42.72;
1984; 2; 0.057;258.68; 37.39; 46.58; 41.98;
1984; 3; 0.059;259.95; 38.48; 43.92; 41.20;
1984; 4; 0.062;261.78; 42.81; 39.68; 41.25;
1984; 5; 0.065;263.04; 47.78; 39.46; 43.62;
1984; 6; 0.066;263.86; 46.19; 42.11; 44.15;
1984; 7; 0.067;264.59; 41.70; 46.25; 43.97;
1984; 8; 0.069;265.58; 36.98; 49.36; 43.17;
1984; 9; 0.070;266.77; 32.93; 50.77; 41.85;
1984;10; 0.073;268.93; 30.53; 48.83; 39.68;
1984;11; 0.079;271.71; 28.56; 43.40; 35.98;
1984;12; 0.089;274.84; 27.75; 40.09; 33.92;
1984;13; 0.102;278.66; 27.32; 34.36; 30.84;
1984;14; 0.117;282.38; 25.53; 28.08; 26.81;
1984;15; 0.136;285.13; 21.49; 27.65; 24.57;
1984;16; 0.160;287.16; 18.62; 32.87; 25.75;
1984;17; 0.190;289.12; 17.11; 39.00; 28.05;
1984;18; 0.227;290.63; 17.60; 44.80; 31.20;
1984;19; 0.270;291.74; 18.37; 49.64; 34.01;
1984;20; 0.311;292.47; 19.26; 55.27; 37.27;
1984;21; 0.348;292.74; 21.59; 61.80; 41.69;
1984;22; 0.375;292.63; 22.01; 67.11; 44.56;
1984;23; 0.394;292.21; 22.47; 76.07; 49.27;
1984;24; 0.409;291.94; 24.77; 84.23; 54.50;
1984;25; 0.420;292.00; 29.89; 89.12; 59.51;
1984;26; 0.425;292.00; 32.96; 91.15; 62.06;
1984;27; 0.426;292.09; 34.90; 91.26; 63.08;
1984;28; 0.423;292.29; 37.10; 91.57; 64.34;
1984;29; 0.419;292.60; 40.02; 91.31; 65.66;
1984;30; 0.412;292.65; 42.29; 92.09; 67.19;
1984;31; 0.399;292.37; 38.81; 93.85; 66.33;
1984;32; 0.391;292.27; 38.55; 92.47; 65.51;
1984;33; 0.381;291.87; 38.18; 90.12; 64.15;
1984;34; 0.367;291.31; 36.66; 85.33; 61.00;
1984;35; 0.343;290.08; 32.17; 84.70; 58.44;
1984;36; 0.317;288.84; 29.13; 80.58; 54.85;
1984;37; 0.299;288.20; 32.02; 70.48; 51.25;
1984;38; 0.282;287.30; 33.73; 63.68; 48.70;
1984;39; 0.257;285.85; 31.04; 60.22; 45.63;
1984;40; 0.236;284.22; 30.71; 55.33; 43.02;
1984;41; 0.219;283.01; 33.62; 43.08; 38.35;
1984;42; 0.203;281.83; 38.87; 31.69; 35.28;
1984;43; 0.185;280.23; 44.57; 24.38; 34.47;
1984;44; 0.160;278.33; 45.33; 17.13; 31.23;
1984;45; 0.143;277.02; 48.91; 10.16; 29.54;
1984;46; 0.115;274.88; 40.17; 10.33; 25.25;
1984;47; 0.097;273.14; 34.48; 10.32; 22.40;
1984;48; 0.086;272.31; 32.60;  9.90; 21.25;
1984;49; 0.082;271.70; 33.90;  9.02; 21.46;
1984;50;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;51;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;52;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 1;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 2;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 3;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 4;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 5;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 6;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 7;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 8;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 9; 0.044;263.91; 15.24; 61.82; 38.53;
1985;10; 0.043;263.79; 12.17; 68.42; 40.29;
1985;11; 0.047;266.87; 11.35; 63.05; 37.20;
1985;12; 0.059;270.46; 12.45; 58.30; 35.38;
1985;13; 0.080;274.91; 16.23; 51.87; 34.05;
1985;14; 0.111;279.33; 22.56; 44.98; 33.77;
1985;15; 0.149;282.92; 27.90; 42.97; 35.44;
1985;16; 0.189;286.07; 33.39; 41.99; 37.69;
1985;17; 0.236;289.02; 40.08; 40.27; 40.18;
1985;18; 0.283;291.50; 45.29; 36.07; 40.68;
1985;19; 0.330;293.16; 49.02; 34.77; 41.89;
1985;20; 0.366;294.20; 49.48; 36.94; 43.21;
1985;21; 0.398;294.65; 50.42; 41.67; 46.04;
1985;22; 0.422;294.83; 51.34; 44.56; 47.95;
1985;23; 0.432;294.42; 46.88; 53.26; 50.07;
1985;24; 0.434;293.86; 41.07; 63.76; 52.41;
1985;25; 0.437;293.81; 40.40; 69.04; 54.72;
1985;26; 0.436;293.76; 39.73; 71.76; 55.74;
1985;27; 0.433;293.71; 39.15; 74.29; 56.72;
1985;28; 0.425;293.59; 38.18; 78.24; 58.21;
1985;29; 0.422;293.92; 41.98; 78.25; 60.12;
1985;30; 0.420;294.42; 46.96; 75.18; 61.07;
1985;31; 0.417;295.03; 49.96; 68.53; 59.24;
1985;32; 0.410;295.23; 50.27; 62.98; 56.63;
1985;33; 0.398;295.33; 48.47; 53.44; 50.96;
1985;34; 0.382;295.12; 45.67; 40.94; 43.31;
1985;35; 0.362;293.92; 42.66; 38.37; 40.51;
1985;36; 0.339;292.27; 40.63; 40.52; 40.58;
1985;37; 0.310;290.42; 37.58; 44.13; 40.86;
1985;38; 0.279;288.54; 32.24; 47.80; 40.02;
1985;39; 0.246;286.29; 25.01; 53.65; 39.33;
1985;40; 0.212;283.47; 17.04; 64.18; 40.61;
1985;41; 0.190;280.96; 16.43; 69.29; 42.86;
1985;42; 0.171;278.95; 19.67; 66.38; 43.02;
1985;43; 0.156;277.18; 26.47; 55.97; 41.22;
1985;44; 0.141;275.11; 33.06; 45.82; 39.44;
1985;45; 0.119;272.36; 32.54; 44.46; 38.50;
1985;46; 0.090;269.75; 22.49; 41.79; 32.14;
1985;47; 0.068;267.20; 13.81; 41.44; 27.62;
1985;48; 0.053;263.53;  8.27; 49.37; 28.82;
1985;49; 0.047;260.21;  7.83; 55.92; 31.88;
1985;50; 0.041;257.59;  5.80; 61.29; 33.54;
1985;51; 0.036;255.61;  3.87; 65.77; 34.82;
1985;52; 0.034;254.08;  3.28; 69.45; 36.36;
1986; 1; 0.030;252.84;  2.08; 71.53; 36.80;
1986; 2; 0.030;252.32;  3.58; 74.98; 39.28;
1986; 3; 0.030;253.75;  5.42; 71.69; 38.55;
1986; 4; 0.029;255.69;  6.82; 65.93; 36.38;
1986; 5; 0.028;257.40;  9.77; 62.63; 36.20;
1986; 6; 0.028;258.72; 10.21; 62.96; 36.58;
1986; 7; 0.027;260.55;  8.31; 63.35; 35.83;
1986; 8; 0.028;262.93;  7.33; 61.30; 34.32;
1986; 9; 0.030;265.14;  7.50; 58.46; 32.98;
1986;10; 0.035;267.61;  7.45; 54.71; 31.08;
1986;11; 0.045;271.29;  9.94; 45.19; 27.56;
1986;12; 0.062;275.78; 13.64; 35.72; 24.68;
1986;13; 0.084;279.90; 18.16; 28.02; 23.09;
1986;14; 0.114;283.24; 23.84; 22.76; 23.30;
1986;15; 0.150;286.14; 28.44; 20.03; 24.24;
1986;16; 0.188;288.66; 32.64; 19.94; 26.29;
1986;17; 0.231;290.69; 37.69; 23.38; 30.53;
1986;18; 0.279;292.47; 42.96; 25.28; 34.12;
1986;19; 0.319;294.08; 43.45; 24.61; 34.03;
1986;20; 0.361;295.52; 46.31; 22.59; 34.45;
1986;21; 0.398;296.45; 50.32; 22.52; 36.42;
1986;22; 0.424;296.75; 52.49; 24.54; 38.51;
1986;23; 0.438;296.83; 50.03; 27.71; 38.87;
1986;24; 0.445;296.69; 47.73; 32.65; 40.19;
1986;25; 0.450;296.70; 48.73; 36.20; 42.46;
1986;26; 0.446;296.29; 46.36; 43.72; 45.04;
1986;27; 0.441;295.76; 44.83; 52.70; 48.77;
1986;28; 0.439;295.78; 47.23; 56.29; 51.76;
1986;29; 0.435;296.02; 50.63; 57.98; 54.30;
1986;30; 0.429;296.00; 52.42; 60.62; 56.52;
1986;31; 0.414;295.44; 48.27; 64.91; 56.59;
1986;32; 0.401;294.50; 44.63; 70.62; 57.63;
1986;33; 0.393;293.85; 45.54; 69.44; 57.49;
1986;34; 0.376;292.76; 41.92; 68.76; 55.34;
1986;35; 0.361;291.78; 41.34; 64.50; 52.92;
1986;36; 0.343;290.29; 41.35; 63.84; 52.60;
1986;37; 0.326;288.18; 44.75; 70.77; 57.76;
1986;38; 0.307;286.03; 46.54; 79.69; 63.11;
1986;39; 0.287;284.29; 47.01; 80.48; 63.74;
1986;40; 0.264;282.27; 46.39; 80.87; 63.63;
1986;41; 0.240;280.64; 46.59; 74.56; 60.57;
1986;42; 0.215;279.18; 46.07; 64.13; 55.10;
1986;43; 0.182;277.38; 42.08; 53.79; 47.94;
1986;44; 0.141;274.84; 31.81; 48.01; 39.91;
1986;45; 0.111;272.29; 25.73; 44.96; 35.35;
1986;46; 0.088;270.22; 19.86; 39.00; 29.43;
1986;47; 0.074;268.49; 18.01; 34.88; 26.45;
1986;48; 0.064;266.92; 17.45; 34.16; 25.80;
1986;49; 0.055;264.79; 15.17; 37.48; 26.32;
1986;50; 0.049;261.72; 13.22; 45.30; 29.26;
1986;51; 0.046;258.47; 13.98; 54.83; 34.41;
1986;52; 0.044;255.46; 15.57; 64.53; 40.05;
1987; 1; 0.039;253.04; 13.60; 71.84; 42.72;
1987; 2; 0.036;251.84; 10.93; 78.22; 44.57;
1987; 3; 0.036;251.58; 12.69; 82.12; 47.40;
1987; 4; 0.033;252.08; 11.47; 81.98; 46.72;
1987; 5; 0.029;252.69;  9.47; 82.36; 45.91;
1987; 6; 0.026;253.34;  7.94; 84.72; 46.33;
1987; 7; 0.025;254.49;  6.25; 88.43; 47.34;
1987; 8; 0.026;255.81;  5.91; 91.70; 48.80;
1987; 9; 0.026;257.29;  4.44; 92.36; 48.40;
1987;10; 0.026;258.11;  2.08; 94.59; 48.34;
1987;11; 0.028;259.12;  0.86; 96.11; 48.48;
1987;12; 0.035;261.11;  0.37; 96.77; 48.57;
1987;13; 0.048;264.63;  0.20; 97.20; 48.70;
1987;14; 0.067;268.89;  0.18; 98.08; 49.13;
1987;15; 0.096;274.22;  0.69; 98.80; 49.74;
1987;16; 0.127;278.60;  1.76; 98.94; 50.35;
1987;17; 0.162;282.75;  3.37; 96.74; 50.05;
1987;18; 0.199;285.61;  4.11; 94.00; 49.05;
1987;19; 0.248;287.57;  7.22; 91.88; 49.55;
1987;20; 0.295;289.37; 10.66; 87.08; 48.87;
1987;21; 0.337;291.09; 14.68; 78.90; 46.79;
1987;22; 0.375;292.48; 21.20; 68.57; 44.89;
1987;23; 0.403;293.04; 27.25; 67.41; 47.33;
1987;24; 0.431;293.79; 38.51; 64.26; 51.39;
1987;25; 0.455;294.32; 52.09; 63.10; 57.60;
1987;26; 0.473;294.80; 64.34; 60.31; 62.32;
1987;27; 0.483;295.22; 72.67; 58.51; 65.59;
1987;28; 0.479;295.27; 74.34; 61.59; 67.96;
1987;29; 0.468;295.05; 71.89; 67.44; 69.67;
1987;30; 0.453;294.70; 67.08; 72.81; 69.94;
1987;31; 0.432;293.78; 59.17; 80.66; 69.91;
1987;32; 0.415;292.94; 53.43; 86.14; 69.78;
1987;33; 0.400;292.13; 49.80; 87.53; 68.67;
1987;34; 0.384;291.23; 46.19; 86.30; 66.24;
1987;35; 0.370;290.19; 46.31; 83.66; 64.99;
1987;36; 0.353;288.83; 47.50; 81.11; 64.31;
1987;37; 0.336;287.50; 50.80; 79.10; 64.95;
1987;38; 0.318;286.14; 52.59; 78.51; 65.55;
1987;39; 0.300;284.63; 54.63; 76.14; 65.39;
1987;40; 0.283;283.44; 57.63; 65.42; 61.52;
1987;41; 0.260;281.67; 59.05; 60.98; 60.02;
1987;42; 0.236;279.15; 59.39; 64.67; 62.03;
1987;43; 0.071;259.73; 42.70; 49.84; 46.27;
1987;44; 0.175;273.84; 54.68; 57.11; 55.90;
1987;45; 0.139;270.86; 46.18; 55.58; 50.88;
1987;46; 0.105;268.48; 34.00; 49.74; 41.87;
1987;47; 0.082;265.36; 25.51; 51.48; 38.50;
1987;48; 0.066;262.52; 19.77; 54.48; 37.12;
1987;49; 0.056;260.51; 16.92; 55.21; 36.07;
1987;50; 0.050;259.45; 15.36; 54.37; 34.87;
1987;51; 0.045;258.99; 14.26; 52.44; 33.35;
1987;52; 0.042;257.98; 14.09; 54.02; 34.06;
1988; 1; 0.040;257.30; 15.50; 52.98; 34.24;
1988; 2; 0.040;256.47; 16.84; 57.09; 36.96;
1988; 3; 0.040;256.38; 17.44; 60.09; 38.77;
1988; 4; 0.039;256.92; 17.84; 60.42; 39.13;
1988; 5; 0.040;256.27; 21.38; 66.96; 44.17;
1988; 6; 0.042;256.57; 22.69; 71.14; 46.92;
1988; 7; 0.042;256.77; 20.53; 77.86; 49.19;
1988; 8; 0.044;256.64; 18.78; 85.10; 51.94;
1988; 9; 0.049;257.20; 19.52; 87.95; 53.74;
1988;10; 0.053;259.25; 18.46; 86.41; 52.44;
1988;11; 0.061;263.26; 18.92; 77.76; 48.34;
1988;12; 0.071;267.76; 18.61; 69.64; 44.12;
1988;13; 0.084;272.25; 18.44; 64.01; 41.23;
1988;14; 0.108;276.59; 21.01; 59.53; 40.27;
1988;15; 0.138;279.32; 22.35; 66.35; 44.35;
1988;16; 0.168;282.14; 22.49; 71.85; 47.17;
1988;17; 0.199;284.38; 21.84; 80.56; 51.20;
1988;18; 0.240;286.66; 24.40; 81.46; 52.93;
1988;19; 0.285;289.48; 26.49; 71.98; 49.23;
1988;20; 0.326;291.37; 27.65; 66.30; 46.98;
1988;21; 0.357;292.30; 27.28; 66.13; 46.71;
1988;22; 0.383;292.90; 28.17; 63.95; 46.06;
1988;23; 0.405;293.16; 30.56; 65.85; 48.21;
1988;24; 0.426;293.74; 37.10; 64.69; 50.89;
1988;25; 0.437;293.76; 41.14; 69.09; 55.11;
1988;26; 0.443;294.10; 45.28; 68.03; 56.66;
1988;27; 0.453;294.96; 53.05; 61.50; 57.27;
1988;28; 0.457;295.38; 59.43; 60.58; 60.00;
1988;29; 0.451;295.36; 60.73; 64.52; 62.62;
1988;30; 0.438;295.04; 58.14; 69.72; 63.93;
1988;31; 0.431;294.78; 58.18; 71.19; 64.69;
1988;32; 0.421;294.65; 56.49; 69.10; 62.80;
1988;33; 0.400;294.09; 49.44; 66.86; 58.15;
1988;34; 0.371;293.01; 39.26; 65.67; 52.46;
1988;35; 0.344;291.78; 32.94; 64.31; 48.63;
1988;36; 0.331;290.65; 36.05; 59.46; 47.75;
1988;37; 0.320;289.48; 42.24; 55.31; 48.77;
1988;38; 0.309;288.15; 47.98; 53.01; 50.50;
1988;39; 0.299;286.94; 54.18; 45.85; 50.01;
1988;40; 0.292;285.74; 63.34; 35.15; 49.24;
1988;41; 0.267;282.68; 63.38; 47.45; 55.41;
1988;42; 0.250;280.87; 68.17; 43.73; 55.95;
1988;43; 0.229;277.71; 71.67; 50.78; 61.22;
1988;44; 0.208;274.05; 75.12; 55.41; 65.27;
1988;45; 0.179;270.72; 72.90; 56.70; 64.80;
1988;46; 0.135;267.28; 57.01; 57.27; 57.14;
1988;47; 0.102;264.05; 42.67; 58.68; 50.68;
1988;48; 0.080;261.24; 32.63; 60.56; 46.59;
1988;49; 0.069;259.08; 28.29; 61.25; 44.77;
1988;50; 0.060;258.13; 25.97; 59.69; 42.83;
1988;51; 0.056;257.91; 26.44; 56.97; 41.71;
1988;52; 0.048;258.14; 20.88; 53.44; 37.16;
1989; 1; 0.047;259.05; 23.70; 45.86; 34.78;
1989; 2; 0.050;261.73; 28.01; 34.38; 31.19;
1989; 3; 0.053;265.05; 30.93; 22.34; 26.64;
1989; 4; 0.059;267.51; 37.14; 15.73; 26.44;
1989; 5; 0.067;269.53; 46.55; 13.02; 29.79;
1989; 6; 0.076;271.29; 52.52; 11.87; 32.19;
1989; 7; 0.085;272.79; 54.55; 11.51; 33.03;
1989; 8; 0.094;274.40; 54.32; 10.55; 32.44;
1989; 9; 0.106;276.10; 55.85;  9.05; 32.45;
1989;10; 0.124;277.89; 59.87;  9.06; 34.46;
1989;11; 0.145;280.04; 64.59;  6.36; 35.47;
1989;12; 0.169;282.23; 69.53;  6.98; 38.25;
1989;13; 0.193;284.11; 73.55;  7.87; 40.71;
1989;14; 0.217;286.04; 76.69;  7.97; 42.33;
1989;15; 0.242;287.81; 76.59; 10.12; 43.36;
1989;16; 0.266;289.34; 72.34; 15.73; 44.04;
1989;17; 0.295;290.87; 68.72; 22.68; 45.70;
1989;18; 0.330;292.19; 68.17; 28.82; 48.49;
1989;19; 0.368;293.31; 68.77; 32.93; 50.85;
1989;20; 0.407;294.32; 72.17; 35.18; 53.68;
1989;21; 0.432;295.47; 71.29; 32.58; 51.93;
1989;22; 0.439;296.07; 62.78; 31.21; 47.00;
1989;23; 0.437;296.11; 50.21; 35.06; 42.63;
1989;24; 0.434;296.27; 40.87; 37.11; 38.99;
1989;25; 0.428;296.19; 34.36; 41.85; 38.11;
1989;26; 0.426;296.25; 32.73; 44.12; 38.42;
1989;27; 0.421;296.27; 31.13; 47.34; 39.24;
1989;28; 0.408;296.15; 26.85; 52.49; 39.67;
1989;29; 0.391;296.01; 22.94; 57.95; 40.44;
1989;30; 0.372;295.80; 19.10; 62.33; 40.71;
1989;31; 0.363;295.95; 18.81; 59.94; 39.38;
1989;32; 0.358;296.43; 19.74; 51.17; 35.46;
1989;33; 0.345;295.95; 18.33; 47.08; 32.71;
1989;34; 0.333;295.23; 18.78; 39.76; 29.27;
1989;35; 0.319;294.48; 19.90; 31.44; 25.67;
1989;36; 0.306;293.15; 23.36; 29.98; 26.67;
1989;37; 0.285;291.67; 24.60; 29.44; 27.02;
1989;38; 0.265;289.58; 24.78; 35.28; 30.03;
1989;39; 0.255;287.73; 30.05; 35.29; 32.67;
1989;40; 0.249;286.24; 38.35; 28.39; 33.37;
1989;41; 0.233;284.34; 42.59; 25.64; 34.12;
1989;42; 0.216;282.30; 47.66; 26.46; 37.06;
1989;43; 0.201;279.86; 54.86; 28.57; 41.71;
1989;44; 0.190;277.75; 65.81; 22.39; 44.10;
1989;45; 0.169;275.56; 68.06; 20.91; 44.49;
1989;46; 0.137;272.01; 59.12; 28.00; 43.56;
1989;47; 0.109;268.76; 48.96; 33.49; 41.23;
1989;48; 0.089;266.22; 40.67; 37.78; 39.22;
1989;49; 0.078;264.55; 36.91; 38.82; 37.87;
1989;50; 0.065;263.20; 32.28; 39.31; 35.80;
1989;51; 0.060;263.18; 31.75; 35.20; 33.47;
1989;52; 0.065;264.58; 41.45; 26.49; 33.97;
1990; 1; 0.069;266.18; 52.29; 14.47; 33.38;
1990; 2; 0.073;267.77; 55.84;  7.50; 31.67;
1990; 3; 0.078;269.09; 59.02;  4.50; 31.76;
1990; 4; 0.085;270.59; 65.58;  2.61; 34.10;
1990; 5; 0.093;272.33; 72.50;  1.52; 37.01;
1990; 6; 0.101;274.00; 76.03;  0.89; 38.46;
1990; 7; 0.113;275.30; 77.46;  0.99; 39.22;
1990; 8; 0.126;276.57; 76.71;  1.07; 38.89;
1990; 9; 0.141;277.94; 78.38;  0.96; 39.67;
1990;10; 0.314;291.19; 60.23; 38.48; 49.36;
1990;11; 0.182;281.08; 84.84;  1.66; 43.25;
1990;12; 0.201;283.43; 85.91;  1.60; 43.76;
1990;13; 0.215;285.31; 84.77;  1.92; 43.34;
1990;14; 0.230;286.81; 83.09;  3.32; 43.20;
1990;15; 0.250;287.99; 80.82;  8.13; 44.48;
1990;16; 0.275;288.69; 76.87; 20.61; 48.74;
1990;17; 0.307;289.44; 74.67; 36.03; 55.35;
1990;18; 0.342;290.12; 73.82; 49.93; 61.88;
1990;19; 0.371;290.64; 70.46; 61.10; 65.78;
1990;20; 0.391;291.04; 63.34; 70.26; 66.80;
1990;21; 0.397;290.75; 50.66; 82.46; 66.56;
1990;22; 0.405;290.81; 41.00; 85.30; 63.15;
1990;23; 0.419;291.65; 39.01; 81.58; 60.29;
1990;24; 0.431;292.33; 39.74; 79.91; 59.83;
1990;25; 0.437;293.13; 41.08; 76.57; 58.82;
1990;26; 0.434;293.39; 38.07; 75.95; 57.01;
1990;27; 0.425;293.34; 33.59; 78.35; 55.97;
1990;28; 0.416;293.23; 32.00; 82.10; 57.05;
1990;29; 0.404;292.99; 30.58; 87.39; 58.98;
1990;30; 0.390;292.76; 28.95; 90.81; 59.88;
1990;31; 0.381;292.61; 28.67; 91.37; 60.02;
1990;32; 0.373;292.36; 27.92; 91.39; 59.65;
1990;33; 0.361;291.77; 26.64; 90.94; 58.79;
1990;34; 0.346;290.74; 25.29; 91.53; 58.41;
1990;35; 0.328;289.47; 24.27; 91.63; 57.95;
1990;36; 0.306;287.66; 23.66; 93.52; 58.59;
1990;37; 0.286;286.04; 25.23; 94.24; 59.73;
1990;38; 0.270;284.95; 27.53; 90.68; 59.11;
1990;39; 0.254;283.66; 29.48; 86.50; 57.99;
1990;40; 0.232;282.39; 29.16; 77.63; 53.40;
1990;41; 0.210;280.95; 28.93; 68.57; 48.75;
1990;42; 0.180;279.03; 25.14; 64.63; 44.89;
1990;43; 0.145;276.01; 19.47; 67.36; 43.42;
1990;44; 0.118;273.48; 17.71; 59.93; 38.82;
1990;45; 0.098;272.29; 17.74; 45.18; 31.46;
