year;week; SMN;SMT;VCI;TCI; VHI
1985;25; 0.385;291.01; 13.21; 91.22; 52.21;
1985;26; 0.386;291.67; 13.45; 89.19; 51.32;
1985;27; 0.399;293.19; 18.35; 82.45; 50.40;
1985;28; 0.412;294.53; 27.65; 72.88; 50.26;
1985;29; 0.422;295.51; 35.34; 64.19; 49.76;
1985;30; 0.423;296.03; 38.23; 59.82; 49.03;
1985;31; 0.424;295.97; 39.56; 61.31; 50.43;
1985;32; 0.427;296.17; 43.08; 58.26; 50.67;
1985;33; 0.427;296.47; 45.31; 50.62; 47.97;
1985;34; 0.422;296.41; 46.53; 42.82; 44.68;
1985;35; 0.412;295.52; 47.53; 42.71; 45.12;
1985;36; 0.404;294.24; 50.26; 44.21; 47.24;
1985;37; 0.388;292.87; 49.23; 45.70; 47.46;
1985;38; 0.364;291.59; 44.94; 43.20; 44.07;
1985;39; 0.339;290.39; 41.55; 36.41; 38.98;
1985;40; 0.310;288.84; 38.23; 32.78; 35.51;
1985;41; 0.281;287.00; 36.85; 30.39; 33.62;
1985;42; 0.252;285.13; 37.30; 30.97; 34.13;
1985;43; 0.221;283.48; 37.21; 32.08; 34.64;
1985;44; 0.191;281.80; 36.15; 29.85; 33.00;
1985;45; 0.159;279.62; 31.77; 30.68; 31.22;
1985;46; 0.127;277.37; 24.81; 28.80; 26.81;
1985;47; 0.099;275.66; 19.28; 24.77; 22.03;
1985;48; 0.078;273.93; 15.42; 23.44; 19.43;
1985;49; 0.064;272.40; 12.55; 21.88; 17.22;
1985;50; 0.055;271.30; 10.20; 19.27; 14.73;
1985;51; 0.047;270.22;  8.46; 18.01; 13.23;
1985;52; 0.044;268.51;  8.33; 21.66; 15.00;
1986; 1; 0.041;266.92;  7.68; 27.72; 17.70;
1986; 2; 0.042;266.26;  9.98; 33.14; 21.56;
1986; 3; 0.043;266.13; 11.08; 38.15; 24.61;
1986; 4; 0.046;266.68; 13.33; 40.04; 26.68;
1986; 5; 0.048;266.84; 14.00; 43.31; 28.66;
1986; 6; 0.049;267.81; 14.38; 45.05; 29.71;
1986; 7; 0.056;269.85; 17.04; 44.77; 30.91;
1986; 8; 0.062;271.66; 16.39; 46.33; 31.36;
1986; 9; 0.071;273.23; 16.25; 52.01; 34.13;
1986;10; 0.088;275.61; 18.59; 57.38; 37.98;
1986;11; 0.114;279.24; 23.42; 55.25; 39.33;
1986;12; 0.144;282.66; 27.22; 50.84; 39.03;
1986;13; 0.172;285.12; 27.95; 44.99; 36.47;
1986;14; 0.210;287.39; 30.32; 39.48; 34.90;
1986;15; 0.258;289.82; 37.69; 28.14; 32.92;
1986;16; 0.313;291.82; 48.60; 21.03; 34.81;
1986;17; 0.376;293.37; 61.95; 19.49; 40.72;
1986;18; 0.417;294.01; 66.93; 24.17; 45.55;
1986;19; 0.443;294.53; 67.20; 25.85; 46.53;
1986;20; 0.459;295.29; 64.90; 23.32; 44.11;
1986;21; 0.462;295.52; 57.85; 26.72; 42.29;
1986;22; 0.463;295.61; 52.30; 32.05; 42.17;
1986;23; 0.462;296.06; 49.44; 32.26; 40.85;
1986;24; 0.458;296.55; 47.93; 28.62; 38.27;
1986;25; 0.451;296.99; 44.74; 25.43; 35.09;
1986;26; 0.442;297.26; 40.05; 25.69; 32.87;
1986;27; 0.436;297.43; 36.44; 29.74; 33.09;
1986;28; 0.421;297.41; 31.59; 35.87; 33.73;
1986;29; 0.410;297.55; 28.33; 37.53; 32.93;
1986;30; 0.405;297.74; 28.28; 36.39; 32.33;
1986;31; 0.403;297.70; 28.67; 37.25; 32.96;
1986;32; 0.400;297.22; 29.32; 43.36; 36.34;
1986;33; 0.390;296.72; 27.10; 47.15; 37.12;
1986;34; 0.377;295.86; 24.28; 50.83; 37.55;
1986;35; 0.363;294.83; 23.48; 52.92; 38.20;
1986;36; 0.351;293.74; 24.75; 51.90; 38.32;
1986;37; 0.339;292.57; 25.75; 49.69; 37.72;
1986;38; 0.329;291.64; 27.90; 41.63; 34.76;
1986;39; 0.315;290.57; 29.69; 32.90; 31.30;
1986;40; 0.298;289.34; 31.48; 25.70; 28.59;
1986;41; 0.269;287.63; 30.07; 21.96; 26.02;
1986;42; 0.236;285.62; 28.32; 24.81; 26.56;
1986;43; 0.201;282.93; 26.47; 37.73; 32.10;
1986;44; 0.168;280.16; 23.43; 43.88; 33.66;
1986;45; 0.131;277.98; 15.62; 42.09; 28.85;
1986;46; 0.097;275.50;  7.07; 40.15; 23.61;
1986;47; 0.072;272.40;  3.34; 42.70; 23.02;
1986;48; 0.056;269.16;  2.10; 45.98; 24.04;
1986;49; 0.047;265.60;  1.70; 50.45; 26.08;
1986;50; 0.042;261.80;  1.62; 55.23; 28.42;
1986;51; 0.038;258.94;  2.30; 57.86; 30.08;
1986;52; 0.035;256.23;  1.89; 65.08; 33.48;
1987; 1; 0.034;255.03;  2.34; 71.86; 37.10;
1987; 2; 0.033;255.37;  2.70; 76.42; 39.56;
1987; 3; 0.031;255.87;  2.17; 79.49; 40.83;
1987; 4; 0.030;256.65;  2.24; 79.68; 40.96;
1987; 5; 0.031;258.00;  2.71; 78.18; 40.45;
1987; 6; 0.031;259.91;  3.21; 76.27; 39.74;
1987; 7; 0.034;262.36;  3.47; 75.13; 39.30;
1987; 8; 0.041;265.90;  4.45; 70.75; 37.60;
1987; 9; 0.050;269.35;  4.37; 69.64; 37.01;
1987;10; 0.058;272.64;  2.94; 72.41; 37.67;
1987;11; 0.071;275.91;  1.68; 75.00; 38.34;
1987;12; 0.090;279.66;  1.26; 71.24; 36.25;
1987;13; 0.115;281.97;  1.42; 70.40; 35.91;
1987;14; 0.149;284.42;  2.36; 66.87; 34.61;
1987;15; 0.189;286.53;  6.37; 61.70; 34.04;
1987;16; 0.227;288.16;  9.74; 61.22; 35.48;
1987;17; 0.268;290.11; 12.43; 56.53; 34.48;
1987;18; 0.304;291.59; 13.60; 52.67; 33.14;
1987;19; 0.334;292.03; 14.43; 55.15; 34.79;
1987;20; 0.360;292.68; 16.46; 51.97; 34.21;
1987;21; 0.383;293.62; 18.07; 46.88; 32.47;
1987;22; 0.397;294.14; 18.48; 48.02; 33.25;
1987;23; 0.406;294.55; 21.05; 49.01; 35.03;
1987;24; 0.418;295.32; 28.61; 42.98; 35.79;
1987;25; 0.431;296.18; 35.99; 35.32; 35.65;
1987;26; 0.436;296.74; 38.17; 32.71; 35.44;
1987;27; 0.438;297.56; 38.88; 29.41; 34.14;
1987;28; 0.432;297.77; 37.76; 32.38; 35.07;
1987;29; 0.419;297.54; 33.69; 38.74; 36.21;
1987;30; 0.409;297.08; 30.75; 46.48; 38.61;
1987;31; 0.403;296.05; 28.89; 61.02; 44.95;
1987;32; 0.402;295.04; 30.50; 74.44; 52.47;
1987;33; 0.410;294.40; 36.93; 79.78; 58.36;
1987;34; 0.418;294.11; 44.40; 76.13; 60.26;
1987;35; 0.417;294.03; 49.98; 65.02; 57.50;
1987;36; 0.413;293.64; 54.89; 53.62; 54.25;
1987;37; 0.403;292.93; 56.12; 44.41; 50.26;
1987;38; 0.380;291.48; 51.81; 44.11; 47.96;
1987;39; 0.350;290.06; 45.84; 40.02; 42.93;
1987;40; 0.317;289.31; 40.90; 26.30; 33.60;
1987;41; 0.289;287.93; 39.78; 18.73; 29.26;
1987;42; 0.255;285.60; 38.17; 25.18; 31.68;
1987;43; 0.104;265.05; 47.73; 36.20; 41.97;
1987;44; 0.183;277.63; 32.11; 65.14; 48.63;
1987;45; 0.136;271.81; 19.00; 83.79; 51.40;
1987;46; 0.107;267.46; 13.35; 87.83; 50.59;
1987;47; 0.089;266.25; 13.11; 76.41; 44.76;
1987;48; 0.075;266.30; 13.22; 60.56; 36.89;
1987;49; 0.069;266.13; 15.13; 49.09; 32.11;
1987;50; 0.064;265.90; 15.80; 40.29; 28.04;
1987;51; 0.057;265.42; 14.32; 35.24; 24.78;
1987;52; 0.052;265.42; 13.97; 32.62; 23.30;
1988; 1; 0.055;266.50; 17.64; 29.06; 23.35;
1988; 2; 0.057;267.43; 20.69; 28.06; 24.38;
1988; 3; 0.061;269.31; 23.78; 24.47; 24.12;
1988; 4; 0.067;271.20; 27.00; 21.02; 24.01;
1988; 5; 0.073;272.01; 30.04; 21.64; 25.84;
1988; 6; 0.082;272.77; 34.46; 24.45; 29.45;
1988; 7; 0.092;273.83; 37.51; 27.89; 32.70;
1988; 8; 0.102;275.34; 38.63; 29.72; 34.17;
1988; 9; 0.110;276.41; 36.74; 35.75; 36.24;
1988;10; 0.121;277.54; 35.11; 45.89; 40.50;
1988;11; 0.143;279.89; 36.94; 50.18; 43.56;
1988;12; 0.171;282.39; 39.37; 52.16; 45.76;
1988;13; 0.203;284.65; 41.61; 48.14; 44.88;
1988;14; 0.240;286.16; 43.40; 50.18; 46.79;
1988;15; 0.273;286.92; 44.94; 57.46; 51.20;
1988;16; 0.310;288.41; 47.57; 57.99; 52.78;
1988;17; 0.345;289.44; 49.04; 63.80; 56.42;
1988;18; 0.377;290.05; 49.79; 70.55; 60.17;
1988;19; 0.400;291.08; 48.54; 65.97; 57.26;
1988;20; 0.419;292.18; 47.85; 57.41; 52.63;
1988;21; 0.431;292.71; 44.76; 56.71; 50.73;
1988;22; 0.430;292.77; 37.63; 62.95; 50.29;
1988;23; 0.434;293.21; 36.67; 64.38; 50.52;
1988;24; 0.442;294.08; 41.37; 57.10; 49.24;
1988;25; 0.445;294.53; 43.53; 53.89; 48.71;
1988;26; 0.446;294.95; 43.75; 52.86; 48.30;
1988;27; 0.445;295.35; 43.05; 55.81; 49.43;
1988;28; 0.445;295.77; 45.46; 56.87; 51.16;
1988;29; 0.446;296.11; 48.10; 55.95; 52.03;
1988;30; 0.443;296.13; 47.94; 57.85; 52.89;
1988;31; 0.438;296.08; 46.45; 59.22; 52.84;
1988;32; 0.431;295.97; 44.13; 60.31; 52.22;
1988;33; 0.425;295.56; 43.14; 62.71; 52.92;
1988;34; 0.410;294.45; 39.31; 70.24; 54.77;
1988;35; 0.386;292.90; 33.85; 80.02; 56.94;
1988;36; 0.366;291.49; 32.17; 83.53; 57.85;
1988;37; 0.343;290.26; 29.17; 81.57; 55.37;
1988;38; 0.323;289.12; 27.34; 77.20; 52.27;
1988;39; 0.313;288.20; 30.67; 65.59; 48.13;
1988;40; 0.312;287.34; 40.14; 51.88; 46.01;
1988;41; 0.313;285.44; 53.29; 50.13; 51.71;
1988;42; 0.299;283.14; 61.30; 54.99; 58.15;
1988;43; 0.273;280.46; 64.33; 62.57; 63.45;
1988;44; 0.243;278.07; 65.19; 61.36; 63.28;
1988;45; 0.207;275.66; 59.29; 58.14; 58.71;
1988;46; 0.173;273.55; 52.23; 51.90; 52.07;
1988;47; 0.136;271.49; 41.27; 47.69; 44.48;
1988;48; 0.108;269.79; 33.47; 43.25; 38.36;
1988;49; 0.090;268.56; 28.86; 38.21; 33.53;
1988;50; 0.069;267.38; 19.77; 34.18; 26.97;
1988;51; 0.054;266.65; 13.28; 30.49; 21.89;
1988;52; 0.043;265.82;  8.10; 30.99; 19.54;
1989; 1; 0.031;265.14;  2.60; 34.09; 18.34;
1989; 2; 0.024;264.95;  0.83; 38.12; 19.48;
1989; 3; 0.021;265.26;  0.42; 41.62; 21.02;
1989; 4; 0.019;265.54;  0.30; 44.71; 22.51;
1989; 5; 0.022;266.15;  1.03; 46.29; 23.66;
1989; 6; 0.031;267.38;  4.11; 46.76; 25.44;
1989; 7; 0.039;268.75;  6.83; 49.20; 28.02;
1989; 8; 0.053;270.86; 10.83; 49.77; 30.30;
1989; 9; 0.074;273.57; 17.39; 50.24; 33.81;
1989;10; 0.103;277.31; 26.38; 47.43; 36.90;
1989;11; 0.136;280.91; 34.32; 44.22; 39.27;
1989;12; 0.175;283.42; 42.50; 45.43; 43.97;
1989;13; 0.219;285.50; 49.92; 41.91; 45.91;
1989;14; 0.260;287.49; 53.74; 38.54; 46.14;
1989;15; 0.298;288.98; 56.32; 36.99; 46.66;
1989;16; 0.331;290.07; 56.82; 40.45; 48.64;
1989;17; 0.361;290.35; 55.30; 53.73; 54.52;
1989;18; 0.391;291.23; 55.35; 56.90; 56.13;
1989;19; 0.418;292.51; 55.36; 49.25; 52.31;
1989;20; 0.433;292.97; 53.03; 48.44; 50.74;
1989;21; 0.443;293.63; 49.36; 46.55; 47.96;
1989;22; 0.448;294.18; 45.93; 47.26; 46.60;
1989;23; 0.447;294.71; 43.61; 47.11; 45.36;
1989;24; 0.438;295.21; 39.50; 44.04; 41.77;
1989;25; 0.432;295.67; 36.60; 41.00; 38.80;
1989;26; 0.437;296.73; 38.94; 32.28; 35.61;
1989;27; 0.437;297.34; 38.70; 31.06; 34.88;
1989;28; 0.424;297.26; 34.60; 37.81; 36.20;
1989;29; 0.414;296.97; 31.36; 45.18; 38.27;
1989;30; 0.406;296.64; 29.65; 51.97; 40.81;
1989;31; 0.398;296.51; 26.23; 54.59; 40.41;
1989;32; 0.384;296.40; 21.60; 55.97; 38.78;
1989;33; 0.376;295.69; 19.63; 62.64; 41.13;
1989;34; 0.375;295.12; 22.96; 62.37; 42.67;
1989;35; 0.375;294.31; 28.88; 61.71; 45.29;
1989;36; 0.370;293.72; 33.86; 53.16; 43.51;
1989;37; 0.357;293.05; 34.85; 43.43; 39.14;
1989;38; 0.341;292.09; 34.15; 36.12; 35.14;
1989;39; 0.325;291.22; 35.58; 25.35; 30.46;
1989;40; 0.301;289.75; 34.48; 21.32; 27.90;
1989;41; 0.265;287.93; 29.52; 18.77; 24.15;
1989;42; 0.237;286.27; 29.98; 17.26; 23.62;
1989;43; 0.216;284.71; 35.02; 19.67; 27.35;
1989;44; 0.196;283.17; 39.37; 18.26; 28.81;
1989;45; 0.177;281.50; 42.16; 17.43; 29.79;
1989;46; 0.154;278.50; 41.40; 21.66; 31.53;
1989;47; 0.129;274.73; 37.55; 29.66; 33.61;
1989;48; 0.101;271.36; 29.54; 35.71; 32.63;
1989;49; 0.084;269.70; 25.33; 33.39; 29.36;
1989;50; 0.075;269.29; 23.78; 27.02; 25.40;
1989;51; 0.069;269.56; 23.17; 20.43; 21.80;
1989;52; 0.066;269.24; 24.13; 19.17; 21.65;
1990; 1; 0.065;269.73; 25.02; 17.36; 21.19;
1990; 2; 0.064;270.61; 25.31; 15.71; 20.51;
1990; 3; 0.063;271.12; 24.91; 17.77; 21.34;
1990; 4; 0.070;272.46; 29.37; 16.50; 22.93;
1990; 5; 0.082;274.72; 35.92; 10.78; 23.35;
1990; 6; 0.100;277.53; 46.13;  4.44; 25.28;
1990; 7; 0.119;279.34; 54.01;  3.63; 28.82;
1990; 8; 0.136;280.62; 58.78;  4.80; 31.79;
1990; 9; 0.155;282.33; 62.87;  4.42; 33.64;
1990;10; 0.358;289.64; 38.34; 75.66; 57.00;
1990;11; 0.209;287.39; 72.23;  1.71; 36.97;
1990;12; 0.241;289.62; 75.08;  0.84; 37.96;
1990;13; 0.273;290.13; 75.90;  3.46; 39.68;
1990;14; 0.303;290.71; 73.66;  8.24; 40.95;
1990;15; 0.334;290.96; 72.97; 16.60; 44.79;
1990;16; 0.367;290.86; 73.18; 31.53; 52.36;
1990;17; 0.401;291.44; 73.63; 41.40; 57.51;
1990;18; 0.431;292.49; 74.53; 41.78; 58.15;
1990;19; 0.447;293.34; 70.67; 39.15; 54.91;
1990;20; 0.455;293.91; 65.08; 38.13; 51.61;
1990;21; 0.456;294.21; 57.60; 40.66; 49.13;
1990;22; 0.447;294.46; 46.95; 44.53; 45.74;
1990;23; 0.439;294.96; 39.70; 44.40; 42.05;
1990;24; 0.438;295.87; 39.74; 36.58; 38.16;
1990;25; 0.436;296.84; 39.11; 27.77; 33.44;
1990;26; 0.436;297.50; 38.93; 23.75; 31.34;
1990;27; 0.433;297.86; 36.69; 25.02; 30.85;
1990;28; 0.433;298.29; 39.60; 24.77; 32.18;
1990;29; 0.429;298.39; 39.49; 26.49; 32.99;
1990;30; 0.424;298.40; 38.58; 27.44; 33.01;
1990;31; 0.422;298.59; 38.67; 25.16; 31.91;
1990;32; 0.417;298.50; 37.81; 26.29; 32.05;
1990;33; 0.407;297.90; 35.34; 31.27; 33.31;
1990;34; 0.396;296.68; 33.29; 39.50; 36.39;
1990;35; 0.377;294.93; 29.92; 51.58; 40.75;
1990;36; 0.356;292.69; 26.76; 67.99; 47.38;
1990;37; 0.337;290.95; 24.58; 73.56; 49.07;
1990;38; 0.322;289.69; 25.12; 69.83; 47.47;
1990;39; 0.313;288.54; 29.65; 60.43; 45.04;
1990;40; 0.305;287.47; 36.19; 49.42; 42.81;
1990;41; 0.293;286.53; 42.78; 35.70; 39.24;
1990;42; 0.268;284.88; 45.14; 33.58; 39.36;
1990;43; 0.233;282.88; 43.69; 38.16; 40.92;
1990;44; 0.194;280.72; 38.22; 39.37; 38.79;
1990;45; 0.160;278.56; 32.38; 38.23; 35.31;
