year;week; SMN;SMT;VCI;TCI; VHI
1982;35; 0.354;293.92; 44.53; 37.42; 40.98;
1982;36; 0.341;293.12; 47.14; 32.16; 39.65;
1982;37; 0.318;292.10; 44.76; 27.66; 36.21;
1982;38; 0.295;290.51; 41.42; 30.19; 35.81;
1982;39; 0.271;288.64; 37.67; 32.89; 35.28;
1982;40; 0.244;286.72; 32.80; 33.40; 33.10;
1982;41; 0.217;285.01; 29.99; 29.54; 29.77;
1982;42; 0.195;283.34; 30.40; 30.20; 30.30;
1982;43; 0.174;281.53; 30.88; 31.69; 31.28;
1982;44; 0.154;279.56; 32.69; 25.60; 29.14;
1982;45; 0.130;277.41; 30.34; 23.24; 26.79;
1982;46; 0.113;275.87; 31.35; 20.64; 25.99;
1982;47; 0.100;274.22; 33.96; 20.55; 27.26;
1982;48; 0.087;271.78; 33.59; 26.36; 29.98;
1982;49; 0.077;269.25; 31.10; 32.19; 31.65;
1982;50; 0.069;267.16; 27.20; 33.97; 30.58;
1982;51; 0.066;265.22; 28.89; 35.13; 32.01;
1982;52; 0.064;264.30; 31.94; 34.53; 33.23;
1983; 1; 0.065;264.37; 37.48; 31.13; 34.31;
1983; 2; 0.067;265.22; 43.01; 26.60; 34.81;
1983; 3; 0.068;266.20; 45.87; 23.50; 34.69;
1983; 4; 0.070;267.09; 45.62; 23.94; 34.78;
1983; 5; 0.067;266.27; 38.23; 35.26; 36.74;
1983; 6; 0.059;265.85; 27.98; 43.69; 35.83;
1983; 7; 0.058;266.71; 25.17; 45.25; 35.21;
1983; 8; 0.059;266.90; 23.71; 51.57; 37.64;
1983; 9; 0.061;267.39; 23.16; 58.07; 40.61;
1983;10; 0.073;269.00; 25.96; 60.93; 43.44;
1983;11; 0.084;270.74; 26.84; 62.91; 44.88;
1983;12; 0.100;272.81; 27.11; 68.68; 47.90;
1983;13; 0.122;275.34; 27.59; 72.12; 49.85;
1983;14; 0.148;278.25; 28.51; 74.42; 51.46;
1983;15; 0.182;281.50; 32.38; 74.68; 53.53;
1983;16; 0.213;284.19; 34.01; 74.28; 54.15;
1983;17; 0.245;286.90; 35.43; 69.05; 52.24;
1983;18; 0.278;288.75; 37.57; 66.06; 51.81;
1983;19; 0.311;290.52; 38.94; 60.95; 49.95;
1983;20; 0.345;292.51; 42.43; 49.61; 46.02;
1983;21; 0.367;292.97; 41.37; 51.72; 46.54;
1983;22; 0.384;293.50; 41.23; 49.18; 45.21;
1983;23; 0.397;293.95; 42.26; 45.70; 43.98;
1983;24; 0.392;293.35; 34.89; 52.65; 43.77;
1983;25; 0.389;293.30; 31.45; 55.48; 43.47;
1983;26; 0.390;293.79; 31.48; 51.51; 41.49;
1983;27; 0.384;293.69; 29.22; 54.38; 41.80;
1983;28; 0.374;293.30; 24.67; 61.60; 43.13;
1983;29; 0.362;292.90; 21.53; 70.45; 45.99;
1983;30; 0.355;292.98; 22.25; 73.13; 47.69;
1983;31; 0.361;293.22; 28.40; 68.98; 48.69;
1983;32; 0.365;293.46; 33.33; 64.79; 49.06;
1983;33; 0.366;293.90; 37.29; 56.16; 46.72;
1983;34; 0.365;294.25; 42.09; 44.32; 43.20;
1983;35; 0.362;294.48; 48.92; 29.90; 39.41;
1983;36; 0.351;293.89; 52.30; 22.98; 37.64;
1983;37; 0.331;292.57; 51.14; 21.81; 36.48;
1983;38; 0.312;291.18; 49.78; 21.38; 35.58;
1983;39; 0.292;289.09; 48.19; 26.62; 37.41;
1983;40; 0.264;286.85; 42.46; 31.06; 36.76;
1983;41; 0.231;284.43; 37.11; 35.43; 36.27;
1983;42; 0.202;282.16; 33.70; 41.54; 37.62;
1983;43; 0.173;280.37; 30.62; 40.98; 35.80;
1983;44; 0.148;277.97; 29.09; 37.00; 33.04;
1983;45; 0.123;275.32; 25.99; 36.53; 31.26;
1983;46; 0.099;272.38; 22.82; 40.27; 31.54;
1983;47; 0.084;269.76; 23.00; 43.95; 33.48;
1983;48; 0.074;268.04; 24.56; 45.25; 34.91;
1983;49; 0.066;267.02; 22.77; 43.23; 33.00;
1983;50; 0.061;266.16; 20.87; 39.00; 29.93;
1983;51; 0.057;265.43; 21.27; 34.48; 27.88;
1983;52; 0.056;264.57; 24.47; 33.93; 29.20;
1984; 1; 0.056;263.37; 28.59; 36.88; 32.74;
1984; 2; 0.054;261.78; 30.16; 44.62; 37.39;
1984; 3; 0.053;260.60; 31.36; 51.96; 41.66;
1984; 4; 0.051;260.09; 29.30; 57.73; 43.52;
1984; 5; 0.049;260.09; 25.26; 63.34; 44.30;
1984; 6; 0.048;260.57; 21.41; 66.29; 43.85;
1984; 7; 0.050;261.24; 19.86; 68.35; 44.11;
1984; 8; 0.052;262.11; 19.49; 71.98; 45.73;
1984; 9; 0.056;263.79; 20.15; 73.54; 46.84;
1984;10; 0.065;266.49; 21.60; 71.76; 46.68;
1984;11; 0.079;269.87; 23.87; 66.65; 45.26;
1984;12; 0.098;273.79; 25.91; 63.61; 44.76;
1984;13; 0.121;278.02; 27.42; 57.46; 42.44;
1984;14; 0.146;281.48; 27.71; 53.20; 40.46;
1984;15; 0.170;284.58; 26.55; 49.36; 37.95;
1984;16; 0.195;287.21; 24.98; 45.15; 35.06;
1984;17; 0.218;289.14; 22.37; 45.47; 33.92;
1984;18; 0.242;290.52; 20.34; 46.97; 33.65;
1984;19; 0.265;291.35; 17.04; 51.98; 34.51;
1984;20; 0.287;291.22; 14.60; 64.12; 39.36;
1984;21; 0.309;290.97; 13.31; 73.63; 43.47;
1984;22; 0.328;290.52; 13.35; 79.97; 46.66;
1984;23; 0.338;289.86; 12.79; 87.24; 50.01;
1984;24; 0.354;289.88; 16.17; 89.41; 52.79;
1984;25; 0.366;290.07; 21.19; 90.86; 56.03;
1984;26; 0.373;290.08; 24.40; 93.35; 58.88;
1984;27; 0.377;290.12; 27.14; 94.92; 61.03;
1984;28; 0.379;290.45; 29.89; 95.12; 62.50;
1984;29; 0.384;291.09; 35.63; 92.92; 64.27;
1984;30; 0.382;291.81; 38.45; 87.91; 63.18;
1984;31; 0.368;291.86; 33.53; 85.71; 59.62;
1984;32; 0.356;291.95; 28.53; 83.30; 55.92;
1984;33; 0.344;291.78; 25.28; 82.80; 54.04;
1984;34; 0.332;291.45; 23.76; 80.80; 52.28;
1984;35; 0.309;290.50; 20.19; 81.02; 50.61;
1984;36; 0.281;289.22; 17.01; 77.58; 47.29;
1984;37; 0.257;288.16; 15.14; 70.86; 43.00;
1984;38; 0.231;286.72; 10.83; 71.91; 41.37;
1984;39; 0.204;284.87;  6.30; 75.63; 40.96;
1984;40; 0.184;283.43;  4.94; 69.90; 37.42;
1984;41; 0.168;281.75;  6.82; 65.91; 36.37;
1984;42; 0.155;280.38; 10.68; 59.03; 34.85;
1984;43; 0.138;278.77; 12.52; 54.06; 33.29;
1984;44; 0.117;276.63; 12.57; 46.49; 29.53;
1984;45; 0.104;274.05; 15.32; 44.28; 29.80;
1984;46; 0.093;271.93; 19.16; 41.81; 30.49;
1984;47; 0.087;270.41; 25.60; 39.33; 32.47;
1984;48; 0.085;269.28; 32.95; 37.54; 35.24;
1984;49; 0.084;269.64; 37.46; 29.44; 33.45;
1984;50;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;51;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;52;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 1;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 2;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 3;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 4;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 5;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 6;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 7;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 8;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 9; 0.061;258.30; 21.35; 77.99; 49.67;
1985;10; 0.059;259.11; 18.40; 83.30; 50.85;
1985;11; 0.067;262.94; 18.05; 81.25; 49.65;
1985;12; 0.083;268.24; 18.47; 79.00; 48.74;
1985;13; 0.108;274.45; 20.88; 72.23; 46.56;
1985;14; 0.137;279.80; 23.22; 62.31; 42.76;
1985;15; 0.169;284.20; 25.70; 51.06; 38.38;
1985;16; 0.201;287.24; 28.03; 43.94; 35.99;
1985;17; 0.231;289.43; 29.00; 41.63; 35.32;
1985;18; 0.257;290.73; 27.42; 44.05; 35.73;
1985;19; 0.289;291.93; 28.54; 44.85; 36.69;
1985;20; 0.317;292.75; 28.69; 46.64; 37.67;
1985;21; 0.340;292.63; 27.63; 55.26; 41.44;
1985;22; 0.358;292.45; 26.96; 60.19; 43.58;
1985;23; 0.366;292.24; 25.40; 63.48; 44.44;
1985;24; 0.368;291.62; 22.15; 71.51; 46.83;
1985;25; 0.370;291.47; 21.78; 76.01; 48.89;
1985;26; 0.376;291.81; 24.76; 74.39; 49.58;
1985;27; 0.382;292.26; 28.56; 71.11; 49.84;
1985;28; 0.380;292.54; 29.49; 71.03; 50.26;
1985;29; 0.382;293.05; 33.81; 69.42; 51.62;
1985;30; 0.382;293.53; 38.36; 67.15; 52.76;
1985;31; 0.379;294.27; 39.56; 56.47; 48.02;
1985;32; 0.378;294.96; 41.24; 46.29; 43.76;
1985;33; 0.368;295.24; 38.84; 39.35; 39.10;
1985;34; 0.352;295.05; 34.82; 34.45; 34.63;
1985;35; 0.331;294.10; 31.64; 34.70; 33.17;
1985;36; 0.312;292.61; 32.38; 37.28; 34.83;
1985;37; 0.293;290.72; 32.11; 41.76; 36.94;
1985;38; 0.273;288.99; 30.69; 46.07; 38.38;
1985;39; 0.252;286.49; 28.44; 57.11; 42.77;
1985;40; 0.222;283.55; 22.31; 69.33; 45.82;
1985;41; 0.187;280.58; 15.56; 79.29; 47.43;
1985;42; 0.158;278.05; 12.39; 80.97; 46.68;
1985;43; 0.135;275.42; 11.26; 80.54; 45.90;
1985;44; 0.114;272.36; 11.04; 76.37; 43.71;
1985;45; 0.094;269.11;  9.32; 74.40; 41.86;
1985;46; 0.071;265.10;  5.28; 78.01; 41.64;
1985;47; 0.052;262.15;  2.62; 80.53; 41.58;
1985;48; 0.041;259.79;  2.07; 83.55; 42.81;
1985;49; 0.037;258.89;  2.46; 80.50; 41.48;
1985;50; 0.038;258.30;  2.52; 75.58; 39.05;
1985;51; 0.038;257.40;  5.30; 72.56; 38.93;
1985;52; 0.037;255.53;  7.01; 75.45; 41.23;
1986; 1; 0.037;254.96;  8.44; 75.22; 41.83;
1986; 2; 0.039;255.95; 13.43; 70.95; 42.19;
1986; 3; 0.040;257.79; 17.21; 64.56; 40.88;
1986; 4; 0.040;259.47; 18.96; 60.30; 39.63;
1986; 5; 0.041;260.66; 18.64; 60.96; 39.80;
1986; 6; 0.042;262.31; 16.93; 59.62; 38.27;
1986; 7; 0.042;263.68; 15.51; 59.00; 37.26;
1986; 8; 0.043;265.58; 14.94; 58.01; 36.48;
1986; 9; 0.049;268.18; 16.21; 54.90; 35.55;
1986;10; 0.057;271.17; 17.77; 51.16; 34.46;
1986;11; 0.072;274.54; 20.33; 44.48; 32.41;
1986;12; 0.090;278.02; 22.02; 42.28; 32.15;
1986;13; 0.112;281.72; 22.99; 36.22; 29.60;
1986;14; 0.144;285.24; 26.59; 26.00; 26.29;
1986;15; 0.184;288.32; 33.31; 15.63; 24.47;
1986;16; 0.227;290.70; 41.07;  9.60; 25.34;
1986;17; 0.277;292.64; 51.29;  6.93; 29.11;
1986;18; 0.325;294.12; 59.92;  6.96; 33.44;
1986;19; 0.361;295.35; 62.52;  7.37; 34.95;
1986;20; 0.387;296.20; 62.32;  8.67; 35.50;
1986;21; 0.404;296.58; 59.49; 12.09; 35.79;
1986;22; 0.421;296.75; 59.69; 15.08; 37.38;
1986;23; 0.432;296.94; 60.50; 14.66; 37.58;
1986;24; 0.435;296.87; 57.83; 14.24; 36.04;
1986;25; 0.434;296.85; 55.60; 15.03; 35.32;
1986;26; 0.426;296.62; 51.59; 18.91; 35.25;
1986;27; 0.414;296.29; 46.24; 24.19; 35.22;
1986;28; 0.396;296.01; 37.62; 28.79; 33.20;
1986;29; 0.374;295.53; 28.02; 38.15; 33.08;
1986;30; 0.361;295.17; 25.36; 46.55; 35.95;
1986;31; 0.354;294.99; 24.35; 47.51; 35.93;
1986;32; 0.347;294.31; 22.79; 54.32; 38.56;
1986;33; 0.339;293.74; 21.44; 58.37; 39.90;
1986;34; 0.326;292.57; 19.86; 66.61; 43.23;
1986;35; 0.312;291.34; 21.58; 70.52; 46.05;
1986;36; 0.297;290.03; 25.29; 68.52; 46.91;
1986;37; 0.284;288.33; 28.27; 69.93; 49.10;
1986;38; 0.275;287.05; 31.94; 69.64; 50.79;
1986;39; 0.270;285.84; 37.41; 65.96; 51.69;
1986;40; 0.257;284.58; 39.28; 58.16; 48.72;
1986;41; 0.235;283.07; 39.12; 51.82; 45.47;
1986;42; 0.210;281.38; 38.03; 49.37; 43.70;
1986;43; 0.180;279.19; 34.00; 50.69; 42.35;
1986;44; 0.145;276.80; 27.47; 45.55; 36.51;
1986;45; 0.115;274.93; 21.52; 38.87; 30.20;
1986;46; 0.091;272.69; 17.64; 38.11; 27.88;
1986;47; 0.074;270.18; 16.96; 41.36; 29.16;
1986;48; 0.061;267.71; 15.95; 46.44; 31.20;
1986;49; 0.052;264.69; 13.30; 53.89; 33.59;
1986;50; 0.047;261.31; 10.49; 61.74; 36.11;
1986;51; 0.043;258.66; 10.24; 66.94; 38.59;
1986;52; 0.042;256.25; 11.38; 72.60; 41.99;
1987; 1; 0.039;254.86; 11.14; 76.02; 43.58;
1987; 2; 0.037;254.17; 12.05; 79.07; 45.56;
1987; 3; 0.038;254.04; 16.12; 81.93; 49.02;
1987; 4; 0.036;254.05; 15.97; 84.83; 50.40;
1987; 5; 0.033;254.73; 13.17; 86.58; 49.87;
1987; 6; 0.033;255.53; 11.61; 87.90; 49.75;
1987; 7; 0.036;256.65; 11.80; 88.39; 50.09;
1987; 8; 0.040;258.80; 13.29; 87.10; 50.20;
1987; 9; 0.044;260.82; 13.71; 87.74; 50.73;
1987;10; 0.047;262.75; 12.81; 89.91; 51.36;
1987;11; 0.055;265.26; 12.20; 90.50; 51.35;
1987;12; 0.067;268.79; 11.32; 90.02; 50.67;
1987;13; 0.084;272.22;  9.34; 90.83; 50.09;
1987;14; 0.112;276.47; 10.90; 88.52; 49.71;
1987;15; 0.139;280.17; 10.92; 87.84; 49.38;
1987;16; 0.162;283.18;  8.51; 85.43; 46.97;
1987;17; 0.189;286.29;  8.53; 76.04; 42.28;
1987;18; 0.212;288.13;  6.39; 72.87; 39.63;
1987;19; 0.241;288.92;  6.38; 78.76; 42.57;
1987;20; 0.273;289.98;  7.99; 77.74; 42.87;
1987;21; 0.308;291.15; 11.65; 71.64; 41.65;
1987;22; 0.339;291.68; 17.21; 68.24; 42.72;
1987;23; 0.368;292.35; 26.03; 62.58; 44.31;
1987;24; 0.392;293.30; 34.24; 53.47; 43.85;
1987;25; 0.412;293.93; 43.88; 48.52; 46.20;
1987;26; 0.417;293.95; 46.38; 50.06; 48.22;
1987;27; 0.419;294.25; 48.90; 48.04; 48.47;
1987;28; 0.410;294.04; 45.77; 52.88; 49.32;
1987;29; 0.390;293.60; 37.53; 62.31; 49.92;
1987;30; 0.374;293.24; 32.79; 70.41; 51.60;
1987;31; 0.362;292.36; 28.90; 79.47; 54.18;
1987;32; 0.360;291.76; 30.22; 85.21; 57.72;
1987;33; 0.363;291.40; 35.44; 87.33; 61.38;
1987;34; 0.362;291.11; 40.91; 85.26; 63.08;
1987;35; 0.354;290.55; 44.66; 80.49; 62.57;
1987;36; 0.346;289.67; 50.17; 72.29; 61.23;
1987;37; 0.332;288.69; 51.71; 64.93; 58.32;
1987;38; 0.308;287.30; 47.84; 65.51; 56.68;
1987;39; 0.278;285.74; 41.53; 65.77; 53.65;
1987;40; 0.253;284.28; 36.99; 59.94; 48.46;
1987;41; 0.226;282.62; 34.41; 55.37; 44.89;
1987;42; 0.196;280.62; 30.93; 56.10; 43.52;
1987;43; 0.081;261.38; 40.46; 52.17; 46.31;
1987;44; 0.137;274.89; 23.35; 59.05; 41.20;
1987;45; 0.106;272.09; 16.44; 56.69; 36.57;
1987;46; 0.083;270.00; 12.73; 52.87; 32.80;
1987;47; 0.067;268.55; 12.36; 49.36; 30.86;
1987;48; 0.055;267.88; 12.18; 45.04; 28.61;
1987;49; 0.051;267.31; 12.58; 41.02; 26.80;
1987;50; 0.050;266.81; 12.81; 35.30; 24.06;
1987;51; 0.048;265.96; 14.17; 31.37; 22.77;
1987;52; 0.049;265.31; 18.25; 29.61; 23.93;
1988; 1; 0.053;265.03; 25.59; 27.87; 26.73;
1988; 2; 0.054;264.37; 30.10; 30.63; 30.36;
1988; 3; 0.056;264.20; 33.99; 32.93; 33.46;
1988; 4; 0.058;263.94; 35.49; 38.14; 36.81;
1988; 5; 0.060;263.91; 33.56; 45.22; 39.39;
1988; 6; 0.062;263.91; 30.24; 51.33; 40.78;
1988; 7; 0.062;263.79; 27.07; 56.65; 41.86;
1988; 8; 0.062;263.70; 25.10; 63.57; 44.33;
1988; 9; 0.064;264.50; 24.41; 67.78; 46.10;
1988;10; 0.069;265.83; 23.79; 71.61; 47.70;
1988;11; 0.076;268.49; 22.44; 70.30; 46.37;
1988;12; 0.088;271.99; 20.99; 70.55; 45.77;
1988;13; 0.105;276.01; 19.54; 67.60; 43.57;
1988;14; 0.131;279.71; 20.03; 64.64; 42.34;
1988;15; 0.161;281.94; 22.00; 71.13; 46.57;
1988;16; 0.194;284.24; 24.42; 73.54; 48.98;
1988;17; 0.222;286.11; 24.56; 76.51; 50.54;
1988;18; 0.247;287.76; 23.09; 76.13; 49.61;
1988;19; 0.276;289.66; 22.92; 70.06; 46.49;
1988;20; 0.309;291.34; 25.21; 62.26; 43.73;
1988;21; 0.330;291.88; 23.11; 63.45; 43.28;
1988;22; 0.342;291.93; 20.56; 65.38; 42.97;
1988;23; 0.354;292.11; 20.81; 64.70; 42.75;
1988;24; 0.366;292.60; 22.09; 60.66; 41.38;
1988;25; 0.371;292.86; 23.28; 60.06; 41.67;
1988;26; 0.381;293.41; 27.40; 55.78; 41.59;
1988;27; 0.390;293.92; 33.42; 51.60; 42.51;
1988;28; 0.402;294.36; 42.17; 48.60; 45.39;
1988;29; 0.408;294.55; 49.17; 50.17; 49.67;
1988;30; 0.404;294.31; 51.42; 57.01; 54.22;
1988;31; 0.397;293.62; 50.70; 64.19; 57.45;
1988;32; 0.393;293.73; 51.23; 61.41; 56.32;
1988;33; 0.391;294.11; 53.54; 53.42; 53.48;
1988;34; 0.372;293.31; 47.38; 56.82; 52.10;
1988;35; 0.346;292.34; 40.63; 57.35; 48.99;
1988;36; 0.324;291.31; 38.69; 52.50; 45.59;
1988;37; 0.302;290.18; 36.95; 47.83; 42.39;
1988;38; 0.282;288.61; 35.27; 50.39; 42.83;
1988;39; 0.272;287.16; 38.54; 49.14; 43.84;
1988;40; 0.263;285.79; 42.20; 43.30; 42.75;
1988;41; 0.264;283.81; 53.64; 42.53; 48.08;
1988;42; 0.251;281.45; 59.00; 48.56; 53.78;
1988;43; 0.231;278.42; 60.57; 57.14; 58.85;
1988;44; 0.200;275.17; 57.82; 57.72; 57.77;
1988;45; 0.171;272.78; 54.26; 52.94; 53.60;
1988;46; 0.148;271.17; 52.50; 46.73; 49.61;
1988;47; 0.125;269.44; 49.76; 45.17; 47.47;
1988;48; 0.103;267.55; 44.26; 47.16; 45.71;
1988;49; 0.087;265.67; 37.89; 49.25; 43.57;
1988;50; 0.072;264.58; 29.45; 46.23; 37.84;
1988;51; 0.068;264.80; 30.06; 37.25; 33.66;
1988;52; 0.067;265.74; 34.18; 27.85; 31.02;
1989; 1; 0.066;267.16; 38.46; 18.21; 28.34;
1989; 2; 0.071;268.65; 46.63; 11.15; 28.89;
1989; 3; 0.077;270.28; 54.60;  5.71; 30.16;
1989; 4; 0.083;271.91; 57.70;  3.85; 30.78;
1989; 5; 0.093;273.29; 58.07;  5.49; 31.78;
1989; 6; 0.103;274.25; 56.97;  8.34; 32.65;
1989; 7; 0.108;275.29; 54.58;  9.00; 31.79;
1989; 8; 0.116;276.98; 54.88;  7.80; 31.34;
1989; 9; 0.121;278.58; 54.24;  7.67; 30.96;
1989;10; 0.126;279.59; 53.11; 11.38; 32.24;
1989;11; 0.135;280.80; 51.54; 12.48; 32.01;
1989;12; 0.150;282.06; 50.85; 20.41; 35.63;
1989;13; 0.172;283.42; 52.00; 26.10; 39.05;
1989;14; 0.199;285.16; 54.07; 26.64; 40.35;
1989;15; 0.222;286.78; 52.26; 29.55; 40.90;
1989;16; 0.243;288.18; 49.15; 35.03; 42.09;
1989;17; 0.268;289.00; 46.85; 46.14; 46.50;
1989;18; 0.304;290.17; 50.18; 49.80; 49.99;
1989;19; 0.342;291.35; 54.13; 51.21; 52.67;
1989;20; 0.368;291.66; 53.75; 58.67; 56.21;
1989;21; 0.387;292.44; 51.65; 57.22; 54.43;
1989;22; 0.393;292.67; 46.39; 57.62; 52.00;
1989;23; 0.394;292.52; 41.58; 60.20; 50.89;
1989;24; 0.401;293.20; 40.74; 54.05; 47.39;
1989;25; 0.407;293.79; 42.34; 49.62; 45.98;
1989;26; 0.420;294.70; 48.95; 40.93; 44.94;
1989;27; 0.421;295.18; 50.99; 36.71; 43.85;
1989;28; 0.403;294.89; 42.82; 42.06; 42.44;
1989;29; 0.377;294.14; 30.74; 55.23; 42.99;
1989;30; 0.360;293.42; 25.22; 67.77; 46.49;
1989;31; 0.354;293.38; 25.02; 66.87; 45.95;
1989;32; 0.350;293.56; 25.09; 63.24; 44.16;
1989;33; 0.342;292.86; 23.69; 69.11; 46.40;
1989;34; 0.336;292.12; 25.89; 71.97; 48.93;
1989;35; 0.331;291.13; 32.37; 72.52; 52.45;
1989;36; 0.328;290.57; 41.14; 60.99; 51.06;
1989;37; 0.320;290.20; 45.94; 47.21; 46.57;
1989;38; 0.307;289.01; 47.43; 45.41; 46.42;
1989;39; 0.300;288.12; 52.50; 37.19; 44.85;
1989;40; 0.287;287.13; 53.83; 26.79; 40.31;
1989;41; 0.259;285.17; 51.02; 26.06; 38.54;
1989;42; 0.235;283.37; 50.96; 29.34; 40.15;
1989;43; 0.218;281.83; 54.17; 28.66; 41.41;
1989;44; 0.202;279.99; 59.02; 21.86; 40.44;
1989;45; 0.173;277.35; 55.36; 23.36; 39.36;
1989;46; 0.140;273.68; 47.75; 32.68; 40.21;
1989;47; 0.113;270.60; 42.06; 38.88; 40.47;
1989;48; 0.095;268.78; 38.93; 40.33; 39.63;
1989;49; 0.087;267.85; 38.38; 38.06; 38.22;
1989;50; 0.078;266.74; 34.40; 35.43; 34.91;
1989;51; 0.075;266.48; 36.61; 28.95; 32.78;
1989;52; 0.084;267.96; 50.29; 17.40; 33.85;
1990; 1; 0.092;269.30; 64.96;  8.22; 36.59;
1990; 2; 0.096;270.13; 72.80;  3.97; 38.38;
1990; 3; 0.099;270.74; 76.80;  2.34; 39.57;
1990; 4; 0.111;272.14; 81.78;  0.84; 41.31;
1990; 5; 0.130;274.31; 84.90;  0.17; 42.53;
1990; 6; 0.145;276.18; 84.23;  0.04; 42.13;
1990; 7; 0.157;277.37; 83.50;  0.17; 41.84;
1990; 8; 0.171;278.70; 85.40;  0.30; 42.85;
1990; 9; 0.182;280.16; 86.39;  0.36; 43.37;
1990;10; 0.318;288.35; 56.28; 70.48; 63.38;
1990;11; 0.212;283.19; 88.95;  0.69; 44.82;
1990;12; 0.231;285.95; 89.84;  0.31; 45.08;
1990;13; 0.248;287.91; 88.45;  0.37; 44.41;
1990;14; 0.262;288.63; 84.63;  2.15; 43.39;
1990;15; 0.281;288.92; 81.69; 10.70; 46.19;
1990;16; 0.300;288.79; 77.19; 29.04; 53.11;
1990;17; 0.329;289.13; 76.59; 45.36; 60.98;
1990;18; 0.353;289.82; 73.46; 54.56; 64.01;
1990;19; 0.370;290.30; 67.45; 63.70; 65.58;
1990;20; 0.382;290.56; 60.63; 71.43; 66.03;
1990;21; 0.387;290.58; 51.92; 77.79; 64.85;
1990;22; 0.389;290.76; 44.72; 77.56; 61.14;
1990;23; 0.395;291.42; 42.01; 71.85; 56.93;
1990;24; 0.407;292.44; 43.68; 62.50; 53.09;
1990;25; 0.414;293.63; 46.11; 51.31; 48.71;
1990;26; 0.413;294.10; 45.20; 47.47; 46.33;
1990;27; 0.407;294.10; 43.39; 49.28; 46.34;
1990;28; 0.407;294.11; 45.35; 51.56; 48.45;
1990;29; 0.402;294.14; 45.89; 55.38; 50.64;
1990;30; 0.395;294.26; 46.27; 57.51; 51.89;
1990;31; 0.390;294.69; 47.26; 50.78; 49.02;
1990;32; 0.382;294.75; 44.84; 48.58; 46.71;
1990;33; 0.371;294.22; 41.67; 52.07; 46.87;
1990;34; 0.351;292.95; 35.57; 61.44; 48.51;
1990;35; 0.326;291.22; 30.28; 72.11; 51.20;
1990;36; 0.301;289.03; 27.84; 80.04; 53.94;
1990;37; 0.281;287.35; 27.19; 80.37; 53.78;
1990;38; 0.269;286.37; 29.32; 77.02; 53.17;
1990;39; 0.263;285.68; 34.68; 67.95; 51.32;
1990;40; 0.256;284.63; 39.16; 57.90; 48.53;
1990;41; 0.250;283.61; 46.29; 45.78; 46.03;
1990;42; 0.233;282.59; 49.80; 37.31; 43.55;
1990;43; 0.205;279.73; 46.87; 46.35; 46.61;
1990;44; 0.177;277.56; 44.98; 40.08; 42.53;
1990;45; 0.151;276.23; 42.45; 30.55; 36.50;
