year;week; SMN;SMT;VCI;TCI; VHI
1982;35; 0.350;295.03; 71.74; 69.29; 70.52;
1982;36; 0.331;294.33; 71.95; 60.10; 66.03;
1982;37; 0.306;293.31; 69.63; 49.95; 59.79;
1982;38; 0.275;291.73; 62.59; 46.48; 54.53;
1982;39; 0.235;290.04; 49.88; 42.01; 45.95;
1982;40; 0.195;288.19; 38.84; 36.07; 37.45;
1982;41; 0.158;285.87; 30.11; 34.04; 32.07;
1982;42; 0.128;283.41; 25.79; 31.98; 28.88;
1982;43; 0.106;280.58; 24.96; 35.72; 30.34;
1982;44; 0.089;278.11; 25.39; 33.35; 29.37;
1982;45; 0.076;275.15; 24.40; 33.12; 28.76;
1982;46; 0.064;271.70; 23.92; 36.21; 30.06;
1982;47; 0.055;268.19; 24.11; 38.36; 31.23;
1982;48; 0.048;264.23; 24.64; 46.84; 35.74;
1982;49; 0.045;260.50; 27.44; 57.12; 42.28;
1982;50; 0.044;257.18; 31.37; 61.71; 46.54;
1982;51; 0.042;254.32; 36.67; 67.06; 51.86;
1982;52; 0.041;252.81; 42.63; 67.59; 55.11;
1983; 1; 0.040;252.32; 50.75; 68.60; 59.67;
1983; 2; 0.039;252.83; 50.68; 65.62; 58.15;
1983; 3; 0.038;254.16; 49.19; 59.65; 54.42;
1983; 4; 0.036;255.44; 45.25; 57.70; 51.48;
1983; 5; 0.034;257.48; 38.04; 54.26; 46.15;
1983; 6; 0.032;258.61; 30.75; 54.17; 42.46;
1983; 7; 0.032;260.34; 24.98; 52.29; 38.64;
1983; 8; 0.033;262.25; 21.74; 51.22; 36.48;
1983; 9; 0.033;264.30; 19.09; 51.49; 35.29;
1983;10; 0.037;267.80; 18.39; 49.02; 33.70;
1983;11; 0.043;271.96; 18.79; 44.02; 31.41;
1983;12; 0.053;275.93; 20.96; 40.30; 30.63;
1983;13; 0.071;280.52; 26.25; 33.76; 30.00;
1983;14; 0.092;283.92; 30.80; 29.96; 30.38;
1983;15; 0.119;286.86; 35.25; 27.39; 31.32;
1983;16; 0.145;288.75; 36.09; 31.06; 33.58;
1983;17; 0.178;290.61; 37.14; 38.04; 37.59;
1983;18; 0.220;292.76; 41.03; 43.06; 42.05;
1983;19; 0.268;294.61; 45.11; 46.29; 45.70;
1983;20; 0.317;296.41; 49.93; 45.39; 47.66;
1983;21; 0.350;297.41; 50.85; 46.58; 48.71;
1983;22; 0.369;297.52; 47.17; 50.74; 48.96;
1983;23; 0.376;297.40; 41.21; 55.41; 48.31;
1983;24; 0.371;297.01; 31.41; 63.59; 47.50;
1983;25; 0.366;297.11; 24.96; 65.99; 45.47;
1983;26; 0.360;297.47; 22.56; 63.93; 43.24;
1983;27; 0.354;297.69; 21.60; 60.90; 41.25;
1983;28; 0.342;297.66; 19.11; 62.09; 40.60;
1983;29; 0.329;297.50; 15.36; 66.23; 40.80;
1983;30; 0.316;297.10; 14.08; 72.47; 43.28;
1983;31; 0.310;296.60; 17.46; 77.34; 47.40;
1983;32; 0.308;296.33; 21.98; 78.50; 50.24;
1983;33; 0.308;296.22; 28.33; 75.05; 51.69;
1983;34; 0.302;296.01; 32.75; 70.09; 51.42;
1983;35; 0.294;295.98; 38.44; 59.35; 48.89;
1983;36; 0.272;294.74; 37.97; 55.68; 46.83;
1983;37; 0.249;293.34; 36.49; 49.67; 43.08;
1983;38; 0.228;291.89; 34.95; 44.66; 39.81;
1983;39; 0.203;288.87; 31.60; 56.09; 43.84;
1983;40; 0.178;286.30; 29.39; 58.57; 43.98;
1983;41; 0.154;283.24; 27.69; 63.91; 45.80;
1983;42; 0.135;280.63; 28.66; 58.87; 43.76;
1983;43; 0.114;278.28; 29.19; 53.97; 41.58;
1983;44; 0.093;275.01; 27.08; 54.37; 40.72;
1983;45; 0.077;271.20; 24.91; 57.46; 41.19;
1983;46; 0.067;267.38; 25.90; 61.11; 43.50;
1983;47; 0.060;264.45; 27.74; 60.26; 44.00;
1983;48; 0.057;262.04; 31.81; 59.68; 45.75;
1983;49; 0.052;259.79; 34.14; 60.95; 47.55;
1983;50; 0.052;256.58; 40.52; 64.51; 52.52;
1983;51; 0.053;253.96; 49.62; 68.26; 58.94;
1983;52; 0.051;250.81; 57.44; 77.07; 67.26;
1984; 1; 0.050;250.01; 66.09; 79.84; 72.96;
1984; 2; 0.048;249.26; 64.81; 83.10; 73.96;
1984; 3; 0.045;249.74; 60.95; 82.03; 71.49;
1984; 4; 0.042;251.77; 54.75; 76.51; 65.63;
1984; 5; 0.039;253.56; 44.20; 73.13; 58.67;
1984; 6; 0.037;254.26; 35.61; 72.49; 54.05;
1984; 7; 0.038;254.74; 30.83; 73.17; 52.00;
1984; 8; 0.041;255.66; 28.48; 74.53; 51.50;
1984; 9; 0.043;258.42; 26.50; 71.84; 49.17;
1984;10; 0.046;262.61; 24.47; 67.31; 45.89;
1984;11; 0.054;267.35; 25.00; 60.97; 42.99;
1984;12; 0.065;272.66; 27.59; 52.93; 40.26;
1984;13; 0.080;277.97; 30.81; 44.35; 37.58;
1984;14; 0.101;283.78; 35.05; 30.89; 32.97;
1984;15; 0.124;287.58; 37.49; 24.50; 31.00;
1984;16; 0.152;290.54; 38.94; 22.56; 30.75;
1984;17; 0.184;293.84; 39.45; 18.95; 29.20;
1984;18; 0.217;295.90; 39.81; 20.16; 29.98;
1984;19; 0.252;297.32; 38.81; 23.38; 31.10;
1984;20; 0.282;298.26; 36.03; 27.99; 32.01;
1984;21; 0.310;298.59; 33.72; 34.87; 34.30;
1984;22; 0.327;298.41; 27.53; 42.08; 34.81;
1984;23; 0.335;297.75; 20.74; 51.73; 36.23;
1984;24; 0.341;297.52; 15.80; 58.15; 36.97;
1984;25; 0.343;297.73; 13.62; 59.29; 36.45;
1984;26; 0.341;297.84; 12.99; 59.78; 36.39;
1984;27; 0.336;298.15; 12.82; 56.32; 34.57;
1984;28; 0.327;298.12; 11.80; 57.76; 34.78;
1984;29; 0.322;297.93; 12.80; 62.11; 37.46;
1984;30; 0.314;297.85; 14.16; 65.47; 39.81;
1984;31; 0.303;297.51; 13.90; 68.99; 41.44;
1984;32; 0.296;297.46; 15.90; 67.92; 41.91;
1984;33; 0.291;297.15; 18.88; 66.08; 42.48;
1984;34; 0.287;296.65; 24.43; 63.74; 44.09;
1984;35; 0.276;295.98; 28.42; 59.48; 43.95;
1984;36; 0.263;295.16; 32.87; 51.42; 42.15;
1984;37; 0.247;294.34; 35.32; 39.00; 37.16;
1984;38; 0.221;292.87; 31.87; 33.40; 32.64;
1984;39; 0.196;290.77; 28.22; 33.47; 30.84;
1984;40; 0.171;288.18; 26.26; 36.62; 31.44;
1984;41; 0.152;285.81; 26.87; 35.11; 30.99;
1984;42; 0.136;283.49; 30.00; 31.68; 30.84;
1984;43; 0.117;280.92; 30.81; 33.55; 32.18;
1984;44; 0.097;278.20; 29.71; 33.18; 31.44;
1984;45; 0.083;275.58; 28.82; 30.93; 29.87;
1984;46; 0.070;272.87; 27.62; 29.67; 28.65;
1984;47; 0.060;270.83; 27.75; 22.95; 25.35;
1984;48; 0.055;269.39; 30.14; 16.37; 23.25;
1984;49; 0.052;269.27; 34.48;  7.30; 20.89;
1984;50;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;51;-1.000; -1.00; -1.00; -1.00; -1.00;
1984;52;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 1;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 2;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 3;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 4;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 5;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 6;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 7;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 8;-1.000; -1.00; -1.00; -1.00; -1.00;
1985; 9; 0.037;266.60; 21.53; 43.16; 32.35;
1985;10; 0.035;268.05; 17.22; 47.85; 32.54;
1985;11; 0.037;270.55; 15.18; 49.10; 32.14;
1985;12; 0.043;274.09; 15.75; 47.24; 31.50;
1985;13; 0.055;278.38; 18.20; 42.30; 30.25;
1985;14; 0.075;282.92; 22.50; 34.05; 28.28;
1985;15; 0.101;287.14; 27.47; 26.27; 26.87;
1985;16; 0.133;290.73; 31.28; 21.63; 26.46;
1985;17; 0.171;293.58; 34.52; 20.52; 27.52;
1985;18; 0.209;295.67; 36.97; 22.32; 29.64;
1985;19; 0.247;297.06; 36.83; 26.41; 31.62;
1985;20; 0.278;297.19; 34.33; 38.75; 36.54;
1985;21; 0.308;297.34; 33.03; 47.80; 40.42;
1985;22; 0.330;297.48; 28.52; 51.63; 40.08;
1985;23; 0.337;296.80; 21.03; 61.46; 41.25;
1985;24; 0.346;296.14; 17.55; 72.25; 44.90;
1985;25; 0.357;296.01; 20.41; 77.13; 48.77;
1985;26; 0.361;295.77; 23.66; 81.14; 52.40;
1985;27; 0.358;295.62; 24.20; 81.05; 52.63;
1985;28; 0.356;295.75; 26.47; 80.10; 53.28;
1985;29; 0.360;296.63; 32.73; 74.46; 53.60;
1985;30; 0.360;297.54; 38.16; 68.39; 53.27;
1985;31; 0.355;298.58; 42.42; 59.09; 50.76;
1985;32; 0.347;299.28; 44.54; 50.97; 47.75;
1985;33; 0.334;299.54; 43.69; 42.86; 43.27;
1985;34; 0.321;299.64; 44.03; 33.22; 38.62;
1985;35; 0.299;298.62; 41.28; 32.03; 36.66;
1985;36; 0.265;296.39; 33.80; 38.29; 36.05;
1985;37; 0.235;293.94; 28.31; 42.98; 35.65;
1985;38; 0.210;291.77; 24.82; 45.78; 35.30;
1985;39; 0.184;289.24; 21.34; 51.43; 36.38;
1985;40; 0.160;286.34; 20.51; 58.37; 39.44;
1985;41; 0.140;283.46; 20.85; 61.86; 41.36;
1985;42; 0.121;280.65; 22.54; 58.97; 40.76;
1985;43; 0.102;278.00; 23.63; 56.23; 39.93;
1985;44; 0.087;275.44; 24.41; 51.85; 38.13;
1985;45; 0.068;272.55; 20.21; 49.55; 34.88;
1985;46; 0.052;269.85; 16.23; 47.18; 31.71;
1985;47; 0.039;266.73; 11.97; 47.24; 29.60;
1985;48; 0.030;263.18;  8.84; 53.31; 31.08;
1985;49; 0.023;260.05;  6.95; 59.68; 33.31;
1985;50; 0.020;257.88;  5.19; 57.66; 31.43;
1985;51; 0.019;256.49;  7.49; 55.44; 31.47;
1985;52; 0.019;255.39; 11.55; 54.33; 32.94;
1986; 1; 0.020;253.93; 18.28; 60.45; 39.37;
1986; 2; 0.022;253.30; 22.51; 63.66; 43.09;
1986; 3; 0.024;254.67; 27.55; 57.37; 42.46;
1986; 4; 0.026;256.21; 30.09; 54.03; 42.06;
1986; 5; 0.028;258.14; 29.32; 51.35; 40.33;
1986; 6; 0.028;260.24; 25.89; 47.38; 36.64;
1986; 7; 0.028;262.90; 21.06; 42.72; 31.89;
1986; 8; 0.029;265.74; 18.14; 38.72; 28.43;
1986; 9; 0.029;268.36; 16.23; 37.13; 26.68;
1986;10; 0.029;271.53; 13.22; 35.51; 24.37;
1986;11; 0.033;276.13; 12.38; 28.58; 20.48;
1986;12; 0.042;281.31; 14.89; 20.16; 17.52;
1986;13; 0.058;285.89; 19.13; 13.04; 16.08;
1986;14; 0.078;288.58; 23.88; 11.71; 17.80;
1986;15; 0.101;291.16; 27.48;  9.46; 18.47;
1986;16; 0.130;293.85; 30.33;  7.16; 18.75;
1986;17; 0.168;295.30; 33.60; 10.70; 22.15;
1986;18; 0.212;296.52; 37.88; 16.07; 26.97;
1986;19; 0.259;297.82; 41.59; 19.82; 30.70;
1986;20; 0.310;299.21; 47.16; 19.81; 33.48;
1986;21; 0.353;300.27; 52.11; 18.74; 35.43;
1986;22; 0.381;300.56; 53.13; 21.19; 37.16;
1986;23; 0.396;300.61; 51.01; 24.15; 37.58;
1986;24; 0.401;300.58; 46.91; 28.05; 37.48;
1986;25; 0.402;300.53; 44.64; 31.27; 37.95;
1986;26; 0.395;300.47; 41.79; 33.36; 37.57;
1986;27; 0.384;300.37; 38.23; 35.05; 36.64;
1986;28; 0.373;300.64; 36.07; 34.32; 35.20;
1986;29; 0.365;301.19; 35.62; 31.92; 33.77;
1986;30; 0.353;301.61; 34.78; 30.72; 32.75;
1986;31; 0.336;301.77; 31.72; 30.07; 30.90;
1986;32; 0.318;301.41; 28.18; 31.32; 29.75;
1986;33; 0.302;300.95; 24.89; 29.35; 27.12;
1986;34; 0.280;300.21; 19.82; 27.70; 23.76;
1986;35; 0.258;299.49; 17.31; 23.17; 20.24;
1986;36; 0.232;297.55; 14.71; 26.34; 20.52;
1986;37; 0.208;294.69; 13.01; 35.49; 24.25;
1986;38; 0.186;291.60; 11.29; 48.32; 29.80;
1986;39; 0.162;288.42;  9.56; 61.71; 35.63;
1986;40; 0.136;285.35;  7.86; 69.82; 38.84;
1986;41; 0.111;281.73;  5.97; 80.13; 43.05;
1986;42; 0.085;277.55;  3.31; 85.81; 44.56;
1986;43; 0.061;273.94;  1.39; 85.82; 43.61;
1986;44; 0.044;271.10;  0.68; 80.18; 40.43;
1986;45; 0.036;269.12;  0.73; 70.33; 35.53;
1986;46; 0.029;267.84;  1.18; 58.68; 29.93;
1986;47; 0.026;266.81;  2.67; 46.71; 24.69;
1986;48; 0.027;266.19;  6.30; 35.42; 20.86;
1986;49; 0.025;263.92;  8.62; 37.55; 23.08;
1986;50; 0.026;260.52; 11.89; 42.37; 27.13;
1986;51; 0.030;256.63; 20.40; 54.60; 37.50;
1986;52; 0.031;253.43; 28.23; 64.20; 46.21;
1987; 1; 0.030;251.04; 33.86; 74.61; 54.24;
1987; 2; 0.029;249.42; 33.64; 82.02; 57.83;
1987; 3; 0.028;248.56; 32.94; 87.35; 60.14;
1987; 4; 0.024;249.27; 27.18; 88.42; 57.80;
1987; 5; 0.021;250.87; 20.18; 85.51; 52.85;
1987; 6; 0.018;252.57; 15.26; 79.64; 47.45;
1987; 7; 0.017;254.55; 10.37; 74.09; 42.23;
1987; 8; 0.015;256.00;  7.53; 73.46; 40.50;
1987; 9; 0.014;257.80;  5.65; 74.07; 39.86;
1987;10; 0.013;258.83;  2.99; 80.30; 41.64;
1987;11; 0.013;260.26;  0.82; 86.19; 43.50;
1987;12; 0.015;262.02;  0.32; 91.93; 46.12;
1987;13; 0.019;264.44;  0.16; 96.34; 48.25;
1987;14; 0.026;266.47;  0.06; 99.02; 49.54;
1987;15; 0.036;269.54;  0.05; 99.61; 49.83;
1987;16; 0.054;273.54;  0.05; 99.73; 49.89;
1987;17; 0.079;279.40;  0.06; 98.80; 49.43;
1987;18; 0.108;284.71;  0.05; 95.86; 47.95;
1987;19; 0.147;288.47;  0.07; 93.46; 46.76;
1987;20; 0.189;291.41;  0.18; 88.70; 44.44;
1987;21; 0.230;293.61;  0.67; 82.04; 41.35;
1987;22; 0.273;295.09;  2.71; 73.84; 38.27;
1987;23; 0.312;295.98;  8.61; 68.96; 38.79;
1987;24; 0.352;296.79; 20.43; 65.86; 43.14;
1987;25; 0.389;297.38; 38.27; 63.44; 50.85;
1987;26; 0.416;297.82; 54.92; 60.52; 57.72;
1987;27; 0.427;297.77; 63.42; 60.44; 61.93;
1987;28; 0.427;297.95; 66.76; 59.72; 63.24;
1987;29; 0.418;297.87; 66.04; 63.09; 64.56;
1987;30; 0.410;297.55; 66.65; 68.61; 67.63;
1987;31; 0.391;296.68; 62.84; 76.88; 69.86;
1987;32; 0.369;295.67; 57.17; 84.77; 70.97;
1987;33; 0.350;294.96; 52.65; 87.28; 69.96;
1987;34; 0.333;294.22; 50.46; 88.15; 69.30;
1987;35; 0.315;293.14; 50.26; 88.62; 69.44;
1987;36; 0.289;291.63; 47.09; 88.17; 67.63;
1987;37; 0.262;289.60; 43.07; 88.95; 66.01;
1987;38; 0.241;288.03; 41.79; 87.98; 64.89;
1987;39; 0.226;286.81; 44.09; 79.91; 62.00;
1987;40; 0.208;285.10; 45.70; 72.45; 59.07;
1987;41; 0.194;283.38; 48.95; 62.34; 55.64;
1987;42; 0.176;280.79; 50.91; 57.35; 54.13;
1987;43; 0.056;259.57; 52.87; 39.19; 46.03;
1987;44; 0.126;273.69; 46.40; 63.61; 55.01;
1987;45; 0.097;270.26; 37.29; 63.68; 50.48;
1987;46; 0.077;267.87; 32.78; 58.86; 45.82;
1987;47; 0.066;265.95; 32.44; 52.13; 42.29;
1987;48; 0.058;264.16; 33.17; 47.75; 40.46;
1987;49; 0.051;262.34; 34.12; 46.68; 40.40;
1987;50; 0.046;260.38; 34.71; 43.23; 38.97;
1987;51; 0.044;258.54; 39.31; 44.63; 41.97;
1987;52; 0.043;256.41; 46.51; 49.51; 48.01;
1988; 1; 0.042;254.38; 53.13; 58.43; 55.78;
1988; 2; 0.041;254.07; 54.39; 59.79; 57.09;
1988; 3; 0.040;254.01; 52.28; 60.70; 56.49;
1988; 4; 0.037;253.38; 46.98; 68.31; 57.64;
1988; 5; 0.037;252.64; 41.62; 76.80; 59.21;
1988; 6; 0.037;253.23; 35.83; 76.14; 55.99;
1988; 7; 0.037;253.61; 29.61; 76.69; 53.15;
1988; 8; 0.038;254.52; 26.18; 77.36; 51.77;
1988; 9; 0.041;255.97; 25.26; 78.15; 51.71;
1988;10; 0.043;258.86; 23.01; 77.15; 50.08;
1988;11; 0.050;263.05; 23.03; 72.95; 47.99;
1988;12; 0.055;267.63; 22.04; 68.09; 45.06;
1988;13; 0.062;272.09; 21.53; 64.02; 42.78;
1988;14; 0.081;277.12; 25.67; 56.02; 40.85;
1988;15; 0.108;281.45; 30.73; 50.16; 40.45;
1988;16; 0.136;284.80; 32.57; 49.74; 41.15;
1988;17; 0.162;286.27; 31.03; 62.94; 46.99;
1988;18; 0.194;287.92; 31.16; 74.82; 52.99;
1988;19; 0.235;289.85; 32.47; 80.94; 56.70;
1988;20; 0.281;291.69; 35.65; 83.34; 59.50;
1988;21; 0.317;292.75; 36.79; 85.71; 61.25;
1988;22; 0.350;293.67; 38.47; 83.96; 61.21;
1988;23; 0.378;294.23; 42.27; 83.13; 62.70;
1988;24; 0.406;295.13; 50.19; 80.71; 65.45;
1988;25; 0.416;295.27; 53.58; 82.86; 68.22;
1988;26; 0.421;295.48; 57.15; 82.77; 69.96;
1988;27; 0.431;296.30; 65.43; 74.33; 69.88;
1988;28; 0.437;296.75; 72.10; 70.63; 71.37;
1988;29; 0.434;296.90; 74.54; 71.86; 73.20;
1988;30; 0.425;296.71; 75.19; 76.02; 75.61;
1988;31; 0.414;296.25; 75.69; 80.49; 78.09;
1988;32; 0.402;295.87; 76.47; 82.70; 79.58;
1988;33; 0.384;295.53; 73.22; 81.81; 77.52;
1988;34; 0.354;294.64; 63.52; 83.92; 73.72;
1988;35; 0.321;293.54; 54.35; 84.31; 69.33;
1988;36; 0.301;292.33; 54.32; 80.85; 67.58;
1988;37; 0.288;290.98; 58.68; 74.60; 66.64;
1988;38; 0.280;289.52; 64.34; 71.77; 68.05;
1988;39; 0.273;288.10; 69.90; 65.32; 67.61;
1988;40; 0.269;286.67; 76.22; 54.45; 65.34;
1988;41; 0.248;284.11; 75.86; 54.48; 65.17;
1988;42; 0.231;281.82; 77.15; 47.89; 62.52;
1988;43; 0.211;278.95; 77.91; 48.91; 63.41;
1988;44; 0.184;275.86; 75.32; 48.95; 62.14;
1988;45; 0.155;272.72; 70.35; 48.39; 59.37;
1988;46; 0.119;269.70; 59.79; 47.75; 53.77;
1988;47; 0.090;267.02; 49.50; 44.84; 47.17;
1988;48; 0.069;264.26; 42.31; 45.93; 44.12;
1988;49; 0.056;261.90; 38.02; 47.94; 42.98;
1988;50; 0.047;260.08; 35.03; 43.80; 39.41;
1988;51; 0.042;259.14; 35.46; 40.87; 38.16;
1988;52; 0.035;258.93; 33.02; 36.19; 34.60;
1989; 1; 0.031;259.17; 35.35; 33.21; 34.28;
1989; 2; 0.028;260.15; 32.81; 28.93; 30.87;
1989; 3; 0.028;261.41; 32.52; 23.34; 27.93;
1989; 4; 0.029;263.32; 34.47; 18.88; 26.68;
1989; 5; 0.032;265.18; 34.43; 18.46; 26.45;
1989; 6; 0.035;266.76; 33.28; 19.71; 26.49;
1989; 7; 0.040;268.31; 32.42; 21.91; 27.16;
1989; 8; 0.049;270.74; 34.66; 20.59; 27.62;
1989; 9; 0.061;273.48; 39.03; 19.21; 29.12;
1989;10; 0.080;276.60; 46.40; 18.11; 32.26;
1989;11; 0.101;279.62; 52.99; 16.58; 34.78;
1989;12; 0.121;282.27; 57.45; 16.97; 37.21;
1989;13; 0.144;284.76; 62.76; 17.50; 40.13;
1989;14; 0.175;287.45; 68.91; 16.19; 42.55;
1989;15; 0.209;289.97; 73.88; 14.61; 44.24;
1989;16; 0.251;292.12; 78.02; 15.46; 46.74;
1989;17; 0.297;293.83; 81.62; 19.41; 50.52;
1989;18; 0.343;295.00; 85.16; 27.20; 56.18;
1989;19; 0.384;295.72; 87.14; 37.47; 62.30;
1989;20; 0.415;296.24; 88.24; 47.61; 67.93;
1989;21; 0.436;297.05; 87.21; 50.50; 68.85;
1989;22; 0.444;297.38; 82.76; 52.38; 67.57;
1989;23; 0.441;297.23; 74.52; 57.12; 65.82;
1989;24; 0.432;297.30; 64.24; 60.59; 62.42;
1989;25; 0.417;296.99; 54.14; 67.16; 60.65;
1989;26; 0.408;296.82; 49.58; 70.48; 60.03;
1989;27; 0.403;296.88; 49.44; 68.80; 59.12;
1989;28; 0.395;297.04; 48.48; 67.89; 58.18;
1989;29; 0.380;297.05; 44.21; 70.39; 57.30;
1989;30; 0.367;297.15; 42.32; 71.84; 57.08;
1989;31; 0.359;297.68; 44.82; 67.18; 56.00;
1989;32; 0.349;298.22; 45.68; 60.79; 53.23;
1989;33; 0.332;297.89; 42.26; 58.83; 50.54;
1989;34; 0.315;297.08; 40.19; 59.09; 49.64;
1989;35; 0.298;296.10; 40.67; 57.88; 49.27;
1989;36; 0.280;294.49; 42.32; 58.22; 50.27;
1989;37; 0.256;292.81; 40.04; 55.02; 47.53;
1989;38; 0.232;290.66; 37.45; 58.40; 47.92;
1989;39; 0.216;288.78; 39.20; 56.75; 47.97;
1989;40; 0.202;286.68; 42.24; 54.06; 48.15;
1989;41; 0.190;284.72; 46.45; 47.43; 46.94;
1989;42; 0.175;282.48; 49.74; 41.33; 45.53;
1989;43; 0.167;280.28; 57.31; 38.50; 47.91;
1989;44; 0.160;278.39; 64.39; 31.75; 48.07;
1989;45; 0.140;275.77; 62.33; 29.44; 45.89;
1989;46; 0.112;272.15; 55.61; 33.64; 44.62;
1989;47; 0.086;267.70; 46.74; 41.22; 43.98;
1989;48; 0.068;264.37; 40.94; 45.89; 43.41;
1989;49; 0.057;262.10; 38.77; 47.82; 43.29;
1989;50; 0.047;260.52; 34.51; 42.45; 38.48;
1989;51; 0.041;259.87; 35.04; 37.64; 36.34;
1989;52; 0.038;259.62; 38.19; 33.07; 35.63;
1990; 1; 0.035;260.12; 41.21; 28.61; 34.91;
1990; 2; 0.035;261.30; 43.28; 23.03; 33.15;
1990; 3; 0.038;262.47; 48.48; 17.42; 32.95;
1990; 4; 0.042;264.15; 53.43; 13.73; 33.58;
1990; 5; 0.048;266.93; 55.71;  9.57; 32.64;
1990; 6; 0.059;270.16; 59.56;  5.43; 32.49;
1990; 7; 0.076;273.46; 66.07;  2.72; 34.40;
1990; 8; 0.091;276.04; 68.47;  1.82; 35.14;
1990; 9; 0.107;278.51; 71.26;  1.74; 36.50;
1990;10; 0.289;294.04; 66.30; 33.72; 50.01;
1990;11; 0.145;283.30; 79.26;  3.02; 41.14;
1990;12; 0.168;286.06; 82.95;  2.57; 42.76;
1990;13; 0.185;287.79; 83.16;  5.33; 44.24;
1990;14; 0.205;289.36; 82.62;  8.25; 45.43;
1990;15; 0.224;290.12; 80.44; 13.64; 47.04;
1990;16; 0.251;290.79; 78.40; 21.42; 49.91;
1990;17; 0.289;291.95; 79.55; 30.31; 54.93;
1990;18; 0.334;293.19; 82.93; 40.31; 61.62;
1990;19; 0.374;294.22; 85.02; 50.10; 67.56;
1990;20; 0.399;294.91; 82.12; 59.80; 70.96;
1990;21; 0.409;295.00; 75.91; 70.31; 73.11;
1990;22; 0.412;295.01; 67.70; 75.03; 71.37;
1990;23; 0.413;295.34; 60.29; 75.10; 67.70;
1990;24; 0.414;295.76; 54.82; 75.82; 65.32;
1990;25; 0.417;296.75; 53.92; 69.58; 61.75;
1990;26; 0.413;297.49; 52.42; 63.47; 57.94;
1990;27; 0.401;297.85; 48.34; 59.23; 53.78;
1990;28; 0.384;297.74; 42.12; 61.31; 51.71;
1990;29; 0.362;297.49; 33.72; 66.20; 49.96;
1990;30; 0.342;297.37; 28.46; 69.71; 49.08;
1990;31; 0.326;297.26; 25.79; 71.07; 48.43;
1990;32; 0.314;296.83; 25.09; 73.71; 49.40;
1990;33; 0.300;296.13; 23.67; 76.00; 49.83;
1990;34; 0.283;295.03; 21.95; 80.32; 51.13;
1990;35; 0.263;293.58; 20.71; 84.37; 52.54;
1990;36; 0.241;291.95; 20.68; 84.93; 52.80;
1990;37; 0.227;290.35; 23.84; 81.32; 52.58;
1990;38; 0.216;289.10; 28.90; 76.39; 52.65;
1990;39; 0.213;287.58; 37.70; 71.25; 54.48;
1990;40; 0.206;285.95; 44.81; 62.91; 53.86;
1990;41; 0.194;284.23; 49.62; 52.98; 51.30;
1990;42; 0.171;281.34; 48.43; 52.28; 50.35;
1990;43; 0.141;277.62; 44.11; 59.09; 51.60;
1990;44; 0.113;274.76; 38.47; 56.32; 47.39;
1990;45; 0.092;272.74; 33.94; 48.18; 41.06;
